location_key,,Unnamed: 0,date,region,location_key,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_intensive_care_patients,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,stringency_index,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,year,month,day,location_key_US_AL,location_key_US_KY,location_key_US_MS,location_key_US_TN,1_day_shift,2_day_shift,3_day_shift,7_day_shift,7_day_avg
US_AL,18694,18694,2021-03-02,East South Central,US_AL,652.0,60.0,494421.0,9991.0,97.0,46015.0,639.0,217.0,8.644444,5.733333,15.377778,4.148667,3.912698,71.889959,2.0,1.0,1.0,-2.220446049250313e-16,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,46.3,9878.0,663187.0,13973.0,330046.0,23768.0,972161.0,3626.84,210767.04000000012,9666.64,557409.8400000001,3826.16,211713.99999999997,9116.919999999998,587058.3999999999,1385.36,22474.280000000028,1351.8000000000002,21921.920000000013,2021.0,3.0,2.0,1,0,0,0,517.0,569.0,834.0,1453.0,778.2857142857143
US_AL,18745,18745,2021-03-03,East South Central,US_AL,2733.0,38.0,497154.0,10029.0,83.0,46098.0,615.0,212.0,9.472222,5.055556,17.888889,18.4785,4.103175,68.82785,2.0,1.0,1.0,-2.220446049250313e-16,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,46.3,11623.0,674810.0,16795.0,346841.0,27870.0,1000031.0,5140.24,274534.16000000003,13428.68,719725.72,5676.16,275487.72000000003,13171.32,757617.72,1808.32,30962.680000000026,1772.96,30205.039999999997,2021.0,3.0,3.0,1,0,0,0,652.0,517.0,569.0,1247.0,990.5714285714286
US_AL,18796,18796,2021-03-04,East South Central,US_AL,922.0,65.0,498076.0,10094.0,77.0,46175.0,590.0,201.0,10.833333,1.2444440000000003,22.272222,0.0,1.4047619999999994,51.065536,2.0,1.0,1.0,-2.220446049250313e-16,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,46.3,13981.0,688791.0,18615.0,365456.0,32140.0,1032171.0,6305.84,332761.8400000001,14075.56,850594.2400000002,6161.68,326052.2,12865.76,872671.7599999999,1895.28,41394.52,1851.28,40424.35999999999,2021.0,3.0,4.0,1,0,0,0,2733.0,652.0,517.0,890.0,995.1428571428571
US_AL,18847,18847,2021-03-05,East South Central,US_AL,811.0,28.0,498887.0,10122.0,74.0,46249.0,567.0,198.0,11.305556,2.983333,20.227778,0.0,1.563492,49.807752,2.0,1.0,1.0,-2.220446049250313e-16,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,46.3,0.0,688791.0,17622.0,383078.0,0.0,1032171.0,4856.76,305844.76,11629.2,792834.44,4839.280000000001,301506.68,10729.24,817159.44,1635.28,38099.72,1596.52,37204.68000000002,2021.0,3.0,5.0,1,0,0,0,922.0,2733.0,652.0,739.0,1005.4285714285714
US_AL,18898,18898,2021-03-06,East South Central,US_AL,524.0,27.0,499411.0,10149.0,79.0,46328.0,535.0,188.0,12.55,7.038889,17.427778,0.0,-2.7619050000000005,34.502943,2.0,1.0,1.0,-2.220446049250313e-16,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,46.3,32318.0,721109.0,18983.0,402061.0,67526.0,1099697.0,6614.960000000001,321792.9999999999,14615.280000000002,830549.0,6182.719999999999,317357.24,12950.32,856203.6799999999,1872.6000000000004,39846.07999999999,1827.72,38904.880000000005,2021.0,3.0,6.0,1,0,0,0,811.0,922.0,2733.0,834.0,961.1428571428571
US_AL,18949,18949,2021-03-07,East South Central,US_AL,408.0,-1.0,499819.0,10148.0,64.0,46392.0,538.0,180.0,9.925926,0.9444439999999998,18.358025,0.0,-5.907407000000001,32.002472,2.0,1.0,1.0,-2.220446049250313e-16,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,46.3,6572.0,727681.0,4662.0,406723.0,10435.0,1110132.0,5008.44,286539.32000000007,11893.24,747420.0799999998,4615.96,282781.16000000003,10397.12,771604.48,1386.28,35413.16,1346.4,34571.56000000003,2021.0,3.0,7.0,1,0,0,0,524.0,811.0,922.0,569.0,938.1428571428571
US_AL,19000,19000,2021-03-08,East South Central,US_AL,273.0,0.0,500092.0,10148.0,73.0,46465.0,525.0,186.0,9.855556,-0.6111110000000002,21.7,0.0,-2.777778,39.784173,2.0,1.0,1.0,-2.220446049250313e-16,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,46.3,5286.0,732967.0,3214.0,409937.0,6544.0,1116676.0,5008.44,208670.0,11893.24,536261.0,4615.960000000001,199638.0,10397.12,578886.9999999999,1386.28,1619.0,1346.4,1528.0,2021.0,3.0,8.0,1,0,0,0,408.0,524.0,811.0,517.0,903.2857142857143
US_AL,19051,19051,2021-03-09,East South Central,US_AL,524.0,38.0,500616.0,10186.0,65.0,46530.0,501.0,182.0,11.105556,0.855556,22.366667,0.0,0.3333329999999996,46.637813,2.0,1.0,1.0,-2.220446049250313e-16,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,46.3,14301.0,747268.0,10146.0,420083.0,24308.0,1140984.0,4050.0,212720.0,13140.0,549401.0,6075.0,205713.0,11168.0,590055.0,21.0,1640.0,0.0,1528.0,2021.0,3.0,9.0,1,0,0,0,273.0,408.0,524.0,652.0,885.0
US_AL,19102,19102,2021-03-10,East South Central,US_AL,782.0,36.0,501398.0,10222.0,69.0,46599.0,510.0,165.0,13.472222,3.777778,24.005556,0.0,4.452381,53.596483,2.0,1.0,1.0,-2.220446049250313e-16,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,46.3,21234.0,768502.0,14935.0,435018.0,32836.0,1173820.0,3880.0,216600.0,13307.0,562708.0,8229.0,213942.0,16759.0,606814.0,2824.0000000000005,4464.0,2770.0,4298.0,2021.0,3.0,10.0,1,0,0,0,524.0,273.0,408.0,2733.0,606.2857142857143
US_AL,19153,19153,2021-03-11,East South Central,US_AL,865.0,52.0,502263.0,10274.0,69.0,46668.0,486.0,155.0,15.35,6.144444,24.061111,0.0,8.555556,63.231919,2.0,1.0,1.0,-2.220446049250313e-16,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,46.3,22362.0,790864.0,-435018.0,0.0,35982.00000000001,1209802.0,4722.0,221322.0,13743.0,576451.0,9640.0,223582.0,18926.0,625740.0,3363.0,7827.0,3313.0,7611.0,2021.0,3.0,11.0,1,0,0,0,782.0,524.0,273.0,922.0,598.1428571428571
US_AL,19204,19204,2021-03-12,East South Central,US_AL,448.0,25.0,502711.0,10299.0,59.0,46727.0,478.0,150.0,16.444444,7.977778,25.711111,0.0,10.68254,67.876778,2.0,1.0,1.0,-2.220446049250313e-16,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,46.3,25554.0,816418.0,0.0,0.0,39403.0,1249205.0,6389.0,227711.0,15769.0,592220.0,8194.0,231776.0000000001,18791.0,644531.0,4866.0,12693.0,4843.0,12454.0,2021.0,3.0,12.0,1,0,0,0,865.0,782.0,524.0,811.0,546.2857142857143
US_AL,19255,19255,2021-03-13,East South Central,US_AL,594.0,28.0,503305.0,10327.0,71.0,46798.0,463.0,144.0,17.588889,9.538889,26.894444,0.0,11.857143,67.709174,2.0,1.0,1.0,-2.220446049250313e-16,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,46.3,0.0,816418.0,472325.0,472325.0,0.0,1249205.0,113.00000000000044,227824.0,0.0,592220.0,16.0,231792.0,0.0,644531.0,-5.684341886080803e-14,12693.0,0.0,12454.0,2021.0,3.0,13.0,1,0,0,0,448.0,865.0,782.0,524.0,556.2857142857143
US_AL,19306,19306,2021-03-14,East South Central,US_AL,368.0,0.0,503673.0,10327.0,51.0,46849.0,446.0,146.0,18.322222,9.777778,26.933333,0.0,12.095237999999998,65.695895,2.0,1.0,1.0,-2.220446049250313e-16,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,46.3,32919.0,849337.0,25328.0,497653.0,49407.0,1298612.0,7880.0,235704.0,18088.0,610308.0,10994.0,242786.0,25188.0,669719.0,6451.0,19144.0,6131.0,18585.0,2021.0,3.0,14.0,1,0,0,0,594.0,448.0,865.0,408.0,550.5714285714286
US_AL,19357,19357,2021-03-15,East South Central,US_AL,4556.0,2.0,508229.0,10329.0,53.0,46902.0,416.0,141.0,19.322222,13.388889,26.838889,0.451556,14.468254,73.954263,2.0,1.0,1.0,-2.220446049250313e-16,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,46.3,4965.0,854302.0,3691.0,501344.0,7807.0,1306419.0,1171.0,236875.0,3220.0,613528.0,2003.0,244788.99999999997,4102.0,673821.0,517.0,19661.0,485.0,19070.0,2021.0,3.0,15.0,1,0,0,0,368.0,594.0,448.0,273.0,1162.4285714285713
US_AL,19408,19408,2021-03-16,East South Central,US_AL,488.0,8.0,508717.0,10337.0,115.0,47017.0,433.0,138.0,19.383333,16.861111,23.705556,9.426222,17.976190000000003,91.774916,2.0,1.0,1.0,-2.220446049250313e-16,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,46.3,17234.0,871536.0,10525.0,511869.0,25879.0,1332298.0,4337.0,241212.0,12311.0,625839.0,4518.0,249307.0,11916.0,685737.0,1669.0,21330.0,1652.0,20721.999999999985,2021.0,3.0,16.0,1,0,0,0,4556.0,368.0,594.0,524.0,1157.2857142857142
US_AL,19459,19459,2021-03-17,East South Central,US_AL,759.0,26.0,509476.0,10363.0,64.0,47081.0,447.0,132.0,18.494444,16.216667,22.116667,35.1155,17.5,94.149461,2.0,1.0,1.0,-2.220446049250313e-16,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,46.3,22231.0,893767.0,11780.0,523649.0,31689.0,1363987.0,4748.0,245960.0,14077.0,639916.0,5521.0,254828.0,16115.0,701852.0,1511.0,22841.0,1497.0,22219.00000000001,2021.0,3.0,17.0,1,0,0,0,488.0,4556.0,368.0,782.0,1154.0
US_AL,19510,19510,2021-03-18,East South Central,US_AL,572.0,28.0,510048.0,10391.0,61.0,47142.0,425.0,141.0,17.161111,10.672222,21.577778,33.274,13.166667,77.102909,2.0,1.0,1.0,-2.220446049250313e-16,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,46.3,18896.0,912663.0,9726.0,533375.0000000001,26079.0,1390066.0,3906.0,249866.0,11881.0,651796.9999999998,4341.0,259169.0,12748.0,714600.0,1478.0,24319.0,1450.0,23669.0,2021.0,3.0,18.0,1,0,0,0,759.0,488.0,4556.0,865.0,1112.142857142857
US_AL,19561,19561,2021-03-19,East South Central,US_AL,531.0,34.0,510579.0,10425.0,73.0,47215.0,434.0,142.0,9.744444,7.855556,14.266667,2.6162,4.706349,70.817146,2.0,1.0,1.0,-2.220446049250313e-16,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,46.3,24951.0,937614.0,13882.0,547256.9999999999,36630.0,1426696.0,5266.0,255132.0,15624.0,667421.0000000002,6944.0,266113.0,19358.0,733958.0000000001,1673.0,25992.0,1648.0,25317.0,2021.0,3.0,19.0,1,0,0,0,572.0,759.0,488.0,448.0,1124.0
US_AL,19612,19612,2021-03-20,East South Central,US_AL,508.0,11.0,511087.0,10436.0,109.0,47324.0,403.0,138.0,11.927778,8.911111,16.866667,0.0,2.333333,51.584328,2.0,1.0,1.0,-2.220446049250313e-16,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,46.3,22925.0,960539.0,13997.0,561254.0000000001,34086.0,1460782.0,5427.0,260559.0,14768.0,682189.0,7118.0,273231.0,17924.0,751882.0,1448.0,27440.0,1394.0,26711.0,2021.0,3.0,20.0,1,0,0,0,531.0,572.0,759.0,594.0,1111.7142857142858
US_AL,19663,19663,2021-03-21,East South Central,US_AL,373.0,0.0,511460.0,10436.0,77.0,47401.0,408.0,142.0,10.327778,2.933333,19.311111,0.0,2.214286,56.073344,2.0,1.0,1.0,-2.220446049250313e-16,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,46.3,7920.0,968459.0,5378.0,566632.0000000001,11884.0,1472666.0,2715.0,263274.0,6509.0,688698.0,2423.0,275654.0,5192.0,757074.0000000001,241.0,27681.0,183.0,26894.0,2021.0,3.0,21.0,1,0,0,0,508.0,531.0,572.0,368.0,1112.4285714285713
US_AL,19714,19714,2021-03-22,East South Central,US_AL,319.0,0.0,511779.0,10436.0,59.0,47460.0,382.0,136.0,15.022222,7.016667,23.722222,0.0,7.865079,60.503649,2.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,43.52,4527.0,972986.0,2495.0,569127.0,6604.999999999999,1479271.0,1724.0,264998.0,4404.0,693102.0,729.0000000000001,276383.00000000006,2177.0,759251.0,41.0,27722.0,24.0,26918.0,2021.0,3.0,22.0,1,0,0,0,373.0,508.0,531.0,4556.0,507.14285714285717
US_AL,19765,19765,2021-03-23,East South Central,US_AL,10.0,14.0,511789.0,10450.0,74.0,47534.0,402.0,133.0,17.111111,14.194444,21.211111,3.556,11.293651,67.64132,2.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,43.52,21267.0,994253.0,10471.0,579597.9999999999,30174.0,1509445.0,5262.0,270260.0,16106.0,709208.0,3809.0,280192.0,12667.0,771918.0,1400.0,29121.999999999985,1401.0,28318.999999999985,2021.0,3.0,23.0,1,0,0,0,319.0,373.0,508.0,488.0,438.85714285714283
US_AL,19816,19816,2021-03-24,East South Central,US_AL,922.0,37.0,512711.0,10487.0,73.0,47607.0,418.0,134.0,17.688889,13.544444,24.072222,10.639778,13.785714,77.193735,2.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,43.52,25605.0,1019858.0,10381.0,589979.0,32971.0,1542416.0,4193.0,274453.0,17462.0,726670.0000000002,4145.0,284337.0,13508.0,785426.0,2042.0,31164.0,2001.0,30320.0,2021.0,3.0,24.0,1,0,0,0,10.0,319.0,373.0,759.0,462.14285714285717
US_AL,19867,19867,2021-03-25,East South Central,US_AL,427.0,17.0,513138.0,10504.0,59.0,47666.0,414.0,138.0,20.205556,16.527778,25.15,12.66825,17.626984,85.031085,2.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,43.52,28980.0,1048838.0,10687.0,600666.0,36675.0,1579091.0,5721.0,280174.0,21357.0,748027.0,2739.0,287076.0,13129.0,798555.0,2226.0,33390.0,2189.0,32509.00000000001,2021.0,3.0,25.0,1,0,0,0,922.0,10.0,319.0,572.0,441.42857142857144
US_AL,19918,19918,2021-03-26,East South Central,US_AL,442.0,19.0,513580.0,10523.0,67.0,47733.0,389.0,128.0,21.088889,17.0,24.222222,25.5905,17.261905,78.311897,2.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,43.52,23785.0,1072623.0,11028.0,611694.0000000001,32313.0,1611404.0,4064.0,284238.0,15040.0,763067.0,5186.0,292262.0,15519.0,814074.0,1775.0,35165.0,1754.0,34263.0,2021.0,3.0,26.0,1,0,0,0,427.0,922.0,10.0,531.0,428.7142857142857
US_AL,19969,19969,2021-03-27,East South Central,US_AL,492.0,3.0,514072.0,10526.0,61.0,47794.0,358.0,128.0,22.6,17.422222,28.822222,0.6095999999999999,18.619048,77.564665,2.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,43.52,25974.0,1098597.0,11691.0,623384.9999999999,34454.0,1645858.0,4783.0,289021.0,17077.0,780144.0000000002,4752.0,297014.0,15265.0,829339.0,2155.0,37320.0,2112.0,36375.0,2021.0,3.0,27.0,1,0,0,0,442.0,427.0,922.0,508.0,426.42857142857144
US_AL,20020,20020,2021-03-28,East South Central,US_AL,319.0,0.0,514391.0,10526.0,59.0,47853.0,373.0,127.0,20.594444,15.088889000000002,26.572222,3.46075,16.547619,77.628384,2.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,43.52,9656.0,1108253.0,5115.0,628500.0,13244.0,1659102.0,2485.0,291506.0,7582.0,787726.0,2078.0,299092.0,5145.0,834484.0,553.0,37873.0,517.0,36892.0,2021.0,3.0,28.0,1,0,0,0,492.0,442.0,427.0,373.0,418.7142857142857
US_AL,20071,20071,2021-03-29,East South Central,US_AL,228.0,0.0,514619.0,10526.0,66.0,47919.0,352.0,136.0,12.933333,5.194444,20.672222,6.604,2.071429,47.510293,2.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,43.52,5671.0,1113924.0,2888.0,631387.9999999999,7483.0,1666585.0,2083.0,293589.0,5198.0,792924.0,727.0,299818.99999999994,2232.0,836716.0,78.0,37951.0,53.0,36945.0,2021.0,3.0,29.0,1,0,0,0,319.0,492.0,442.0,319.0,405.7142857142857
US_AL,20122,20122,2021-03-30,East South Central,US_AL,361.0,1.0,514980.0,10527.0,63.0,47982.0,361.0,135.0,15.555556,6.572222,26.066667,0.0,9.34127,64.744809,2.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,43.52,20815.0,1134739.0,12062.0,643450.0,31056.0,1697641.0,7084.0,300673.0,19537.0,812461.0,3407.0,303226.0,9970.0,846686.0,1571.0,39522.0,1549.0,38494.0,2021.0,3.0,30.0,1,0,0,0,228.0,319.0,492.0,10.0,455.85714285714283
US_AL,20173,20173,2021-03-31,East South Central,US_AL,408.0,27.0,515388.0,10554.0,58.0,48040.0,390.0,135.0,19.166667,10.044444,24.455556,7.493,17.611111,91.012433,2.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,43.52,20400.0,1155139.0,13449.0,656899.0000000001,31095.0,1728736.0,7599.0,308272.0,17799.0,830260.0,4050.0,307276.0,11489.0,858175.0,1800.0,41322.0,1807.0,40301.0,2021.0,3.0,31.0,1,0,0,0,361.0,228.0,319.0,922.0,382.42857142857144
US_AL,20224,20224,2021-04-01,East South Central,US_AL,478.0,-1.0,515866.0,10553.0,47.0,48087.0,365.0,115.0,8.911111,4.061111,13.366667,29.083,-1.952381,46.35999000000001,2.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,43.52,29145.0,1184284.0,16874.0,673773.0,43243.0,1771979.0,7975.0,316247.0,23066.0,853326.0,7257.0,314533.0,18497.0,876672.0,1636.0,42958.0,1680.0,41981.0,2021.0,4.0,1.0,1,0,0,0,408.0,361.0,228.0,427.0,389.7142857142857
US_AL,20275,20275,2021-04-02,East South Central,US_AL,400.0,54.0,516266.0,10607.0,67.0,48154.0,378.0,115.0,7.466667,0.7222220000000013,15.394444,0.0,-5.555556000000001,38.739967,2.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,43.52,27140.0,1211424.0,17309.0,691081.9999999999,41483.0,1813462.0,8771.0,325018.0,23440.0,876766.0,6949.0,321482.0,16489.0,893161.0,1587.0,44545.0,1554.0,43535.0,2021.0,4.0,2.0,1,0,0,0,478.0,408.0,361.0,442.0,383.7142857142857
US_AL,20326,20326,2021-04-03,East South Central,US_AL,349.0,30.0,516615.0,10637.0,41.0,48195.0,343.0,121.0,9.011111,0.1777780000000008,19.055556,0.0,-2.420635,43.915763,2.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,43.52,22707.0,1234131.0,14115.0,705197.0000000001,33781.0,1847243.0,6153.0,331171.0,17296.0,894062.0,6206.0,327688.0,14765.0,907926.0,1755.0,46300.0,1720.0,45255.0,2021.0,4.0,3.0,1,0,0,0,400.0,478.0,408.0,492.0,363.2857142857143
US_AL,20377,20377,2021-04-04,East South Central,US_AL,194.0,0.0,516809.0,10637.0,48.0,48243.0,346.0,117.0,12.022222,2.105556,22.705556,0.0,2.539683,51.715532,2.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,43.52,8575.0,1242706.0,4652.0,709849.0,11590.0,1858833.0,2368.0,333539.0,7141.0,901203.0,1647.0,329335.0,3844.0,911770.0,637.0,46937.0,605.0,45860.0,2021.0,4.0,4.0,1,0,0,0,349.0,400.0,478.0,319.0,345.42857142857144
US_AL,20428,20428,2021-04-05,East South Central,US_AL,109.0,1.0,516918.0,10638.0,45.0,48288.0,325.0,119.0,14.605556,4.444444,25.283333,0.0,5.253968,52.667852,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,41.67,5323.0,1248029.0,1747.0,711596.0,6024.0,1864857.0,768.0,334307.0,4117.0,905320.0,748.0,330083.0,1691.0,913461.0,231.0,47168.0,216.0,46076.0,2021.0,4.0,5.0,1,0,0,0,194.0,349.0,400.0,228.0,328.42857142857144
US_AL,20479,20479,2021-04-06,East South Central,US_AL,196.0,14.0,517114.0,10652.0,62.0,48350.0,325.0,113.0,16.766667,7.677778,26.383333,0.0,8.888889,58.879124,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,41.67,19830.0,1267859.0,13674.0,725269.9999999999,32063.0,1896920.0,7908.0,342215.0,18368.0,923688.0,3899.0,333982.0,11835.0,925296.0,1867.0,49035.0,1860.0,47936.0,2021.0,4.0,6.0,1,0,0,0,109.0,194.0,349.0,361.0,304.85714285714283
US_AL,20530,20530,2021-04-07,East South Central,US_AL,338.0,0.0,517452.0,10652.0,59.0,48409.0,331.0,105.0,19.038889,10.877778,27.227778,0.0,12.420635,64.91404,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,41.67,23628.0,1291487.0,19691.0,744961.0,38301.0,1935221.0,8179.0,350394.0,17890.0,941578.0,7623.0,341605.0,16550.0,941846.0,3888.0,52923.0,3861.0,51797.0,2021.0,4.0,7.0,1,0,0,0,196.0,109.0,194.0,408.0,294.85714285714283
US_AL,20581,20581,2021-04-08,East South Central,US_AL,464.0,23.0,517916.0,10675.0,60.0,48469.0,338.0,101.0,21.638889,16.555556,27.422222,0.544286,15.531746,67.933047,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,41.67,26508.0,1317995.0,19489.0,764450.0,41123.00000000001,1976344.0,8423.0,358817.0,20168.0,961746.0,7546.0,349151.0,17507.0,959353.0,3518.0,56441.0,3448.0,55245.0,2021.0,4.0,8.0,1,0,0,0,338.0,196.0,109.0,478.0,292.85714285714283
US_AL,20632,20632,2021-04-09,East South Central,US_AL,318.0,11.0,518234.0,10686.0,54.0,48523.0,339.0,108.0,18.872222,15.261111,26.0,7.112000000000001,15.984127,83.593231,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,37.96,26663.0,1344658.0,23875.0,788325.0,44990.00000000001,2021334.0,9531.0,368348.0,21283.0,983029.0,9661.0,358812.0,19111.0,978464.0,4682.0,61123.0,4596.0,59841.0,2021.0,4.0,9.0,1,0,0,0,464.0,338.0,196.0,400.0,281.14285714285717
US_AL,20683,20683,2021-04-10,East South Central,US_AL,354.0,26.0,518588.0,10712.0,53.0,48576.0,334.0,111.0,18.505556,15.855556,23.388889,25.258889,15.880952,84.485215,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,37.96,0.0,1344658.0,0.0,788325.0,0.0,2021334.0,0.0,368348.0,0.0,983029.0,2.273736754432321e-13,358812.0,0.0,978464.0,-5.684341886080803e-14,61123.0,0.0,59841.0,2021.0,4.0,10.0,1,0,0,0,318.0,464.0,338.0,349.0,281.85714285714283
US_AL,20734,20734,2021-04-11,East South Central,US_AL,311.0,0.0,518899.0,10712.0,46.0,48622.0,343.0,108.0,18.288889,13.133333,23.605556,14.5288,11.412698,63.991465,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,37.96,26543.0,1371201.0,22998.0,811323.0,43993.0,2065327.0,7787.0,376135.0,18260.0,1001289.0,10549.0,369361.0,21122.0,999586.0,4661.0,65784.0,4611.0,64452.0,2021.0,4.0,11.0,1,0,0,0,354.0,318.0,464.0,194.0,298.57142857142856
US_AL,20785,20785,2021-04-12,East South Central,US_AL,172.0,0.0,519071.0,10712.0,43.0,48665.0,325.0,114.0,17.45,7.755556,28.516667,0.0,8.793651,55.830463,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,37.96,18397.0,1389598.0,12729.0,824052.0,27162.0,2092489.0,4790.0,380925.0,14519.0,1015808.0,5170.0,374531.0,10005.0,1009591.0,2768.9999999999995,68553.0,2638.0,67090.0,2021.0,4.0,12.0,1,0,0,0,311.0,354.0,318.0,109.0,307.57142857142856
