location_key,,Unnamed: 0,date,region,location_key,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_intensive_care_patients,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,stringency_index,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,year,month,day,location_key_US_IL,location_key_US_IN,location_key_US_MI,location_key_US_OH,location_key_US_WI,1_day_shift,2_day_shift,7_day_shift,7_day_avg
US_IL,27818,27818,2021-08-28,East North Central,US_IL,0.0,0.0,1512387.0,26420.0,298.0,93135.0,2013.0,476.0,26.716667,21.911110999999995,32.088889,0.0,23.030864,79.545901,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0,25.0,0.0,8295666.0,0.0,6437000.0,0.0,14440132.0,0.0,3597482.0,0.0,8488402.0,2.273736754432321e-13,2318721.0,0.0,5408051.0,-5.684341886080803e-14,515304.0,0.0,526623.0,2021.0,8.0,28.0,1,0,0,0,0,4767.0,4147.0,0.0,3644.5714285714284
US_IL,27869,27869,2021-08-29,East North Central,US_IL,0.0,0.0,1512387.0,26420.0,243.0,93378.0,1974.0,474.0,26.927778,22.738889,32.311111,0.0254000000000003,23.32716,80.228739,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0,25.0,32509.0,8328175.0,25969.0,6462969.0,85018.0,14525150.0,19227.0,3616709.0,66697.0,8555099.0,4791.0,2323512.0,16229.0,5424280.0,1887.0,517191.0,1908.0,528531.0,2021.0,8.0,29.0,1,0,0,0,0,0.0,4767.0,0.0,3644.5714285714284
US_IL,27920,27920,2021-08-30,East North Central,US_IL,10159.0,52.0,1522546.0,26472.0,261.0,93639.0,2027.0,482.0,25.233333,21.311111,30.183333,0.931333,21.993827000000003,82.09973,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0,25.0,16972.0,8345147.0,14458.0,6477427.0,51156.0,14576306.0,11814.0,3628523.0,43081.0,8598180.0,1930.0,2325442.0,7282.0,5431562.0,707.0,517898.0,768.0,529299.0,2021.0,8.0,30.0,1,0,0,0,0,0.0,0.0,9103.0,3795.4285714285716
US_IL,27971,27971,2021-08-31,East North Central,US_IL,4802.0,28.0,1527348.0,26500.0,263.0,93902.0,2018.0,491.0,23.244444,19.188889,29.344444,0.254,20.537037,84.354329,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0,25.0,13780.0,8358927.0,11840.0,6489267.0,59510.0,14635816.0,9782.0,3638305.0,52913.0,8651093.0,1557.0,2326999.0,6063.0,5437625.0,482.0,518380.0,477.0,529776.0,2021.0,8.0,31.0,1,0,0,0,0,10159.0,0.0,2970.0,4057.1428571428573
US_IL,28022,28022,2021-09-01,East North Central,US_IL,5146.0,35.0,1532494.0,26535.0,316.0,94218.0,2043.0,483.0,22.411111,18.994444,26.933333,6.6675,17.518519,74.18369,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0,25.0,12905.0,8371832.0,10694.0,6499961.0,31958.0,14667774.0,7879.0,3646184.0,24879.0,8675972.0,1968.0,2328967.0,6015.0,5443640.0,818.0,519198.0,971.0,530747.0,2021.0,9.0,1.0,1,0,0,0,0,4802.0,10159.0,4525.0,4145.857142857143
US_IL,28073,28073,2021-09-02,East North Central,US_IL,4494.0,37.0,1536988.0,26572.0,283.0,94501.0,2065.0,528.0,19.466667,12.922221999999998,26.344444,0.1015999999999999,13.932099,69.906093,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0,25.0,14914.0,8386746.0,12946.0,6512907.0,30346.0,14698120.0,9398.0,3655582.0,22609.0,8698581.0,2446.0,2331413.0,6568.0,5450208.0,1073.0,520271.0,1077.0,531824.0,2021.0,9.0,2.0,1,0,0,0,0,5146.0,4802.0,4147.0,4195.428571428572
US_IL,28124,28124,2021-09-03,East North Central,US_IL,5882.0,42.0,1542870.0,26614.0,289.0,94790.0,2037.0,525.0,19.377778,14.066667,24.177778,0.1587499999999999,14.728395,74.375545,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0,25.0,15195.0,8401941.0,12268.0,6525175.0,28908.0,14727028.0,8645.0,3664227.0,20990.0,8719571.0,2493.0,2333906.0,6722.0,5456930.0,1103.0,521374.0,1099.0,532923.0,2021.0,9.0,3.0,1,0,0,0,0,4494.0,5146.0,4767.0,4354.714285714285
US_IL,28175,28175,2021-09-04,East North Central,US_IL,0.0,0.0,1542870.0,26614.0,275.0,95065.0,2054.0,520.0,20.7,18.411111,23.15,3.132667,18.925926,89.035774,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0,25.0,15401.0,8417342.0,11213.0,6536388.0,28611.0,14755639.0,7694.0,3671921.0,20677.0,8740248.0,2252.0,2336158.0,6591.0,5463521.000000001,1240.0,522614.0,1256.0,534179.0,2021.0,9.0,4.0,1,0,0,0,0,5882.0,4494.0,0.0,4354.714285714285
US_IL,28226,28226,2021-09-05,East North Central,US_IL,0.0,0.0,1542870.0,26614.0,281.0,95346.0,2089.0,516.0,21.116667,14.422222,27.555556,9.144,16.080247,72.791635,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0,25.0,0.0,8417342.0,0.0,6536388.0,0.0,14755639.0,0.0,3671921.0,0.0,8740248.0,2.273736754432321e-13,2336158.0,0.0,5463521.000000001,-5.684341886080803e-14,522614.0,0.0,534179.0,2021.0,9.0,5.0,1,0,0,0,0,0.0,5882.0,0.0,4354.714285714285
US_IL,28277,28277,2021-09-06,East North Central,US_IL,0.0,0.0,1542870.0,26614.0,244.0,95590.0,2110.0,525.0,21.483333,14.827778000000002,30.25,0.0,16.37037,71.869152,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0,25.0,0.0,8417342.0,0.0,6536388.0,0.0,14755639.0,0.0,3671921.0,0.0,8740248.0,2.273736754432321e-13,2336158.0,0.0,5463521.000000001,-5.684341886080803e-14,522614.0,0.0,534179.0,2021.0,9.0,6.0,1,0,0,0,0,0.0,0.0,10159.0,2903.4285714285716
US_IL,28328,28328,2021-09-07,East North Central,US_IL,11928.0,83.0,1554798.0,26697.0,266.0,95856.0,2140.0,535.0,23.838889,17.377778,31.227778,3.2512,17.981481,69.241168,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0,25.0,36705.0,8454047.0,28167.0,6564555.0,69977.0,14825616.0,20880.0,3692801.0,53356.0,8793604.0,5284.0,2341442.0,14469.0,5477990.0,1956.0,524570.0,2039.0,536218.0,2021.0,9.0,7.0,1,0,0,0,0,0.0,0.0,4802.0,3921.4285714285716
US_IL,28379,28379,2021-09-08,East North Central,US_IL,3970.0,72.0,1558768.0,26769.0,330.0,96186.0,2148.0,556.0,21.238889,13.933332999999998,27.822222,8.8646,13.91358,62.773974,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0,25.0,6775.0,8460822.0,5197.0,6569752.0,12017.0,14837633.0,4095.0,3696896.0,9662.0,8803266.0,907.0,2342349.0,2170.0,5480160.0,190.0,524760.0,174.0,536392.0,2021.0,9.0,8.0,1,0,0,0,0,11928.0,0.0,5146.0,3753.4285714285716
US_IL,28430,28430,2021-09-09,East North Central,US_IL,5137.0,24.0,1563905.0,26793.0,281.0,96467.0,2130.0,540.0,18.527778,11.833333,25.672222,0.0,12.111111,65.760284,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,25.0,709.0,8461531.0,534.0,6570286.0,683.9999999999982,14838317.0,281.0,3697177.0,398.0000000000009,8803664.0,147.0,2342496.0,219.0,5480379.0,104.0,524864.0,67.0,536459.0,2021.0,9.0,9.0,1,0,0,0,0,3970.0,11928.0,4494.0,3845.285714285714
US_IL,28481,28481,2021-09-10,East North Central,US_IL,5301.0,52.0,1569206.0,26845.0,273.0,96740.0,2101.0,524.0,18.577778,10.983333,27.205556,0.0,12.91358,69.027954,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,25.0,18493.0,8480024.0,18644.0,6588930.0,40220.0,14878537.0,13234.0,3710411.0,29062.0,8832726.0,3997.0,2346493.0,9577.0,5489956.0,1360.0,526224.0,1412.0,537871.0,2021.0,9.0,10.0,1,0,0,0,0,5137.0,3970.0,5882.0,3762.285714285714
US_IL,28532,28532,2021-09-11,East North Central,US_IL,0.0,0.0,1569206.0,26845.0,234.0,96974.0,2047.0,515.0,23.083333,17.688889,30.111111,0.0,16.604938000000004,66.342814,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,25.0,12142.0,8492166.0,11203.0,6600133.0,25099.0,14903636.0,7722.0,3718133.0,17938.0,8850664.0,2488.0,2348981.0,6105.0,5496061.0,968.0,527192.0,977.0,538848.0,2021.0,9.0,11.0,1,0,0,0,0,5301.0,5137.0,0.0,3762.285714285714
US_IL,28583,28583,2021-09-12,East North Central,US_IL,0.0,0.0,1569206.0,26845.0,222.0,97196.0,2044.0,524.0,24.95,19.383333,31.022222,0.0,17.932099,64.643578,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,25.0,12267.0,8504433.0,10857.0,6610990.0,25078.0,14928714.0,7411.0,3725544.0,18133.0,8868797.0,2479.0,2351460.0,5893.0,5501954.0,937.0,528129.0,966.0,539814.0,2021.0,9.0,12.0,1,0,0,0,0,0.0,5301.0,0.0,3762.285714285714
US_IL,28634,28634,2021-09-13,East North Central,US_IL,9138.0,124.0,1578344.0,26969.0,221.0,97417.0,2039.0,511.0,23.961111,17.611111,31.088889,0.0,17.790123,67.844518,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,25.0,0.0,8504433.0,0.0,6610990.0,0.0,14928714.0,0.0,3725544.0,0.0,8868797.0,2.273736754432321e-13,2351460.0,0.0,5501954.0,-5.684341886080803e-14,528129.0,0.0,539814.0,2021.0,9.0,13.0,1,0,0,0,0,0.0,0.0,0.0,5067.714285714285
US_IL,28685,28685,2021-09-14,East North Central,US_IL,4467.0,39.0,1582811.0,27008.0,243.0,97660.0,1969.0,485.0,25.527778000000005,21.172222,31.633333,0.0,20.296296,72.48232,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,25.0,17953.0,8522386.0,16694.0,6627684.0,36297.0,14965011.0,12802.0,3738346.0,28390.0,8897187.0,3023.0,2354483.0,6905.0,5508859.0,859.0,528988.0,959.0,540773.0,2021.0,9.0,14.0,1,0,0,0,0,9138.0,0.0,11928.0,4001.8571428571427
US_IL,28736,28736,2021-09-15,East North Central,US_IL,4219.0,53.0,1587030.0,27061.0,259.0,97919.0,1926.0,462.0,21.355556,15.122222,27.727778,0.0282219999999999,14.234568,63.756947,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,25.0,8867.0,8531253.0,8126.0,6635810.0,18165.0,14983176.0,5783.0,3744129.0,13183.0,8910370.0,1726.0,2356209.0,4256.0,5513115.0,578.0,529566.0,606.0,541379.0,2021.0,9.0,15.0,1,0,0,0,0,4467.0,9138.0,3970.0,4037.4285714285716
US_IL,28787,28787,2021-09-16,East North Central,US_IL,4577.0,52.0,1591607.0,27113.0,237.0,98156.0,1909.0,470.0,19.683333,11.85,28.9,0.0,11.271604999999996,58.273138,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,25.0,11363.0,8542616.0,11094.0,6646904.0,24156.0,15007332.0,7944.0,3752073.0,17590.0,8927960.0,2354.0,2358563.0,5699.0,5518814.0,760.0,530326.0,771.0,542150.0,2021.0,9.0,16.0,1,0,0,0,0,4219.0,4467.0,5137.0,3957.4285714285716
US_IL,28838,28838,2021-09-17,East North Central,US_IL,3581.0,62.0,1595188.0,27175.0,251.0,98407.0,1891.0,467.0,22.322222,15.416667,31.622222,0.0254000000000003,15.611111,65.704918,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,25.0,10897.0,8553513.0,10406.0,6657310.0,22513.0,15029845.0,7378.0,3759451.0,16260.0,8944220.0,2189.0,2360752.0,5358.0,5524172.0,810.0,531136.0,803.0,542953.0,2021.0,9.0,17.0,1,0,0,0,0,4577.0,4219.0,5301.0,3711.714285714286
US_IL,28889,28889,2021-09-18,East North Central,US_IL,0.0,0.0,1595188.0,27175.0,240.0,98647.0,1822.0,459.0,23.983333,16.266667,32.416667,0.0762,17.074074,64.801446,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,25.0,10417.0,8563930.0,10234.0,6667544.0,22180.0,15052025.0,7253.0,3766704.0,15979.0,8960199.0,2137.0,2362889.0,5291.0,5529463.0,811.0,531947.0,825.0,543778.0,2021.0,9.0,18.0,1,0,0,0,0,3581.0,4577.0,0.0,3711.714285714286
US_IL,28940,28940,2021-09-19,East North Central,US_IL,0.0,0.0,1595188.0,27175.0,202.0,98849.0,1816.0,455.0,24.305556,17.099999999999998,32.161111,0.0,18.345679,69.291364,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,25.0,10381.0,8574311.0,10578.0,6678122.0,22414.0,15074439.0,7582.0,3774286.0,16310.0,8976509.0,2225.0,2365114.0,5255.0,5534718.0,744.0,532691.0,770.0,544548.0,2021.0,9.0,19.0,1,0,0,0,0,0.0,3581.0,0.0,3711.714285714286
US_IL,28991,28991,2021-09-20,East North Central,US_IL,8254.0,100.0,1603442.0,27275.0,249.0,99098.0,1862.0,440.0,24.300000000000004,21.022222,30.216667,1.128889,20.549383,79.340649,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,25.0,9170.0,8583481.0,10311.0,6688433.0,20367.0,15094806.0,8146.0,3782432.0,15957.0,8992466.0,1750.0,2366864.0,3989.0,5538707.0,408.0,533099.0,401.0,544949.0,2021.0,9.0,20.0,1,0,0,0,0,0.0,0.0,9138.0,3585.4285714285716
US_IL,29042,29042,2021-09-21,East North Central,US_IL,3027.0,24.0,1606469.0,27299.0,244.0,99342.0,1826.0,450.0,20.138889,16.527778,27.055556,23.057556,17.703703999999995,86.045329,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,25.0,6417.0,8589898.0,7497.0,6695930.0,14361.0,15109167.0,6209.0,3788641.0,11757.0,9004223.0,1015.0,2367879.0,2341.0,5541048.0,273.0,533372.0,263.0,545212.0,2021.0,9.0,21.0,1,0,0,0,0,8254.0,0.0,4467.0,3379.714285714286
US_IL,29093,29093,2021-09-22,East North Central,US_IL,3522.0,52.0,1609991.0,27351.0,238.0,99580.0,1794.0,447.0,15.905556,12.122222,20.233333,7.391399999999999,10.345679,69.477952,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,25.0,6943.0,8596841.0,7496.0,6703426.0,15312.0,15124479.0,5316.0,3793957.0,10886.0,9015109.0,1514.0,2369393.0,3676.0,5544724.0,636.0,534008.0,640.0,545852.0,2021.0,9.0,22.0,1,0,0,0,0,3027.0,8254.0,4219.0,3280.1428571428573
US_IL,29144,29144,2021-09-23,East North Central,US_IL,3871.0,47.0,1613862.0,27398.0,237.0,99817.0,1739.0,428.0,14.05,7.6,21.711111,1.4732,6.04321,58.223545,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,25.0,10876.0,8607717.0,11979.0,6715405.0,24775.0,15149254.0,9103.0,3803060.0,18649.0,9033758.0,1980.0,2371373.0,5149.0,5549873.0,860.0,534868.0,878.0,546730.0,2021.0,9.0,23.0,1,0,0,0,0,3522.0,3027.0,4577.0,3179.285714285714
US_IL,29195,29195,2021-09-24,East North Central,US_IL,3374.0,42.0,1617236.0,27440.0,245.0,100062.0,1721.0,410.0,16.061111,7.566667,26.561111,0.0,8.092593,58.339787,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,25.0,8202.0,8615919.0,8852.0,6724257.0,18753.0,15168007.0,6568.0,3809628.0,13721.0,9047479.0,1653.0,2373026.0,4316.0,5554189.0,595.0,535463.0,598.0,547328.0,2021.0,9.0,24.0,1,0,0,0,0,3871.0,3522.0,3581.0,3149.714285714286
US_IL,29246,29246,2021-09-25,East North Central,US_IL,0.0,0.0,1617236.0,27440.0,204.0,100266.0,1670.0,408.0,16.838889,8.994444,23.527778,2.850444,9.617284,62.234513,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,25.0,11134.0,8627053.0,12441.0,6736698.0,25372.0,15193379.0,9807.0,3819435.0,19624.0,9067103.0,1964.0,2374990.0,5043.0,5559232.0,637.0,536100.0,625.0,547953.0,2021.0,9.0,25.0,1,0,0,0,0,3374.0,3871.0,0.0,3149.714285714286
US_IL,29297,29297,2021-09-26,East North Central,US_IL,0.0,0.0,1617236.0,27440.0,178.0,100444.0,1683.0,418.0,17.161111,8.816667,28.35,1.0414,7.808642,53.41353,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,25.0,10307.0,8637360.0,11759.0,6748457.0,25358.0,15218737.0,9286.0,3828721.0,19722.0,9086825.0,2046.0,2377036.0,5114.0,5564346.0,389.0,536489.0,400.0,548353.0,2021.0,9.0,26.0,1,0,0,0,0,0.0,3374.0,0.0,3149.714285714286
US_IL,29348,29348,2021-09-27,East North Central,US_IL,6627.0,89.0,1623863.0,27529.0,203.0,100647.0,1677.0,407.0,23.783333,16.872222,32.411111,0.0,13.185185,51.080556,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,25.0,8580.0,8645940.0,9258.0,6757715.0,23055.0,15241792.0,7525.0,3836246.0,19457.0,9106282.0,1454.0,2378490.0,3301.0,5567647.0,275.0,536764.0,279.0,548632.0,2021.0,9.0,27.0,1,0,0,0,0,0.0,0.0,8254.0,2917.285714285714
US_IL,29399,29399,2021-09-28,East North Central,US_IL,2364.0,39.0,1626227.0,27568.0,236.0,100883.0,1657.0,405.0,21.983333,13.527778,30.738889,0.0,15.487654,66.133542,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,25.0,0.0,8645940.0,0.0,6757715.0,0.0,15241792.0,0.0,3836246.0,0.0,9106282.0,2.273736754432321e-13,2378490.0,0.0,5567647.0,-5.684341886080803e-14,536764.0,0.0,548632.0,2021.0,9.0,28.0,1,0,0,0,0,6627.0,0.0,3027.0,2822.5714285714284
US_IL,29450,29450,2021-09-29,East North Central,US_IL,2969.0,51.0,1629196.0,27619.0,188.0,101071.0,1596.0,393.0,22.161111,14.355556,31.227778,0.0,15.845679,67.31317,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,25.0,18974.0,8664914.0,17456.0,6775171.0,51694.0,15293486.0,13060.0,3849306.0,42853.0,9149135.0,3139.0,2381629.0,7476.0,5575123.000000001,1222.0,537986.0,1235.0,549867.0,2021.0,9.0,29.0,1,0,0,0,0,2364.0,6627.0,3522.0,2743.5714285714284
US_IL,29501,29501,2021-09-30,East North Central,US_IL,3457.0,46.0,1632653.0,27665.0,211.0,101282.0,1596.0,391.0,22.977778,16.005556,31.144444,0.0,16.932099,68.485924,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,25.0,6792.0,8671706.0,5500.0,6780671.0,26780.0,15320266.0,3738.0,3853044.0,23072.0,9172207.0,1270.0,2382899.0,3128.0,5578251.0,446.0,538432.0,443.0,550310.0,2021.0,9.0,30.0,1,0,0,0,0,2969.0,2364.0,3871.0,2684.4285714285716
US_IL,29552,29552,2021-10-01,East North Central,US_IL,3311.0,49.0,1635964.0,27714.0,213.0,101495.0,1516.0,375.0,22.577778,16.144444,30.088889,0.0282219999999999,16.993827,70.724792,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,25.0,9261.0,8680967.0,7164.0,6787835.0,28398.0,15348664.0,4999.0,3858043.0,23721.0,9195928.0,1622.0,2384521.0,4019.0,5582270.000000001,507.0,538939.0,538.0,550848.0,2021.0,10.0,1.0,1,0,0,0,0,3457.0,2969.0,3374.0,2675.4285714285716
US_IL,29603,29603,2021-10-02,East North Central,US_IL,0.0,0.0,1635964.0,27714.0,167.0,101662.0,1473.0,375.0,21.6,18.627778,26.077778,1.632857,19.117284,85.680839,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,25.0,5449.0,8686416.0,4869.0,6792704.0,17430.0,15366094.0,3266.0,3861309.0,14114.0,9210042.0,1127.0,2385648.0,2763.0,5585033.0,437.0,539376.0,444.0,551292.0,2021.0,10.0,2.0,1,0,0,0,0,3311.0,3457.0,0.0,2675.4285714285716
US_IL,29654,29654,2021-10-03,East North Central,US_IL,0.0,0.0,1635964.0,27714.0,152.0,101814.0,1477.0,370.0,20.655556,18.405556,24.083333,10.470444,19.41358,92.628133,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,25.0,13317.0,8699733.0,11716.0,6804420.0,42827.0,15408921.0,8824.0,3870133.0,37402.0,9247444.0,2263.0,2387911.0,4764.0,5589797.0,608.0,539984.0,600.0,551892.0,2021.0,10.0,3.0,1,0,0,0,0,0.0,3311.0,0.0,2675.4285714285716
US_IL,29705,29705,2021-10-04,East North Central,US_IL,6845.0,71.0,1642809.0,27785.0,146.0,101960.0,1487.0,364.0,18.994444,15.1,23.583333,2.921,17.111111,88.966787,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,25.0,18653.0,8718386.0,14978.0,6819398.0,57576.0,15466497.0,12024.0,3882157.0,51306.0,9298750.0,2672.0,2390583.0,5964.0,5595761.0,272.0,540256.0,282.0,552174.0,2021.0,10.0,4.0,1,0,0,0,0,0.0,0.0,6627.0,2706.5714285714284
US_IL,29756,29756,2021-10-05,East North Central,US_IL,3169.0,26.0,1645978.0,27811.0,191.0,102151.0,1490.0,373.0,18.888889,16.233333,22.127778,0.790222,17.493826999999996,91.851312,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,25.0,6325.0,8724711.0,5447.0,6824845.0,18502.0,15484999.0,4409.0,3886566.0,16462.0,9315212.0,888.0,2391471.0,1887.0,5597648.0,146.0,540402.0,138.00000000000006,552312.0,2021.0,10.0,5.0,1,0,0,0,0,6845.0,0.0,2364.0,2821.5714285714284
US_IL,29807,29807,2021-10-06,East North Central,US_IL,2924.0,67.0,1648902.0,27878.0,188.0,102339.0,1478.0,374.0,19.361111,16.977778,22.977778,0.4762500000000003,18.159722,92.24786,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,25.0,9649.0,8734360.0,10044.0,6834889.0,30917.0,15515916.0,8173.0,3894739.0,25846.0,9341058.0,1416.0,2392887.0,4564.0,5602212.0,425.0,540827.0,421.0,552733.0,2021.0,10.0,6.0,1,0,0,0,0,3169.0,6845.0,2969.0,2815.1428571428573
US_IL,29858,29858,2021-10-07,East North Central,US_IL,3588.0,46.0,1652490.0,27924.0,201.0,102540.0,1504.0,367.0,19.561111,16.772222,23.327778,3.273778,18.228395,92.038537,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,25.0,7241.0,8741601.0,6089.0,6840978.0,23786.0,15539702.0,4475.0,3899214.0,20353.0,9361411.0,943.0,2393830.0,2663.0,5604875.000000001,639.0,541466.0,677.0,553410.0,2021.0,10.0,7.0,1,0,0,0,0,2924.0,3169.0,3457.0,2833.8571428571427
