,date,region,location_key,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_intensive_care_patients,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,stringency_index,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,year,month,day,location_key_US_AR,location_key_US_LA,location_key_US_OK,location_key_US_TX,1_day_shift,7_day_shift,7_day_avg
16128,2021-07-03,West South Central,US_LA,0.0,0.0,482560.0,10757.0,63.0,39947.0,349.0,77.0,25.9,22.283333,31.611111,4.882444,21.851852,78.388627,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,42.59,6620.0,1800175.0,9565.0,1641314.0,16013.0,3404179.0,5041.0,805283.0,8687.0,1733280.0,3697.0,715737.0,6293.0,1543790.0,824.0,119718.0,1025.0,125919.0,2021.0,7.0,3.0,0,1,0,0,525.0,0.0,434.14285714285717
16129,2021-07-04,West South Central,US_LA,0.0,0.0,482560.0,10757.0,60.00000000000001,40007.0,369.0,89.0,26.022222,20.644444000000004,32.716667,9.4742,20.54321,71.927231,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,46.76,113.0,1800288.0,88.0,1641402.0,59.0,3404238.0,41.0,805324.0,13.0,1733293.0,24.0,715761.0,31.0,1543821.0,22.0,119740.0,15.0,125934.0,2021.0,7.0,4.0,0,1,0,0,0.0,0.0,434.14285714285717
16130,2021-07-05,West South Central,US_LA,0.0,0.0,482560.0,10757.0,51.0,40058.0,388.0,87.0,27.05,21.85,33.766667,0.3809999999999998,22.092593,74.221848,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,46.76,0.0,1800288.0,0.0,1641402.0,0.0,3404238.0,0.0,805324.0,0.0,1733293.0,0.0,715761.0,0.0,1543821.0,0.0,119740.0,0.0,125934.0,2021.0,7.0,5.0,0,1,0,0,0.0,942.0,299.57142857142856
16131,2021-07-06,West South Central,US_LA,2017.0,6.0,484577.0,10763.0,65.0,40123.0,412.0,90.0,26.183333,22.938889,31.116667,7.08025,22.981481,82.838265,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,46.76,6462.0,1806750.0,6194.0,1647596.0,12543.0,3416781.0,3737.0,809061.0,8253.0,1741546.0,1923.0,717684.0,3714.0,1547535.0,533.0,120273.0,574.0,126508.0,2021.0,7.0,6.0,0,1,0,0,0.0,413.0,528.7142857142857
16132,2021-07-07,West South Central,US_LA,1226.0,2.0,485803.0,10765.0,73.0,40196.0,400.0,97.0,25.75,23.111111,30.855556,9.366250000000003,22.783951,83.858824,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,46.76,1164.0,1807914.0,1676.0,1649272.0,2346.0,3419127.0,600.0,809661.0,958.0,1742504.0,951.0,718635.0,1267.0,1548802.0,125.0,120398.0,119.0,126627.0,2021.0,7.0,7.0,0,1,0,0,2017.0,591.0,619.4285714285714
16133,2021-07-08,West South Central,US_LA,786.0,6.0,486589.0,10771.0,179.0,40375.0,421.0,103.0,26.372222,22.594444,32.422222,5.785556,22.666667,80.130795,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,46.76,3465.0,1811379.0,3599.0,1652871.0,6833.000000000001,3425960.0,2130.0,811791.0,4313.0,1746817.0,1030.0,719665.0,2026.0,1550828.0,436.0,120834.0,486.0,127113.0,2021.0,7.0,8.0,0,1,0,0,1226.0,568.0,650.5714285714286
16134,2021-07-09,West South Central,US_LA,969.0,10.0,487558.0,10781.0,85.0,40460.0,449.0,97.0,25.627778,22.85,30.783333,3.683,22.783951,84.176002,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,46.76,3768.0,1815147.0,3802.0,1656673.0,7083.0,3433043.0,1925.0,813716.0,4103.0,1750920.0,1230.0,720895.0,2312.0,1553140.0,647.0,121481.0,668.0,127781.0,2021.0,7.0,9.0,0,1,0,0,786.0,525.0,714.0
16135,2021-07-10,West South Central,US_LA,0.0,0.0,487558.0,10781.0,79.0,40539.0,450.0,103.0,26.961111,24.127778,31.488889,0.508,24.030864,83.850167,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,46.76,3765.0,1818912.0,3426.0,1660099.0,6852.0,3439895.0,1785.0,815501.0,4036.0,1754956.0,1131.0,722026.0,2301.0,1555441.0,508.0,121989.0,512.0,128293.0,2021.0,7.0,10.0,0,1,0,0,969.0,0.0,714.0
16136,2021-07-11,West South Central,US_LA,0.0,0.0,487558.0,10781.0,75.0,40614.0,461.0,107.0,26.388889,22.777778,31.166667,7.65175,23.709877,85.354618,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,46.76,4361.0,1823273.0,3676.0,1663775.0,7812.0,3447707.0,1887.0,817388.0,4549.0,1759505.0,1337.0,723363.0,2772.0,1558213.0,451.0,122440.0,489.0,128782.0,2021.0,7.0,11.0,0,1,0,0,0.0,0.0,714.0
16137,2021-07-12,West South Central,US_LA,2393.0,8.0,489951.0,10789.0,85.0,40699.0,503.0,123.0,25.838889,22.105556000000004,31.244444,13.320889,22.259259,82.986946,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,46.76,2673.0,1825946.0,1672.9999999999995,1665448.0,4255.0,3451962.0,1031.9999999999998,818420.0,2814.0,1762319.0,470.0000000000001,723833.0,1271.0,1559484.0,171.0,122611.0,170.0,128952.0,2021.0,7.0,12.0,0,1,0,0,0.0,0.0,1055.857142857143
16138,2021-07-13,West South Central,US_LA,953.0,9.0,490904.0,10798.0,105.0,40804.0,528.0,117.0,25.566666999999995,21.155556,33.311111,14.421556000000002,21.666667,79.294868,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,46.76,1856.0,1827802.0,1132.0,1666580.0,2869.0,3454831.0,705.0,819125.0,2084.0,1764403.0,300.0,724133.0,663.0,1560147.0,127.0,122738.0,120.0,129072.0,2021.0,7.0,13.0,0,1,0,0,2393.0,2017.0,903.8571428571429
16139,2021-07-14,West South Central,US_LA,1936.0,10.0,492840.0,10808.0,101.0,40905.0,555.0,124.00000000000001,26.277778,21.194444,33.438889,1.947333,22.0,77.242465,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,46.76,3185.0,1830987.0,2599.0,1669179.0,5533.0,3460364.0,1271.0,820396.0,3209.0,1767612.0,953.0,725086.0,1930.0,1562077.0,375.0,123113.0,389.0,129461.0,2021.0,7.0,14.0,0,1,0,0,953.0,1226.0,1005.2857142857143
16140,2021-07-15,West South Central,US_LA,1500.0,13.0,494340.0,10821.0,117.0,41022.0,616.0,137.0,26.027778,21.944444,32.288889,1.016,22.722222,81.616614,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,46.76,4099.0,1835086.0,3125.0,1672304.0,6985.0,3467349.0,1766.0,822162.0,4368.0,1771980.0,995.0,726081.0,2237.0,1564314.0,361.0,123474.0,369.0,129830.0,2021.0,7.0,15.0,0,1,0,0,1936.0,786.0,1107.2857142857142
16141,2021-07-16,West South Central,US_LA,1605.0,7.0,495945.0,10828.0,130.0,41152.0,643.0,147.0,25.805556,22.794444,32.033333,7.524749999999999,23.37037,86.774391,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,46.76,5036.0,1840122.0,3730.0,1676034.0,8426.0,3475775.0,1904.0,824066.0,5038.0,1777018.0,1245.0,727326.0,2773.0,1567087.0,581.0,124055.0,613.0,130443.0,2021.0,7.0,16.0,0,1,0,0,1500.0,969.0,1198.142857142857
16142,2021-07-17,West South Central,US_LA,0.0,0.0,495945.0,10828.0,133.0,41285.0,677.0,154.0,26.194444,22.483333,33.172222,17.102667,22.858025,81.579024,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,46.76,6004.0,1846126.0,2140.0,1678174.0,7936.0,3483711.0,788.0,824854.0,5120.0,1782138.0,1040.0,728366.0,2485.0,1569572.0,310.0,124365.0,328.0,130771.0,2021.0,7.0,17.0,0,1,0,0,1605.0,0.0,1198.142857142857
16143,2021-07-18,West South Central,US_LA,0.0,0.0,495945.0,10828.0,147.0,41432.0,744.0,170.0,27.094444,22.45,33.594444,0.889,23.098765,78.688603,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,46.76,125.0,1846251.0,86.0,1678260.0,116.00000000000182,3483827.0,39.0,824893.0,64.99999999999909,1782203.0,38.0,728404.0,46.0,1569618.0,9.0,124374.0,4.999999999999943,130776.0,2021.0,7.0,18.0,0,1,0,0,0.0,0.0,1198.142857142857
16144,2021-07-19,West South Central,US_LA,3987.0,13.0,499932.0,10841.0,157.0,41589.0,815.0,180.0,26.866667,23.472222,32.111111,3.104444,23.691358,82.817679,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,46.76,10528.0,1856779.0,4720.0,1682980.0,15316.0,3499143.0,2887.0,827780.0,10384.0,1792587.0,1456.0,729860.0,4533.0,1574151.0,376.0,124750.0,392.0,131168.0,2021.0,7.0,19.0,0,1,0,0,0.0,2393.0,1425.857142857143
16145,2021-07-20,West South Central,US_LA,1562.0,20.0,501494.0,10861.0,183.0,41772.0,875.0,198.0,24.755556,22.561111,29.216667,22.182667000000002,22.882716,89.325438,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,46.76,0.0,1856779.0,0.0,1682980.0,0.0,3499143.0,0.0,827780.0,0.0,1792587.0,0.0,729860.0,0.0,1574151.0,0.0,124750.0,0.0,131168.0,2021.0,7.0,20.0,0,1,0,0,3987.0,953.0,1512.857142857143
16146,2021-07-21,West South Central,US_LA,5388.0,13.0,506882.0,10874.0,179.0,41951.0,947.0,200.0,26.3,21.888889000000002,32.922222,6.491111,22.506173,79.53217,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,46.76,8272.0,1865051.0,3737.0,1686717.0,11480.0,3510623.0,2216.0,829996.0,7699.0,1800286.0,1069.0,730929.0,3312.0,1577463.0,450.0,125200.0,465.0,131633.0,2021.0,7.0,21.0,0,1,0,0,1562.0,1936.0,2006.0
16147,2021-07-22,West South Central,US_LA,2834.0,15.0,509716.0,10889.0,223.0,42174.0,1032.0,233.0,27.577778,22.827778,33.05,1.213556,23.055556,76.798979,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,46.76,7588.0,1872639.0,3327.0,1690044.0,10757.0,3521380.0,1987.0,831983.0,6875.0,1807161.0,972.0,731901.0,3483.0,1580946.0,368.0,125568.0,397.0,132030.0,2021.0,7.0,22.0,0,1,0,0,5388.0,1500.0,2196.5714285714284
16148,2021-07-23,West South Central,US_LA,3127.0,11.0,512843.0,10900.0,206.0,42380.0,1105.0,261.0,27.927778,23.483333,33.627778,0.762,23.697531,77.656471,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,48.61,8737.0,1881376.0,3311.0,1693355.0,11715.0,3533095.0,1697.0,833680.0,6949.0,1814110.0,1076.0,732977.0,4199.0,1585145.0,537.0,126105.0,565.0,132595.0,2021.0,7.0,23.0,0,1,0,0,2834.0,1605.0,2414.0
16149,2021-07-24,West South Central,US_LA,0.0,0.0,512843.0,10900.0,225.0,42605.0,1207.0,284.0,28.883333,24.105556,35.044444,0.9652,23.833333,74.150503,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,48.61,10653.0,1892029.0,3139.0,1696494.0,13316.0,3546411.0,1840.0,835520.0,8404.0,1822514.0,640.0000000000001,733617.0,4204.0,1589349.0,658.0,126763.0,706.0,133301.0,2021.0,7.0,24.0,0,1,0,0,3127.0,0.0,2414.0
16150,2021-07-25,West South Central,US_LA,0.0,0.0,512843.0,10900.0,208.0,42813.0,1266.0,295.0,28.805555999999996,23.638889,35.016667,0.0,23.419753,72.568386,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,48.61,12375.0,1904404.0,3520.0,1700014.0,15671.0,3562082.0,2063.0,837583.0,10079.0,1832593.0,944.0,734561.0,5047.0,1594396.0,513.0,127276.0,542.0,133843.0,2021.0,7.0,25.0,0,1,0,0,0.0,0.0,2414.0
16151,2021-07-26,West South Central,US_LA,7592.0,14.0,520435.0,10914.0,245.0,43058.0,1420.0,332.0,29.222222,24.427778,35.205556,0.0,24.08642,73.711595,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,48.61,8616.0,1913020.0,1870.0,1701884.0,10603.0,3572685.0,1220.0,838803.0,7091.0,1839684.0,531.9999999999999,735093.0,3390.0,1597786.0,118.0,127394.0,121.0,133964.0,2021.0,7.0,26.0,0,1,0,0,0.0,3987.0,2929.0
16152,2021-07-27,West South Central,US_LA,6818.0,20.0,527253.0,10934.0,306.0,43364.0,1566.0,365.0,28.294444,23.483333,34.922222,8.636,24.111111,78.114815,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,48.61,5626.0,1918646.0,1233.0000000000005,1703117.0,6887.0,3579572.0,823.0,839626.0,4808.0,1844492.0,335.0,735428.0,2001.0,1599787.0,75.0,127469.0,78.0,134042.0,2021.0,7.0,27.0,0,1,0,0,7592.0,1562.0,3679.8571428571427
16153,2021-07-28,West South Central,US_LA,4699.0,14.0,531952.0,10948.0,276.0,43640.0,1671.0,378.0,26.988889,22.9,34.5,11.4554,23.290123,79.882583,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,48.61,10514.0,1929160.0,2338.0,1705455.0,12553.0,3592125.0,965.0,840591.0,7774.0,1852266.0,1020.0,736448.0,4409.0,1604196.0,352.0,127821.0,366.0,134408.0,2021.0,7.0,28.0,0,1,0,0,6818.0,5388.0,3581.4285714285716
16154,2021-07-29,West South Central,US_LA,4414.0,20.0,536366.0,10968.0,295.0,43935.0,1789.0,430.0,28.838889,24.027778,35.383333,1.580444,24.351852,76.516499,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,48.61,14217.0,1943377.0,3500.0,1708955.0,17519.0,3609644.0,1923.0,842514.0,11580.0,1863846.0,1002.0,737450.0,5326.0,1609522.0,575.0,128396.0,610.0,135018.0,2021.0,7.0,29.0,0,1,0,0,4699.0,2834.0,3807.1428571428573
16155,2021-07-30,West South Central,US_LA,5313.0,31.0,541679.0,10999.0,313.0,44248.0,1860.0,462.0,28.177778000000004,23.3,35.433333,7.083778,24.098765,78.131478,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,48.61,14722.0,1958099.0,3708.0,1712663.0,17952.0,3627596.0,1938.0,844452.0,11470.0,1875316.0,1111.0,738561.0,5799.0,1615321.0,657.0,129053.0,680.0,135698.0,2021.0,7.0,30.0,0,1,0,0,4414.0,3127.0,4119.428571428572
16156,2021-07-31,West South Central,US_LA,0.0,0.0,541679.0,10999.0,370.0,44618.0,1928.0,560.0,29.433333,24.483333,35.222222,0.0,24.95679,76.492775,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,48.61,15015.0,1973114.0,3893.0,1716556.0,18501.0,3646097.0,2020.0,846472.0,12103.0,1887419.0,1101.0,739662.0,5600.0,1620921.0,772.0,129825.0,797.0,136495.0,2021.0,7.0,31.0,0,1,0,0,5313.0,0.0,4119.428571428572
16157,2021-08-01,West South Central,US_LA,0.0,0.0,541679.0,10999.0,319.0,44937.0,2012.0,582.0,28.122222,24.205556,34.183333,11.811,24.253086,79.061202,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,48.61,14554.0,1987668.0,3669.0,1720225.0,18163.0,3664260.0,2261.0,848733.0,11918.0,1899337.0,968.0,740630.0,5783.0,1626704.0,440.0,130265.0,460.0,136955.0,2021.0,8.0,1.0,0,1,0,0,0.0,0.0,4119.428571428572
16158,2021-08-02,West South Central,US_LA,11108.0,27.0,552787.0,11026.0,425.0,45362.0,2159.0,651.0,26.055556,23.216667,31.711111,5.616222,23.691358,87.092056,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,48.61,10340.0,1998008.0,2283.0,1722508.0,12593.0,3676853.0,1510.0,850243.0,8517.0,1907854.0,528.0,741158.0,3829.0,1630533.0,245.0,130510.0,247.0,137202.0,2021.0,8.0,2.0,0,1,0,0,0.0,7592.0,4621.714285714285
16159,2021-08-03,West South Central,US_LA,4753.0,59.0,557540.0,11085.0,440.0,45802.0,2249.0,670.0,26.083333,23.616667,30.2,11.034889,23.530864,85.557052,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,48.61,155.0,1998163.0,49.0,1722557.0,21.99999999999818,3676875.0,36.0,850279.0,15.99999999999909,1907870.0,7.0,741165.0,5.0,1630538.0,6.000000000000057,130516.0,1.0,137203.0,2021.0,8.0,3.0,0,1,0,0,11108.0,6818.0,4326.714285714285
16160,2021-08-04,West South Central,US_LA,4779.0,44.0,562319.0,11129.0,406.0,46208.0,2359.0,721.0,26.327778,22.65,31.405556,7.0612,21.685185,75.769951,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,48.61,17581.0,2015744.0,4588.0,1727145.0,21870.0,3698745.0,2914.0,853193.0,14483.0,1922353.0,1038.0,742203.0,6699.0,1637237.0,636.0,131152.0,688.0,137891.0,2021.0,8.0,4.0,0,1,0,0,4753.0,4699.0,4338.142857142857
16161,2021-08-05,West South Central,US_LA,5468.0,33.0,567787.0,11162.0,421.0,46629.0,2457.0,746.0,24.75,18.483333,31.538889000000005,0.0,18.87037,69.813721,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,48.61,334.0,2016078.0,119.0,1727264.0,218.00000000000182,3698963.0,53.0,853246.0,88.0,1922441.0,33.0,742236.0,100.0,1637337.0,33.0,131185.0,30.0,137921.0,2021.0,8.0,5.0,0,1,0,0,4779.0,4414.0,4488.714285714285
16162,2021-08-06,West South Central,US_LA,6116.0,48.0,573903.0,11210.0,449.0,47078.0,2616.0,766.0,25.705556,20.861111000000005,32.35,0.0,20.382716,72.190725,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,48.61,32396.0,2048474.0,8464.0,1735728.0,40388.0,3739351.0,4932.0,858178.0,26185.0,1948626.0,2137.0,744373.0,12761.0,1650098.0,1391.0,132576.0,1437.0,139358.0,2021.0,8.0,6.0,0,1,0,0,5468.0,5313.0,4603.428571428572
16163,2021-08-07,West South Central,US_LA,0.0,0.0,573903.0,11210.0,425.0,47503.0,2579.0,769.0,26.327778,20.544444,33.261111,0.0,20.981480999999995,72.25601,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,48.61,17182.0,2065656.0,4939.0,1740667.0,21333.0,3760684.0,2690.0,860868.0,13523.0,1962149.0,1275.0,745648.0,6775.0,1656873.0,974.0,133550.0,1031.0,140389.0,2021.0,8.0,7.0,0,1,0,0,6116.0,0.0,4603.428571428572
16164,2021-08-08,West South Central,US_LA,0.0,0.0,573903.0,11210.0,443.0,47946.0,2725.0,806.0,27.788889,22.516667000000005,34.066667,0.0,23.203704,75.974457,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,48.61,17671.0,2083327.0,5597.0,1746264.0,22781.0,3783465.0,3382.0,864250.0,14882.0,1977031.0,1304.0,746952.0,6938.0,1663811.0,911.0,134461.0,960.0,141349.0,2021.0,8.0,8.0,0,1,0,0,0.0,0.0,4603.428571428572
16165,2021-08-09,West South Central,US_LA,16543.0,50.0,590446.0,11260.0,424.0,48370.0,2851.0,823.0,28.1,23.411111,33.866667,1.016,23.919753,78.084273,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,48.61,9773.0,2093100.0,3462.0,1749726.0,13240.0,3796705.0,2519.0,866769.0,8675.0,1985706.0,675.0000000000001,747627.0,4307.0,1668118.0,268.0,134729.0,258.0,141607.0,2021.0,8.0,9.0,0,1,0,0,0.0,11108.0,5379.857142857143
16166,2021-08-10,West South Central,US_LA,6088.0,93.0,596534.0,11353.0,414.0,48784.0,2969.0,844.0,28.327778,23.35,34.777778,5.1816,23.598765,75.430108,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,48.61,6307.0,2099407.0,2304.0,1752030.0,8431.0,3805136.0,1655.0,868424.0,5626.0,1991332.0,393.0,748020.0,2551.0,1670669.0,255.0,134984.0,253.0,141860.0,2021.0,8.0,10.0,0,1,0,0,16543.0,4753.0,5570.571428571428
16167,2021-08-11,West South Central,US_LA,5407.0,55.0,601941.0,11408.0,419.0,49203.0,2962.0000000000005,855.0,27.288888999999998,22.516667000000005,34.527778,7.309556,22.919753,76.290536,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,48.61,11873.0,2111280.0,4534.0,1756564.0,15784.0,3820920.0,2961.0,871385.0,10889.0,2002221.0,831.0,748851.0,4130.0,1674799.0,742.0,135726.0,765.0,142625.0,2021.0,8.0,11.0,0,1,0,0,6088.0,4779.0,5660.285714285715
16168,2021-08-12,West South Central,US_LA,5287.0,54.0,607228.0,11462.0,456.0,49659.0,2975.0000000000005,865.0,25.888889,21.561111000000004,33.555556,0.366889,22.382716,80.353452,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,48.61,11152.0,2122432.0,5226.0,1761790.0,15677.0,3836597.0,3291.0,874676.0,10331.0,2012552.0,989.0,749840.0,4349.0,1679148.0,944.0,136670.0,995.0,143620.0,2021.0,8.0,12.0,0,1,0,0,5407.0,5468.0,5634.428571428572
16169,2021-08-13,West South Central,US_LA,7548.0,57.0,614776.0,11519.0,426.0,50085.0,3012.0,875.0,26.477778,21.95,33.516667,0.0,22.530864,78.355874,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,48.61,379.0,2122811.0,190.0,1761980.0,255.0,3836852.0,123.99999999999955,874800.0,154.0,2012706.0,43.0,749883.0,89.0,1679237.0,23.0,136693.0,12.0,143632.0,2021.0,8.0,13.0,0,1,0,0,5287.0,6116.0,5839.0
16170,2021-08-14,West South Central,US_LA,0.0,0.0,614776.0,11519.0,425.0,50510.0,3010.0000000000005,879.0,27.316667,22.127778,34.65,6.5405,22.882716,76.684808,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,48.61,33466.0,2156277.0,20098.0,1782078.0,53552.0,3890404.0,9842.0,884642.0,27619.0,2040325.0,8947.0,758830.0,24527.0,1703764.0,1308.0,138001.0,1404.0,145036.0,2021.0,8.0,14.0,0,1,0,0,7548.0,0.0,5839.0
16171,2021-08-15,West South Central,US_LA,0.0,0.0,614776.0,11519.0,340.0,50850.0,3030.0,886.0,26.405556,22.433333,33.6,3.4925,22.574074,79.8574,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,48.61,158.0,2156435.0,121.0,1782199.0,106.0,3890510.0,59.0,884701.0,45.99999999999909,2040371.0,53.0,758883.0,56.0,1703820.0,9.0,138010.0,4.0,145040.0,2021.0,8.0,15.0,0,1,0,0,0.0,0.0,5839.0
16172,2021-08-16,West South Central,US_LA,13370.0,65.0,628146.0,11584.0,343.0,51193.0,3107.0,906.0,26.700000000000003,22.311111,33.844444,2.088444,22.814815,79.033988,1.0,2.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,48.61,21588.0,2178023.0,14668.0,1796867.0,36244.0,3926754.0,10855.0,895556.0,24363.0,2064734.0,2777.0,761660.0,10792.0,1714612.0,1036.0,139046.0,1088.0,146128.0,2021.0,8.0,16.0,0,1,0,0,0.0,16543.0,5385.714285714285
16173,2021-08-17,West South Central,US_LA,3691.0,122.0,631837.0,11706.0,417.0,51610.0,3122.0,914.0,27.238889,22.861111,33.45,2.8702,23.179012,78.547803,1.0,2.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,50.46,7376.0,2185399.0,4434.0,1801301.0,12177.0,3938931.0,3152.0,898708.0,7943.0,2072677.0,725.0,762385.0,3988.0,1718600.0,564.0,139610.0,246.0,146374.0,2021.0,8.0,17.0,0,1,0,0,13370.0,6088.0,5043.285714285715
16174,2021-08-18,West South Central,US_LA,6606.0,87.0,638443.0,11793.0,406.0,52016.0,3109.0,951.0,27.877778,23.233333,34.344444,0.564444,23.697531,78.199812,1.0,2.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,50.46,10478.0,2195877.0,7729.0,1809030.0,18919.0,3957850.0,5488.0,904196.0,12306.0,2084983.0,1659.0,764044.0,5936.0,1724536.0,582.0,140192.0,677.0,147051.0,2021.0,8.0,18.0,0,1,0,0,3691.0,5407.0,5214.571428571428
