location_key,,Unnamed: 0,date,region,location_key,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_intensive_care_patients,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,stringency_index,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,year,month,day,location_key_US_AZ,location_key_US_CO,location_key_US_ID,location_key_US_MT,location_key_US_NM,location_key_US_NV,location_key_US_UT,location_key_US_WY,1_day_shift,6_day_shift,7_day_shift,7_day_avg
US_CO,41601,41601,2022-05-25,Mountain,US_CO,1716.0,3.0,1433308.0,12719.0,123.0,75630.0,182.0,31.0,5.255556,-0.6111109999999993,15.522222,2.54,-2.9777780000000007,57.291205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,4587237.0,1.1368683772161605e-13,4060019.0,0.0,10893100.0,0.0,2300470.0,0.0,6321862.0,0.0,1443635.0,0.0,4217841.0,0.0,312955.0,0.0,342482.0,2022.0,5.0,25.0,0,1,0,0,0,0,0,0,2668.0,3027.0,1315.0,1757.7142857142858
US_CO,41652,41652,2022-05-26,Mountain,US_CO,8724.0,0.0,1442032.0,12719.0,144.0,75774.0,188.0,30.0,12.261111,2.277778,21.783333,0.0,-3.080247,34.681703,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,1681.0,4588918.0,1573.0,4061592.0,16479.0,10909579.0,997.0,2301467.0,10359.0,6332221.0,496.0,1444131.0,5982.0,4223823.0,65.0,313020.0,95.0,342577.0,2022.0,5.0,26.0,0,1,0,0,0,0,0,0,1716.0,1840.0,3027.0,2571.5714285714284
US_CO,41703,41703,2022-05-27,Mountain,US_CO,3130.0,27.0,1445162.0,12746.0,126.0,75900.0,196.0,29.0,15.5,6.138889,23.722222,0.0,-2.895062,28.142376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,893.0,4589811.0,870.0,4062462.0,9019.0,10918598.0,563.0,2302030.0,5465.0,6337686.0,254.0,1444385.0,3476.0,4227299.0,45.0,313065.0,56.0,342633.0,2022.0,5.0,27.0,0,1,0,0,0,0,0,0,8724.0,510.0,1840.0,2755.8571428571427
US_CO,41754,41754,2022-05-28,Mountain,US_CO,3184.0,1.0000000000000009,1448346.0,12747.0,128.0,76028.0,202.0,35.0,15.805556,7.538889,23.266667,0.0,-6.012346000000001,22.550984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,4589811.0,1.1368683772161605e-13,4062462.0,0.0,10918598.0,0.0,2302030.0,0.0,6337686.0,0.0,1444385.0,0.0,4227299.0,0.0,313065.0,0.0,342633.0,2022.0,5.0,28.0,0,1,0,0,0,0,0,0,3130.0,0.0,510.0,3137.8571428571427
US_CO,41805,41805,2022-05-29,Mountain,US_CO,0.0,0.0,1448346.0,12747.0,136.0,76164.0,217.0,33.0,13.527778,6.972222,21.111111,0.0,-4.641975,30.252963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,4589811.0,1.1368683772161605e-13,4062462.0,0.0,10918598.0,0.0,2302030.0,0.0,6337686.0,0.0,1444385.0,0.0,4227299.0,0.0,313065.0,0.0,342633.0,2022.0,5.0,29.0,0,1,0,0,0,0,0,0,3184.0,2543.0,0.0,3137.8571428571427
US_CO,41856,41856,2022-05-30,Mountain,US_CO,0.0,0.0,1448346.0,12747.0,58.0,76222.0,218.0,39.0,7.722222,2.5611110000000004,15.711111,0.2116670000000002,-4.820988,44.543708,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,4589811.0,1.1368683772161605e-13,4062462.0,0.0,10918598.0,0.0,2302030.0,0.0,6337686.0,0.0,1444385.0,0.0,4227299.0,0.0,313065.0,0.0,342633.0,2022.0,5.0,30.0,0,1,0,0,0,0,0,0,0.0,2668.0,2543.0,2774.5714285714284
US_CO,41907,41907,2022-05-31,Mountain,US_CO,6720.0,2.0,1455066.0,12749.0,66.0,76288.0,216.0,34.0,7.883333,2.4666669999999997,14.983333,0.127,-5.364198,39.39498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,294.0,4590105.0,141.0000000000001,4062603.0,221.0,10918819.0,74.0,2302104.0,132.0,6337818.0,62.0,1444447.0,89.0,4227388.0,5.0,313070.0,0.0,342633.0,2022.0,5.0,31.0,0,1,0,0,0,0,0,0,0.0,1716.0,2668.0,3353.4285714285716
US_CO,41958,41958,2022-06-01,Mountain,US_CO,1304.0,2.0,1456370.0,12751.0,68.0,76356.0,219.0,35.0,6.238889,2.194443999999999,14.527778,7.831667000000001,2.024691,75.090567,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,2417.0,4592522.0,2283.0,4064886.0,30216.0,10949035.0,1526.0,2303630.0,18821.0,6356639.0,681.0,1445128.0,11266.0,4238654.0,65.0,313135.0,90.0,342723.0,2022.0,6.0,1.0,0,1,0,0,0,0,0,0,6720.0,8724.0,1716.0,3294.5714285714284
US_CO,42009,42009,2022-06-02,Mountain,US_CO,2049.0,7.0,1458419.0,12758.0,83.0,76439.0,228.0,37.0,9.305556,3.377778000000001,17.738889,0.4233329999999999,2.783951,64.99776,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,597.0,4593119.0,462.0,4065348.0,3792.0,10952827.0,278.0,2303908.0,2344.0,6358983.0,151.0,1445279.0,1401.0,4240055.0,27.0,313162.0,34.0,342757.0,2022.0,6.0,2.0,0,1,0,0,0,0,0,0,1304.0,3130.0,8724.0,2341.0
US_CO,42060,42060,2022-06-03,Mountain,US_CO,3660.0,12.0,1462079.0,12770.0,73.0,76512.0,226.0,41.0,11.766667,5.311111,18.861111,0.0282219999999999,3.932099000000001,60.264115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,650.0,4593769.0,596.0,4065944.0,6489.0,10959316.0,360.0,2304268.0,3804.0,6362787.0,205.0,1445484.0,2617.0,4242672.0,24.0,313186.0,46.0,342803.0,2022.0,6.0,3.0,0,1,0,0,0,0,0,0,2049.0,3184.0,3130.0,2416.714285714286
US_CO,42111,42111,2022-06-04,Mountain,US_CO,0.0,0.0,1462079.0,12770.0,85.0,76597.0,245.0,33.0,13.927778,5.9,22.505556,0.127,-1.3827160000000005,35.555744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,2206.0,4595975.0,1991.0,4067935.0,18804.0,10978120.0,1214.0,2305482.0,11990.0,6374777.0,622.0,1446106.0,6600.0,4249272.0,142.0,313328.0,182.0,342985.0,2022.0,6.0,4.0,0,1,0,0,0,0,0,0,3660.0,0.0,3184.0,1961.857142857143
US_CO,42162,42162,2022-06-05,Mountain,US_CO,0.0,0.0,1462079.0,12770.0,86.0,76683.0,276.0,22.0,16.355556,7.516667,22.711111,0.0,-1.5740739999999995,29.815750000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,100.0,4596075.0,44.0,4067979.0,140.0,10978260.0,26.0,2305508.0,97.0,6374874.0,18.0,1446124.0,43.0,4249315.0,0.0,313328.0,0.0,342985.0,2022.0,6.0,5.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1961.857142857143
US_CO,42213,42213,2022-06-06,Mountain,US_CO,4960.0,3.0,1467039.0,12773.0,81.0,76764.0,284.0,41.0,15.027778,8.038889,22.283333,1.058333,2.635802,43.806038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,491.0,4596566.0,331.0,4068310.0,679.0,10978939.0,164.0,2305672.0,361.0,6375235.0,159.0,1446283.0,313.0,4249628.0,8.0,313336.0,5.0,342990.0,2022.0,6.0,6.0,0,1,0,0,0,0,0,0,0.0,6720.0,0.0,2670.4285714285716
US_CO,42264,42264,2022-06-07,Mountain,US_CO,3649.0,15.0,1470688.0,12788.0,94.0,76858.0,295.0,49.0,14.338889,7.65,23.177778,3.894667,4.567901,53.013182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,1391.0,4597957.0,1274.0,4069584.0,24783.0,11003722.0,877.0,2306549.0,15957.0,6391192.0,343.0,1446626.0,8694.0,4258322.0,42.0,313378.0,69.0,343059.0,2022.0,6.0,7.0,0,1,0,0,0,0,0,0,4960.0,1304.0,6720.0,2231.714285714286
US_CO,42315,42315,2022-06-08,Mountain,US_CO,2976.0,9.0,1473664.0,12797.0,112.0,76970.0,321.0,50.0,14.788889,7.461111,23.661111,0.0,0.2962960000000008,38.000888,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,1038.0,4598995.0,899.0,4070483.0,10631.0,11014353.0,593.0,2307142.0,6467.0,6397659.0,271.0,1446897.0,4112.0,4262434.0,28.0,313406.0,29.0,343088.0,2022.0,6.0,8.0,0,1,0,0,0,0,0,0,3649.0,2049.0,1304.0,2470.5714285714284
US_CO,42366,42366,2022-06-09,Mountain,US_CO,9441.0,8.0,1483105.0,12805.0,94.0,77064.0,311.0,50.0,16.616667,8.083333,25.316667,0.0634999999999998,3.037037,40.669648,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,736.0,4599731.0,723.0,4071206.0,8055.0,11022408.0,481.0,2307623.0,5207.0,6402866.0,212.0,1447109.0,2789.0,4265223.0,24.0,313430.0,33.0,343121.0,2022.0,6.0,9.0,0,1,0,0,0,0,0,0,2976.0,3660.0,2049.0,3526.5714285714284
US_CO,42417,42417,2022-06-10,Mountain,US_CO,5085.0,19.0,1488190.0,12824.0,111.0,77175.0,347.0,48.0,18.85,9.694444,27.161111,0.0282219999999999,2.055556,33.290187,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,210.0,4599941.0,116.0,4071322.0,303.0,11022711.0,59.0,2307682.0,168.0,6403034.0,53.0,1447162.0,134.0,4265357.0,4.0,313434.0,1.0,343122.0,2022.0,6.0,10.0,0,1,0,0,0,0,0,0,9441.0,0.0,3660.0,3730.1428571428573
US_CO,42468,42468,2022-06-11,Mountain,US_CO,0.0,0.0,1488190.0,12824.0,127.0,77302.0,346.0,50.0,20.655556,12.194444,29.066667,0.0,1.308642,27.710153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,234.0,4600175.0,94.0,4071416.0,303.0,11023014.0,46.0,2307728.0,156.0,6403190.0,48.0,1447210.0,147.0,4265504.0,0.0,313434.0,0.0,343122.0,2022.0,6.0,11.0,0,1,0,0,0,0,0,0,5085.0,0.0,0.0,3730.1428571428573
US_CO,42519,42519,2022-06-12,Mountain,US_CO,3779.0,3.0,1491969.0,12827.0,91.0,77393.0,332.0,54.0,21.3,12.855556,28.361111,0.0,-0.0308640000000011,24.042759,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,223.0,4600398.0,144.0,4071560.0,390.0,11023404.0,60.0,2307788.0,208.0,6403398.0,79.0,1447289.0,178.0,4265682.0,5.0,313439.0,4.0,343126.0,2022.0,6.0,12.0,0,1,0,0,0,0,0,0,0.0,4960.0,0.0,4270.0
US_CO,42570,42570,2022-06-13,Mountain,US_CO,3648.0,7.0,1495617.0,12834.0,82.0,77475.0,305.0,51.0,21.8,13.272222,28.283333,0.0,-6.012346000000001,14.998983000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,146.0,4600544.0,77.0,4071637.0,179.0,11023583.0,38.0,2307826.0,99.0,6403497.0,39.0,1447328.0,78.0,4265760.0,1.0,313440.0,1.999999999999993,343128.0,2022.0,6.0,13.0,0,1,0,0,0,0,0,0,3779.0,3649.0,4960.0,4082.5714285714284
US_CO,42620,42620,2022-06-14,Mountain,US_CO,3517.0,9.0,1499134.0,12843.0,95.0,77570.0,303.0,52.0,18.383333,10.088889,27.527778,0.0,-3.820988,22.145662,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,2105.0,4602649.0,1955.0,4073592.0,31943.0,11055526.0,1316.0,2309142.0,20256.0,6423753.0,536.0,1447864.0,11461.0,4277221.0,82.0,313522.0,109.0,343237.0,2022.0,6.0,14.0,0,1,0,0,0,0,0,0,3648.0,2976.0,3649.0,4063.714285714286
US_CO,42670,42670,2022-06-15,Mountain,US_CO,1560.0,7.0,1500694.0,12850.0,81.0,77651.0,324.0,58.0,15.994444,7.838889,24.861111,0.0,-5.759259,22.957678,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,881.0,4603530.0,715.0,4074307.0,12703.0,11068229.0,468.0,2309610.0,7781.0,6431534.0,226.0,1448090.0,4878.0,4282099.0,19.000000000000004,313541.0,30.0,343267.0,2022.0,6.0,15.0,0,1,0,0,0,0,0,0,3517.0,9441.0,2976.0,3861.4285714285716
US_CO,42720,42720,2022-06-16,Mountain,US_CO,1494.0,10.0,1502188.0,12860.0,91.0,77742.0,321.0,59.0,18.203704,8.382716,28.444444,0.0,-4.979167000000002,21.871990000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,109.0,4603639.0,49.000000000000114,4074356.0,127.0,11068356.0,28.0,2309638.0,62.0,6431596.0,21.0,1448111.0,65.0,4282164.0,0.0,313541.0,0.0,343267.0,2022.0,6.0,16.0,0,1,0,0,0,0,0,0,1560.0,5085.0,9441.0,2726.1428571428573
US_CO,42770,42770,2022-06-17,Mountain,US_CO,4146.0,17.0,1506334.0,12877.0,81.0,77823.0,348.0,48.0,20.933333,12.244444,27.772222,0.0,2.716049,29.905613,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,4603639.0,1.1368683772161605e-13,4074356.0,0.0,11068356.0,0.0,2309638.0,0.0,6431596.0,0.0,1448111.0,0.0,4282164.0,0.0,313541.0,0.0,343267.0,2022.0,6.0,17.0,0,1,0,0,0,0,0,0,1494.0,0.0,5085.0,2592.0
US_CO,42820,42820,2022-06-18,Mountain,US_CO,553.0,5.0,1506887.0,12882.0,72.0,77895.0,332.0,42.0,18.505556,12.438889,25.294444,0.0,5.259259,42.262593,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,4603639.0,1.1368683772161605e-13,4074356.0,0.0,11068356.0,0.0,2309638.0,0.0,6431596.0,0.0,1448111.0,0.0,4282164.0,0.0,313541.0,0.0,343267.0,2022.0,6.0,18.0,0,1,0,0,0,0,0,0,4146.0,3779.0,0.0,2671.0
US_CO,42870,42870,2022-06-19,Mountain,US_CO,0.0,0.0,1506887.0,12882.0,76.0,77971.0,327.0,51.0,15.685185,10.432099,22.537037,0.762,6.270833,55.659027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,4603639.0,1.1368683772161605e-13,4074356.0,0.0,11068356.0,0.0,2309638.0,0.0,6431596.0,0.0,1448111.0,0.0,4282164.0,0.0,313541.0,0.0,343267.0,2022.0,6.0,19.0,0,1,0,0,0,0,0,0,553.0,3648.0,3779.0,2131.1428571428573
US_CO,42920,42920,2022-06-20,Mountain,US_CO,2148.0,4.0,1509035.0,12886.0,71.0,78042.0,320.0,50.0,15.883333,10.277778,22.972222,0.544286,1.5740739999999995,38.134884,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,4603639.0,1.1368683772161605e-13,4074356.0,0.0,11068356.0,0.0,2309638.0,0.0,6431596.0,0.0,1448111.0,0.0,4282164.0,0.0,313541.0,0.0,343267.0,2022.0,6.0,20.0,0,1,0,0,0,0,0,0,0.0,3517.0,3648.0,1916.857142857143
US_CO,42970,42970,2022-06-21,Mountain,US_CO,2076.0,1.0000000000000009,1511111.0,12887.0,83.0,78125.0,288.0,48.0,14.58642,6.962963,23.265432,0.0,-6.506944000000001,22.822283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,4603639.0,1.1368683772161605e-13,4074356.0,0.0,11068356.0,0.0,2309638.0,0.0,6431596.0,0.0,1448111.0,0.0,4282164.0,0.0,313541.0,0.0,343267.0,2022.0,6.0,21.0,0,1,0,0,0,0,0,0,2148.0,1560.0,3517.0,1711.0
US_CO,43020,43020,2022-06-22,Mountain,US_CO,3375.0,17.0,1514486.0,12904.0,93.0,78218.0,328.0,52.0,14.361111,6.5,22.016667,0.0,-0.0987650000000011,36.969888,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,4603639.0,1.1368683772161605e-13,4074356.0,0.0,11068356.0,0.0,2309638.0,0.0,6431596.0,0.0,1448111.0,0.0,4282164.0,0.0,313541.0,0.0,343267.0,2022.0,6.0,22.0,0,1,0,0,0,0,0,0,2076.0,1494.0,1560.0,1970.2857142857142
US_CO,43070,43070,2022-06-23,Mountain,US_CO,8102.0,17.0,1522588.0,12921.0,83.0,78301.0,323.0,54.0,16.338889,7.805556,25.038889,0.0,1.95679,37.988437,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,4250.000000000001,4607889.0,3765.0,4078121.0,46984.0,11115340.0,2423.0,2312061.0,29687.0,6461283.0,1179.0,1449290.0,16867.0,4299031.0,123.0,313664.0,219.0,343486.0,2022.0,6.0,23.0,0,1,0,0,0,0,0,0,3375.0,4146.0,1494.0,2914.285714285714
US_CO,43120,43120,2022-06-24,Mountain,US_CO,3038.0,14.0,1525626.0,12935.0,100.0,78401.0,347.0,61.0,17.444444,9.122222,24.794444,0.2032,2.493827,40.078867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,4607889.0,1.1368683772161605e-13,4078121.0,0.0,11115340.0,0.0,2312061.0,0.0,6461283.0,0.0,1449290.0,0.0,4299031.0,0.0,313664.0,0.0,343486.0,2022.0,6.0,24.0,0,1,0,0,0,0,0,0,8102.0,553.0,4146.0,2756.0
US_CO,43170,43170,2022-06-25,Mountain,US_CO,4467.0,5.0,1530093.0,12940.0,87.0,78488.0,331.0,58.0,15.338889,9.616667,24.216667,0.2116670000000002,3.45679,45.146725,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,4607889.0,1.1368683772161605e-13,4078121.0,0.0,11115340.0,0.0,2312061.0,0.0,6461283.0,0.0,1449290.0,0.0,4299031.0,0.0,313664.0,0.0,343486.0,2022.0,6.0,25.0,0,1,0,0,0,0,0,0,3038.0,0.0,553.0,3315.1428571428573
US_CO,43220,43220,2022-06-26,Mountain,US_CO,0.0,0.0,1530093.0,12940.0,72.0,78560.0,321.0,52.0,11.205556,7.877778,16.322222,4.572,8.203704,81.028716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,4607889.0,1.1368683772161605e-13,4078121.0,0.0,11115340.0,0.0,2312061.0,0.0,6461283.0,0.0,1449290.0,0.0,4299031.0,0.0,313664.0,0.0,343486.0,2022.0,6.0,26.0,0,1,0,0,0,0,0,0,4467.0,2148.0,0.0,3315.1428571428573
US_CO,43269,43269,2022-06-27,Mountain,US_CO,4609.0,6.0,1534702.0,12946.0,72.0,78632.0,314.0,53.0,12.755556,7.161111,21.722222,2.836333,6.592593,65.631527,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,4607889.0,1.1368683772161605e-13,4078121.0,0.0,11115340.0,0.0,2312061.0,0.0,6461283.0,0.0,1449290.0,0.0,4299031.0,0.0,313664.0,0.0,343486.0,2022.0,6.0,27.0,0,1,0,0,0,0,0,0,0.0,2076.0,2148.0,3666.714285714286
US_CO,43317,43317,2022-06-28,Mountain,US_CO,2893.0,7.0,1537595.0,12953.0,101.0,78733.0,318.0,54.0,15.483333,7.75,24.288889,0.0,4.790123,48.966236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,4607889.0,1.1368683772161605e-13,4078121.0,0.0,11115340.0,0.0,2312061.0,0.0,6461283.0,0.0,1449290.0,0.0,4299031.0,0.0,313664.0,0.0,343486.0,2022.0,6.0,28.0,0,1,0,0,0,0,0,0,4609.0,3375.0,2076.0,3783.4285714285716
US_CO,43364,43364,2022-06-29,Mountain,US_CO,1847.0,13.0,1539442.0,12966.0,89.0,78822.0,342.0,49.0,17.228395,9.148148,26.487654,0.0317500000000001,2.2916670000000003,37.677665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,4607889.0,1.1368683772161605e-13,4078121.0,0.0,11115340.0,0.0,2312061.0,0.0,6461283.0,0.0,1449290.0,0.0,4299031.0,0.0,313664.0,0.0,343486.0,2022.0,6.0,29.0,0,1,0,0,0,0,0,0,2893.0,8102.0,3375.0,3565.1428571428573
US_CO,43410,43410,2022-06-30,Mountain,US_CO,1623.0,2.0,1541065.0,12968.0,96.0,78918.0,372.0,56.0,16.95679,9.493827,25.185185,0.1015999999999999,6.354167,50.799183,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,11834.0,4619723.0,1450.0,4079571.0,16358.0,11131698.0,2559.0,2314620.0,10377.0,6471660.0,-1570.0,1447720.0,7195.0,4306226.0,306.0,313970.0,-1556.0,341930.0,2022.0,6.0,30.0,0,1,0,0,0,0,0,0,1847.0,3038.0,8102.0,2639.5714285714284
US_CO,43456,43456,2022-07-01,Mountain,US_CO,2182.0,1.0000000000000009,1543247.0,12969.0,99.0,79017.0,364.0,57.0,13.895062,8.777778,22.962963,2.7432,8.201389,68.210398,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,4619723.0,1.1368683772161605e-13,4079571.0,0.0,11131698.0,0.0,2314620.0,0.0,6471660.0,0.0,1447720.0,0.0,4306226.0,0.0,313970.0,0.0,341930.0,2022.0,7.0,1.0,0,1,0,0,0,0,0,0,1623.0,4467.0,3038.0,2517.285714285714
US_CO,43502,43502,2022-07-02,Mountain,US_CO,0.0,0.0,1543247.0,12969.0,98.0,79115.0,359.0,50.0,14.975309,9.351852,24.203704,1.439333,7.208333,59.667085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,4619723.0,1.1368683772161605e-13,4079571.0,0.0,11131698.0,0.0,2314620.0,0.0,6471660.0,0.0,1447720.0,0.0,4306226.0,0.0,313970.0,0.0,341930.0,2022.0,7.0,2.0,0,1,0,0,0,0,0,0,2182.0,0.0,4467.0,1879.142857142857
US_CO,43548,43548,2022-07-03,Mountain,US_CO,0.0,0.0,1543247.0,12969.0,92.0,79207.0,347.0,45.0,15.530864,9.345679,24.234568,4.3688,8.222222,61.778757,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,4619723.0,1.1368683772161605e-13,4079571.0,0.0,11131698.0,0.0,2314620.0,0.0,6471660.0,0.0,1447720.0,0.0,4306226.0,0.0,313970.0,0.0,341930.0,2022.0,7.0,3.0,0,1,0,0,0,0,0,0,0.0,4609.0,0.0,1879.142857142857
US_CO,43593,43593,2022-07-04,Mountain,US_CO,3224.0,3.0,1546471.0,12972.0,81.0,79288.0,311.0,44.0,16.796296,9.320988,26.024691,2.243667,7.375,54.846339,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,4619723.0,1.1368683772161605e-13,4079571.0,0.0,11131698.0,0.0,2314620.0,0.0,6471660.0,0.0,1447720.0,0.0,4306226.0,0.0,313970.0,0.0,341930.0,2022.0,7.0,4.0,0,1,0,0,0,0,0,0,0.0,2893.0,4609.0,1681.2857142857142
US_CO,43638,43638,2022-07-05,Mountain,US_CO,923.0,0.0,1547394.0,12972.0,98.0,79386.0,338.0,54.0,17.660494,10.777778,24.839506,0.9144,6.194444,48.011268,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,4619723.0,1.1368683772161605e-13,4079571.0,0.0,11131698.0,0.0,2314620.0,0.0,6471660.0,0.0,1447720.0,0.0,4306226.0,0.0,313970.0,0.0,341930.0,2022.0,7.0,5.0,0,1,0,0,0,0,0,0,3224.0,1847.0,2893.0,1399.857142857143
US_CO,43680,43680,2022-07-06,Mountain,US_CO,1632.0,6.0,1549026.0,12978.0,110.0,79496.0,369.0,52.0,15.925926,10.419753,24.17284,0.762,8.472222,61.768772,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,4619723.0,1.1368683772161605e-13,4079571.0,0.0,11131698.0,0.0,2314620.0,0.0,6471660.0,0.0,1447720.0,0.0,4306226.0,0.0,313970.0,0.0,341930.0,2022.0,7.0,6.0,0,1,0,0,0,0,0,0,923.0,1623.0,1847.0,1369.142857142857
