,date,region,new_confirmed,1_day_shift,7_day_avg,2_day_shift,3_day_shift,7_day_shift
5428,2021-09-16,East South Central,16030.0,18637.0,16981.85714285714,15741.0,44789.0,16731.0
5437,2021-09-17,East South Central,16958.0,16030.0,16975.428571428572,18637.0,15741.0,17003.0
5446,2021-09-18,East South Central,3897.0,16958.0,16835.14285714286,16030.0,18637.0,4879.0
5455,2021-09-19,East South Central,2438.0,3897.0,16927.14285714286,16958.0,16030.0,1794.0
5464,2021-09-20,East South Central,24929.0,2438.0,14090.0,3897.0,16958.0,44789.0
5473,2021-09-21,East South Central,8195.0,24929.0,13012.0,2438.0,3897.0,15741.0
5482,2021-09-22,East South Central,18422.0,8195.0,12981.285714285714,24929.0,2438.0,18637.0
5491,2021-09-23,East South Central,13455.0,18422.0,12613.42857142857,8195.0,24929.0,16030.0
5500,2021-09-24,East South Central,13263.0,13455.0,12085.57142857143,18422.0,8195.0,16958.0
5509,2021-09-25,East South Central,3245.0,13263.0,11992.42857142857,13455.0,18422.0,3897.0
5518,2021-09-26,East South Central,1834.0,3245.0,11906.142857142857,13263.0,13455.0,2438.0
5527,2021-09-27,East South Central,17434.0,1834.0,10835.42857142857,3245.0,13263.0,24929.0
5536,2021-09-28,East South Central,11178.0,17434.0,11261.57142857143,1834.0,3245.0,8195.0
5545,2021-09-29,East South Central,10864.0,11178.0,10181.857142857143,17434.0,1834.0,18422.0
5554,2021-09-30,East South Central,9460.0,10864.0,9611.142857142857,11178.0,17434.0,13455.0
5563,2021-10-01,East South Central,10044.0,9460.0,9151.285714285714,10864.0,11178.0,13263.0
5572,2021-10-02,East South Central,1773.0,10044.0,8941.0,9460.0,10864.0,3245.0
5581,2021-10-03,East South Central,892.0,1773.0,8806.42857142857,10044.0,9460.0,1834.0
5590,2021-10-04,East South Central,12928.0,892.0,8162.714285714285,1773.0,10044.0,17434.0
5599,2021-10-05,East South Central,8530.0,12928.0,7784.428571428572,892.0,1773.0,11178.0
5608,2021-10-06,East South Central,7919.0,8530.0,7363.714285714285,12928.0,892.0,10864.0
5617,2021-10-07,East South Central,7720.0,7919.0,7115.142857142857,8530.0,12928.0,9460.0
5626,2021-10-08,East South Central,6098.0,7720.0,6551.428571428572,7919.0,8530.0,10044.0
5635,2021-10-09,East South Central,919.0,6098.0,6429.428571428572,7720.0,7919.0,1773.0
5644,2021-10-10,East South Central,653.0,919.0,6395.285714285715,6098.0,7720.0,892.0
5653,2021-10-11,East South Central,10428.0,653.0,6038.142857142857,919.0,6098.0,12928.0
5662,2021-10-12,East South Central,6506.0,10428.0,5749.0,653.0,919.0,8530.0
5671,2021-10-13,East South Central,6724.0,6506.0,5578.285714285715,10428.0,653.0,7919.0
5680,2021-10-14,East South Central,5627.0,6724.0,5279.285714285715,6506.0,10428.0,7720.0
5689,2021-10-15,East South Central,5617.0,5627.0,5210.571428571428,6724.0,6506.0,6098.0
5698,2021-10-16,East South Central,966.0,5617.0,5217.285714285715,5627.0,6724.0,919.0
5707,2021-10-17,East South Central,544.0,966.0,5201.714285714285,5617.0,5627.0,653.0
5716,2021-10-18,East South Central,7192.0,544.0,4739.428571428572,966.0,5617.0,10428.0
5725,2021-10-19,East South Central,5782.0,7192.0,4636.0,544.0,966.0,6506.0
5734,2021-10-20,East South Central,4859.0,5782.0,4369.571428571428,7192.0,544.0,6724.0
5743,2021-10-21,East South Central,4831.0,4859.0,4255.857142857143,5782.0,7192.0,5627.0
5752,2021-10-22,East South Central,4921.0,4831.0,4156.428571428572,4859.0,5782.0,5617.0
5761,2021-10-23,East South Central,1015.0,4921.0,4163.428571428572,4831.0,4859.0,966.0
5770,2021-10-24,East South Central,414.0,1015.0,4144.857142857143,4921.0,4831.0,544.0
5779,2021-10-25,East South Central,3357.0,414.0,3597.0,1015.0,4921.0,7192.0
5788,2021-10-26,East South Central,7794.0,3357.0,3884.4285714285716,414.0,1015.0,5782.0
5797,2021-10-27,East South Central,10458.0,7794.0,4684.285714285715,3357.0,414.0,4859.0
5806,2021-10-28,East South Central,5718.0,10458.0,4811.0,7794.0,3357.0,4831.0
5815,2021-10-29,East South Central,3157.0,5718.0,4559.0,10458.0,7794.0,4921.0
5824,2021-10-30,East South Central,584.0,3157.0,4497.428571428572,5718.0,10458.0,1015.0
5833,2021-10-31,East South Central,394.0,584.0,4494.571428571428,3157.0,5718.0,414.0
5842,2021-11-01,East South Central,2917.0,394.0,4431.714285714285,584.0,3157.0,3357.0
5851,2021-11-02,East South Central,5672.0,2917.0,4128.571428571428,394.0,584.0,7794.0
5860,2021-11-03,East South Central,3554.0,5672.0,3142.285714285714,2917.0,394.0,10458.0
5869,2021-11-04,East South Central,4084.0,3554.0,2908.8571428571427,5672.0,2917.0,5718.0
5878,2021-11-05,East South Central,3346.0,4084.0,2935.8571428571427,3554.0,5672.0,3157.0
5887,2021-11-06,East South Central,583.0,3346.0,2935.714285714286,4084.0,3554.0,584.0
5896,2021-11-07,East South Central,292.0,583.0,2921.1428571428573,3346.0,4084.0,394.0
5905,2021-11-08,East South Central,3031.0,292.0,2937.4285714285716,583.0,3346.0,2917.0
5914,2021-11-09,East South Central,6468.0,3031.0,3051.1428571428573,292.0,583.0,5672.0
5923,2021-11-10,East South Central,4308.0,6468.0,3158.8571428571427,3031.0,292.0,3554.0
5932,2021-11-11,East South Central,749.0,4308.0,2682.4285714285716,6468.0,3031.0,4084.0
5941,2021-11-12,East South Central,6613.0,749.0,3149.1428571428573,4308.0,6468.0,3346.0
5950,2021-11-13,East South Central,789.0,6613.0,3178.5714285714284,749.0,4308.0,583.0
5959,2021-11-14,East South Central,259.0,789.0,3173.8571428571427,6613.0,749.0,292.0
5968,2021-11-15,East South Central,6487.0,259.0,3667.5714285714284,789.0,6613.0,3031.0
5977,2021-11-16,East South Central,3998.0,6487.0,3314.714285714286,259.0,789.0,6468.0
5986,2021-11-17,East South Central,4452.0,3998.0,3335.285714285714,6487.0,259.0,4308.0
5995,2021-11-18,East South Central,4546.0,4452.0,3877.714285714286,3998.0,6487.0,749.0
6004,2021-11-19,East South Central,3448.0,4546.0,3425.5714285714284,4452.0,3998.0,6613.0
6013,2021-11-20,East South Central,788.0,3448.0,3425.4285714285716,4546.0,4452.0,789.0
6022,2021-11-21,East South Central,272.0,788.0,3427.285714285714,3448.0,4546.0,259.0
6031,2021-11-22,East South Central,7975.0,272.0,3639.8571428571427,788.0,3448.0,6487.0
6040,2021-11-23,East South Central,4309.0,7975.0,3684.285714285714,272.0,788.0,3998.0
6049,2021-11-24,East South Central,4643.0,4309.0,3711.5714285714284,7975.0,272.0,4452.0
6058,2021-11-25,East South Central,505.0,4643.0,3134.285714285714,4309.0,7975.0,4546.0
6067,2021-11-26,East South Central,0.0,505.0,2641.714285714286,4643.0,4309.0,3448.0
6076,2021-11-27,East South Central,357.0,0.0,2580.1428571428573,505.0,4643.0,788.0
6085,2021-11-28,East South Central,157.0,357.0,2563.714285714286,0.0,505.0,272.0
6094,2021-11-29,East South Central,10818.0,157.0,2969.8571428571427,357.0,0.0,7975.0
6103,2021-11-30,East South Central,5532.0,10818.0,3144.5714285714284,157.0,357.0,4309.0
6112,2021-12-01,East South Central,6427.0,5532.0,3399.4285714285716,10818.0,157.0,4643.0
6121,2021-12-02,East South Central,6497.0,6427.0,4255.428571428572,5532.0,10818.0,505.0
6130,2021-12-03,East South Central,5864.0,6497.0,5093.142857142857,6427.0,5532.0,0.0
6139,2021-12-04,East South Central,589.0,5864.0,5126.285714285715,6497.0,6427.0,357.0
6148,2021-12-05,East South Central,361.0,589.0,5155.428571428572,5864.0,6497.0,157.0
6157,2021-12-06,East South Central,10330.0,361.0,5085.714285714285,589.0,5864.0,10818.0
6166,2021-12-07,East South Central,6026.0,10330.0,5156.285714285715,361.0,589.0,5532.0
6175,2021-12-08,East South Central,6438.0,6026.0,5157.857142857143,10330.0,361.0,6427.0
6184,2021-12-09,East South Central,3932.0,6438.0,4791.428571428572,6026.0,10330.0,6497.0
6193,2021-12-10,East South Central,8256.0,3932.0,5133.142857142857,6438.0,6026.0,5864.0
6202,2021-12-11,East South Central,713.0,8256.0,5150.857142857143,3932.0,6438.0,589.0
6211,2021-12-12,East South Central,330.0,713.0,5146.428571428572,8256.0,3932.0,361.0
6220,2021-12-13,East South Central,9040.0,330.0,4962.142857142857,713.0,8256.0,10330.0
6229,2021-12-14,East South Central,6368.0,9040.0,5011.0,330.0,713.0,6026.0
6238,2021-12-15,East South Central,6245.0,6368.0,4983.428571428572,9040.0,330.0,6438.0
6247,2021-12-16,East South Central,6031.0,6245.0,5283.285714285715,6368.0,9040.0,3932.0
6256,2021-12-17,East South Central,6991.0,6031.0,5102.571428571428,6245.0,6368.0,8256.0
6265,2021-12-18,East South Central,692.0,6991.0,5099.571428571428,6031.0,6245.0,713.0
6274,2021-12-19,East South Central,552.0,692.0,5131.285714285715,6991.0,6031.0,330.0
6283,2021-12-20,East South Central,12786.0,552.0,5666.428571428572,692.0,6991.0,9040.0
6292,2021-12-21,East South Central,7420.0,12786.0,5816.714285714285,552.0,692.0,6368.0
6301,2021-12-22,East South Central,8728.0,7420.0,6171.428571428572,12786.0,552.0,6245.0
6310,2021-12-23,East South Central,7894.0,8728.0,6437.571428571428,7420.0,12786.0,6031.0
6319,2021-12-24,East South Central,2466.0,7894.0,5791.142857142857,8728.0,7420.0,6991.0
6328,2021-12-25,East South Central,2732.0,2466.0,6082.571428571428,7894.0,8728.0,692.0
6337,2021-12-26,East South Central,1247.0,2732.0,6181.857142857143,2466.0,7894.0,552.0
6346,2021-12-27,East South Central,32103.0,1247.0,8941.42857142857,2732.0,2466.0,12786.0
6355,2021-12-28,East South Central,17423.0,32103.0,10370.42857142857,1247.0,2732.0,7420.0
6364,2021-12-29,East South Central,24816.0,17423.0,12668.714285714286,32103.0,1247.0,8728.0
6373,2021-12-30,East South Central,27873.0,24816.0,15522.857142857143,17423.0,32103.0,7894.0
6382,2021-12-31,East South Central,10387.0,27873.0,16654.428571428572,24816.0,17423.0,2466.0
6391,2022-01-01,East South Central,1442.0,10387.0,16470.14285714286,27873.0,24816.0,2732.0
6400,2022-01-02,East South Central,13780.0,1442.0,18260.571428571428,10387.0,27873.0,1247.0
6409,2022-01-03,East South Central,79055.0,13780.0,24968.0,1442.0,10387.0,32103.0
6418,2022-01-04,East South Central,27760.0,79055.0,26444.714285714286,13780.0,1442.0,17423.0
6427,2022-01-05,East South Central,27547.0,27760.0,26834.85714285714,79055.0,13780.0,24816.0
6436,2022-01-06,East South Central,46575.0,27547.0,29506.571428571428,27760.0,79055.0,27873.0
6445,2022-01-07,East South Central,47135.0,46575.0,34756.28571428572,27547.0,27760.0,10387.0
6454,2022-01-08,East South Central,30524.0,47135.0,38910.857142857145,46575.0,27547.0,1442.0
6463,2022-01-09,East South Central,14376.0,30524.0,38996.0,47135.0,46575.0,13780.0
6472,2022-01-10,East South Central,36900.0,14376.0,32973.857142857145,30524.0,47135.0,79055.0
6481,2022-01-11,East South Central,57453.0,36900.0,37215.71428571428,14376.0,30524.0,27760.0
6490,2022-01-12,East South Central,44364.0,57453.0,39618.142857142855,36900.0,14376.0,27547.0
6499,2022-01-13,East South Central,31192.0,44364.0,37420.57142857143,57453.0,36900.0,46575.0
6508,2022-01-14,East South Central,38093.0,31192.0,36128.857142857145,44364.0,57453.0,47135.0
6517,2022-01-15,East South Central,22327.0,38093.0,34957.857142857145,31192.0,44364.0,30524.0
6526,2022-01-16,East South Central,56982.0,22327.0,41044.42857142857,38093.0,31192.0,14376.0
6535,2022-01-17,East South Central,9923.0,56982.0,37190.57142857143,22327.0,38093.0,36900.0
6544,2022-01-18,East South Central,109297.0,9923.0,44596.857142857145,56982.0,22327.0,57453.0
6553,2022-01-19,East South Central,47014.0,109297.0,44975.42857142857,9923.0,56982.0,44364.0
6562,2022-01-20,East South Central,53929.0,47014.0,48223.57142857143,109297.0,9923.0,31192.0
6571,2022-01-21,East South Central,61781.0,53929.0,51607.57142857143,47014.0,109297.0,38093.0
6580,2022-01-22,East South Central,41153.0,61781.0,54297.0,53929.0,47014.0,22327.0
6589,2022-01-23,East South Central,11163.0,41153.0,47751.42857142857,61781.0,53929.0,56982.0
6598,2022-01-24,East South Central,43703.0,11163.0,52577.142857142855,41153.0,61781.0,9923.0
6607,2022-01-25,East South Central,62915.0,43703.0,45951.142857142855,11163.0,41153.0,109297.0
6616,2022-01-26,East South Central,37035.0,62915.0,44525.57142857143,43703.0,11163.0,47014.0
6625,2022-01-27,East South Central,35735.0,37035.0,41926.42857142857,62915.0,43703.0,53929.0
6634,2022-01-28,East South Central,34318.0,35735.0,38003.142857142855,37035.0,62915.0,61781.0
6643,2022-01-29,East South Central,72599.0,34318.0,42495.42857142857,35735.0,37035.0,41153.0
6652,2022-01-30,East South Central,7509.0,72599.0,41973.42857142857,34318.0,35735.0,11163.0
6661,2022-01-31,East South Central,32667.0,7509.0,40396.857142857145,72599.0,34318.0,43703.0
6670,2022-02-01,East South Central,45014.0,32667.0,37839.57142857143,7509.0,72599.0,62915.0
6679,2022-02-02,East South Central,24992.0,45014.0,36119.142857142855,32667.0,7509.0,37035.0
6688,2022-02-03,East South Central,26921.0,24992.0,34860.0,45014.0,32667.0,35735.0
6697,2022-02-04,East South Central,37239.0,26921.0,35277.28571428572,24992.0,45014.0,34318.0
6706,2022-02-05,East South Central,24324.0,37239.0,28380.85714285714,26921.0,24992.0,72599.0
6715,2022-02-06,East South Central,356.0,24324.0,27359.0,37239.0,26921.0,7509.0
6724,2022-02-07,East South Central,27170.0,356.0,26573.714285714286,24324.0,37239.0,32667.0
6733,2022-02-08,East South Central,27117.0,27170.0,24017.0,356.0,24324.0,45014.0
6742,2022-02-09,East South Central,17087.0,27117.0,22887.714285714286,27170.0,356.0,24992.0
6751,2022-02-10,East South Central,16605.0,17087.0,21414.0,27117.0,27170.0,26921.0
6760,2022-02-11,East South Central,15907.0,16605.0,18366.571428571428,17087.0,27117.0,37239.0
6769,2022-02-12,East South Central,8672.0,15907.0,16130.57142857143,16605.0,17087.0,24324.0
6778,2022-02-13,East South Central,1919.0,8672.0,16353.857142857143,15907.0,16605.0,356.0
6787,2022-02-14,East South Central,19710.0,1919.0,15288.142857142857,8672.0,15907.0,27170.0
6796,2022-02-15,East South Central,16002.0,19710.0,13700.285714285714,1919.0,8672.0,27117.0
6805,2022-02-16,East South Central,12808.0,16002.0,13089.0,19710.0,1919.0,17087.0
6814,2022-02-17,East South Central,11318.0,12808.0,12333.714285714286,16002.0,19710.0,16605.0
6823,2022-02-18,East South Central,11002.0,11318.0,11633.0,12808.0,16002.0,15907.0
6832,2022-02-19,East South Central,5874.0,11002.0,11233.285714285714,11318.0,12808.0,8672.0
6841,2022-02-20,East South Central,720.0,5874.0,11062.0,11002.0,11318.0,1919.0
6850,2022-02-21,East South Central,5339.0,720.0,9009.0,5874.0,11002.0,19710.0
6859,2022-02-22,East South Central,10529.0,5339.0,8227.142857142857,720.0,5874.0,16002.0
6868,2022-02-23,East South Central,5679.0,10529.0,7208.714285714285,5339.0,720.0,12808.0
6877,2022-02-24,East South Central,4899.0,5679.0,6291.714285714285,10529.0,5339.0,11318.0
6886,2022-02-25,East South Central,7306.0,4899.0,5763.714285714285,5679.0,10529.0,11002.0
6895,2022-02-26,East South Central,3383.0,7306.0,5407.857142857143,4899.0,5679.0,5874.0
6904,2022-02-27,East South Central,473.0,3383.0,5372.571428571428,7306.0,4899.0,720.0
6913,2022-02-28,East South Central,3575.0,473.0,5120.571428571428,3383.0,7306.0,5339.0
6922,2022-03-01,East South Central,5950.0,3575.0,4466.428571428572,473.0,3383.0,10529.0
6931,2022-03-02,East South Central,5743.0,5950.0,4475.571428571428,3575.0,473.0,5679.0
6940,2022-03-03,East South Central,5025.0,5743.0,4493.571428571428,5950.0,3575.0,4899.0
6949,2022-03-04,East South Central,4062.0,5025.0,4030.1428571428573,5743.0,5950.0,7306.0
6958,2022-03-05,East South Central,988.0,4062.0,3688.0,5025.0,5743.0,3383.0
6967,2022-03-06,East South Central,125.0,988.0,3638.285714285714,4062.0,5025.0,473.0
6976,2022-03-07,East South Central,6117.0,125.0,4001.4285714285716,988.0,4062.0,3575.0
6985,2022-03-08,East South Central,2444.0,6117.0,3500.5714285714284,125.0,988.0,5950.0
6994,2022-03-09,East South Central,1565.0,2444.0,2903.714285714286,6117.0,125.0,5743.0
7003,2022-03-10,East South Central,1833.0,1565.0,2447.714285714286,2444.0,6117.0,5025.0
7012,2022-03-11,East South Central,1761.0,1833.0,2119.0,1565.0,2444.0,4062.0
7021,2022-03-12,East South Central,547.0,1761.0,2056.0,1833.0,1565.0,988.0
7030,2022-03-13,East South Central,62.0,547.0,2047.0,1761.0,1833.0,125.0
7039,2022-03-14,East South Central,8648.0,62.0,2408.5714285714284,547.0,1761.0,6117.0
7048,2022-03-15,East South Central,1317.0,8648.0,2247.5714285714284,62.0,547.0,2444.0
7057,2022-03-16,East South Central,1425.0,1317.0,2227.5714285714284,8648.0,62.0,1565.0
7066,2022-03-17,East South Central,1904.0,1425.0,2237.714285714286,1317.0,8648.0,1833.0
7075,2022-03-18,East South Central,1423.0,1904.0,2189.4285714285716,1425.0,1317.0,1761.0
7084,2022-03-19,East South Central,355.0,1423.0,2162.0,1904.0,1425.0,547.0
7093,2022-03-20,East South Central,52.0,355.0,2160.5714285714284,1423.0,1904.0,62.0
7102,2022-03-21,East South Central,6716.0,52.0,1884.5714285714287,355.0,1423.0,8648.0
7111,2022-03-22,East South Central,1007.0,6716.0,1840.2857142857142,52.0,355.0,1317.0
7120,2022-03-23,East South Central,636.0,1007.0,1727.5714285714287,6716.0,52.0,1425.0
7129,2022-03-24,East South Central,918.0,636.0,1586.7142857142858,1007.0,6716.0,1904.0
7138,2022-03-25,East South Central,1095.0,918.0,1539.857142857143,636.0,1007.0,1423.0
7147,2022-03-26,East South Central,258.0,1095.0,1526.0,918.0,636.0,355.0
7156,2022-03-27,East South Central,46.0,258.0,1525.142857142857,1095.0,918.0,52.0
7165,2022-03-28,East South Central,6971.0,46.0,1561.5714285714287,258.0,1095.0,6716.0
7174,2022-03-29,East South Central,843.0,6971.0,1538.142857142857,46.0,258.0,1007.0
7183,2022-03-30,East South Central,825.0,843.0,1565.142857142857,6971.0,46.0,636.0
7192,2022-03-31,East South Central,692.0,825.0,1532.857142857143,843.0,6971.0,918.0
7201,2022-04-01,East South Central,930.0,692.0,1509.2857142857142,825.0,843.0,1095.0
7210,2022-04-02,East South Central,223.0,930.0,1504.2857142857142,692.0,825.0,258.0
7219,2022-04-03,East South Central,55.0,223.0,1505.5714285714287,930.0,692.0,46.0
7228,2022-04-04,East South Central,4175.0,55.0,1106.142857142857,223.0,930.0,6971.0
7237,2022-04-05,East South Central,848.0,4175.0,1106.857142857143,55.0,223.0,843.0
7246,2022-04-06,East South Central,600.0,848.0,1074.7142857142858,4175.0,55.0,825.0
7255,2022-04-07,East South Central,706.0,600.0,1076.7142857142858,848.0,4175.0,692.0
7264,2022-04-08,East South Central,936.0,706.0,1077.5714285714287,600.0,848.0,930.0
7273,2022-04-09,East South Central,597.0,936.0,1131.0,706.0,600.0,223.0
7282,2022-04-10,East South Central,35.0,597.0,1128.142857142857,936.0,706.0,55.0
7291,2022-04-11,East South Central,2958.0,35.0,954.2857142857143,597.0,936.0,4175.0
7300,2022-04-12,East South Central,1112.0,2958.0,992.0,35.0,597.0,848.0
7309,2022-04-13,East South Central,559.0,1112.0,986.1428571428571,2958.0,35.0,600.0
7318,2022-04-14,East South Central,700.0,559.0,985.2857142857143,1112.0,2958.0,706.0
7327,2022-04-15,East South Central,945.0,700.0,986.5714285714286,559.0,1112.0,936.0
7336,2022-04-16,East South Central,583.0,945.0,984.5714285714286,700.0,559.0,597.0
7345,2022-04-17,East South Central,78.0,583.0,990.7142857142857,945.0,700.0,35.0
7354,2022-04-18,East South Central,2900.0,78.0,982.4285714285714,583.0,945.0,2958.0
7363,2022-04-19,East South Central,1438.0,2900.0,1029.0,78.0,583.0,1112.0
7372,2022-04-20,East South Central,653.0,1438.0,1042.4285714285713,2900.0,78.0,559.0
7381,2022-04-21,East South Central,894.0,653.0,1070.142857142857,1438.0,2900.0,700.0
7390,2022-04-22,East South Central,1082.0,894.0,1089.7142857142858,653.0,1438.0,945.0
7399,2022-04-23,East South Central,630.0,1082.0,1096.4285714285713,894.0,653.0,583.0
7408,2022-04-24,East South Central,94.0,630.0,1098.7142857142858,1082.0,894.0,78.0
7417,2022-04-25,East South Central,2978.0,94.0,1109.857142857143,630.0,1082.0,2900.0
7426,2022-04-26,East South Central,1731.0,2978.0,1151.7142857142858,94.0,630.0,1438.0
7435,2022-04-27,East South Central,971.0,1731.0,1197.142857142857,2978.0,94.0,653.0
7444,2022-04-28,East South Central,1196.0,971.0,1240.2857142857142,1731.0,2978.0,894.0
7453,2022-04-29,East South Central,1571.0,1196.0,1310.142857142857,971.0,1731.0,1082.0
7462,2022-04-30,East South Central,763.0,1571.0,1329.142857142857,1196.0,971.0,630.0
7471,2022-05-01,East South Central,92.0,763.0,1328.857142857143,1571.0,1196.0,94.0
7480,2022-05-02,East South Central,2929.0,92.0,1321.857142857143,763.0,1571.0,2978.0
7489,2022-05-03,East South Central,1690.0,2929.0,1316.0,92.0,763.0,1731.0
7498,2022-05-04,East South Central,1288.0,1690.0,1361.2857142857142,2929.0,92.0,971.0
7507,2022-05-05,East South Central,1462.0,1288.0,1399.2857142857142,1690.0,2929.0,1196.0
7516,2022-05-06,East South Central,1871.0,1462.0,1442.142857142857,1288.0,1690.0,1571.0
7525,2022-05-07,East South Central,1000.0,1871.0,1476.0,1462.0,1288.0,763.0
7534,2022-05-08,East South Central,166.0,1000.0,1486.5714285714287,1871.0,1462.0,92.0
7543,2022-05-09,East South Central,4132.0,166.0,1658.4285714285713,1000.0,1871.0,2929.0
7552,2022-05-10,East South Central,3010.0,4132.0,1847.0,166.0,1000.0,1690.0
7561,2022-05-11,East South Central,1792.0,3010.0,1919.0,4132.0,166.0,1288.0
7570,2022-05-12,East South Central,2943.0,1792.0,2130.5714285714284,3010.0,4132.0,1462.0
7579,2022-05-13,East South Central,3206.0,2943.0,2321.285714285714,1792.0,3010.0,1871.0
7588,2022-05-14,East South Central,434.0,3206.0,2240.4285714285716,2943.0,1792.0,1000.0
7597,2022-05-15,East South Central,188.0,434.0,2243.5714285714284,3206.0,2943.0,166.0
7606,2022-05-16,East South Central,6155.0,188.0,2532.5714285714284,434.0,3206.0,4132.0
7615,2022-05-17,East South Central,4994.0,6155.0,2816.0,188.0,434.0,3010.0
7624,2022-05-18,East South Central,2225.0,4994.0,2877.8571428571427,6155.0,188.0,1792.0
7633,2022-05-19,East South Central,3993.0,2225.0,3027.8571428571427,4994.0,6155.0,2943.0
7642,2022-05-20,East South Central,3445.0,3993.0,3062.0,2225.0,4994.0,3206.0
7651,2022-05-21,East South Central,2033.0,3445.0,3290.4285714285716,3993.0,2225.0,434.0
7660,2022-05-22,East South Central,262.0,2033.0,3301.0,3445.0,3993.0,188.0
7669,2022-05-23,East South Central,7470.0,262.0,3488.8571428571427,2033.0,3445.0,6155.0
7678,2022-05-24,East South Central,4461.0,7470.0,3412.714285714286,262.0,2033.0,4994.0
7687,2022-05-25,East South Central,2833.0,4461.0,3499.5714285714284,7470.0,262.0,2225.0
7696,2022-05-26,East South Central,3640.0,2833.0,3449.1428571428573,4461.0,7470.0,3993.0
7705,2022-05-27,East South Central,4103.0,3640.0,3543.1428571428573,2833.0,4461.0,3445.0
7714,2022-05-28,East South Central,269.0,4103.0,3291.1428571428573,3640.0,2833.0,2033.0
7723,2022-05-29,East South Central,165.0,269.0,3277.285714285714,4103.0,3640.0,262.0
7732,2022-05-30,East South Central,225.0,165.0,2242.285714285714,269.0,4103.0,7470.0
7741,2022-05-31,East South Central,14855.0,225.0,3727.1428571428573,165.0,269.0,4461.0
7750,2022-06-01,East South Central,2187.0,14855.0,3634.8571428571427,225.0,165.0,2833.0
7759,2022-06-02,East South Central,3951.0,2187.0,3679.285714285714,14855.0,225.0,3640.0
7768,2022-06-03,East South Central,3544.0,3951.0,3599.4285714285716,2187.0,14855.0,4103.0
7777,2022-06-04,East South Central,2232.0,3544.0,3879.8571428571427,3951.0,2187.0,269.0
7786,2022-06-05,East South Central,424.0,2232.0,3916.8571428571427,3544.0,3951.0,165.0
7795,2022-06-06,East South Central,13215.0,424.0,5772.571428571428,2232.0,3544.0,225.0
7804,2022-06-07,East South Central,6707.0,13215.0,4608.571428571428,424.0,2232.0,14855.0
7813,2022-06-08,East South Central,3707.0,6707.0,4825.714285714285,13215.0,424.0,2187.0
7822,2022-06-09,East South Central,4745.0,3707.0,4939.142857142857,6707.0,13215.0,3951.0
7831,2022-06-10,East South Central,4855.0,4745.0,5126.428571428572,3707.0,6707.0,3544.0
7840,2022-06-11,East South Central,0.0,4855.0,4807.571428571428,4745.0,3707.0,2232.0
7849,2022-06-12,East South Central,591.0,0.0,4831.428571428572,4855.0,4745.0,424.0
7858,2022-06-13,East South Central,15209.0,591.0,5116.285714285715,0.0,4855.0,13215.0
7867,2022-06-14,East South Central,9235.0,15209.0,5477.428571428572,591.0,0.0,6707.0
7876,2022-06-15,East South Central,4153.0,9235.0,5541.142857142857,15209.0,591.0,3707.0
7885,2022-06-16,East South Central,5480.0,4153.0,5646.142857142857,9235.0,15209.0,4745.0
7894,2022-06-17,East South Central,6546.0,5480.0,5887.714285714285,4153.0,9235.0,4855.0
7903,2022-06-18,East South Central,210.0,6546.0,5917.714285714285,5480.0,4153.0,0.0
7912,2022-06-19,East South Central,36.0,210.0,5838.428571428572,6546.0,5480.0,591.0
7921,2022-06-20,East South Central,10807.0,36.0,5209.571428571428,210.0,6546.0,15209.0
7930,2022-06-21,East South Central,12819.0,10807.0,5721.571428571428,36.0,210.0,9235.0
7939,2022-06-22,East South Central,5518.0,12819.0,5916.571428571428,10807.0,36.0,4153.0
7948,2022-06-23,East South Central,6892.0,5518.0,6118.285714285715,12819.0,10807.0,5480.0
7957,2022-06-24,East South Central,7034.0,6892.0,6188.0,5518.0,12819.0,6546.0
7966,2022-06-25,East South Central,3023.0,7034.0,6589.857142857143,6892.0,5518.0,210.0
7975,2022-06-26,East South Central,122.0,3023.0,6602.142857142857,7034.0,6892.0,36.0
7984,2022-06-27,East South Central,15042.0,122.0,7207.142857142857,3023.0,7034.0,10807.0
7993,2022-06-28,East South Central,3739.0,15042.0,5910.0,122.0,3023.0,12819.0
8002,2022-06-29,East South Central,9934.0,3739.0,6540.857142857143,15042.0,122.0,5518.0
8011,2022-06-30,East South Central,8341.0,9934.0,6747.857142857143,3739.0,15042.0,6892.0
8020,2022-07-01,East South Central,6929.0,8341.0,6732.857142857143,9934.0,3739.0,7034.0
8029,2022-07-02,East South Central,354.0,6929.0,6351.571428571428,8341.0,9934.0,3023.0
8038,2022-07-03,East South Central,209.0,354.0,6364.0,6929.0,8341.0,122.0
8047,2022-07-04,East South Central,3625.0,209.0,4733.0,354.0,6929.0,15042.0
8056,2022-07-05,East South Central,20601.0,3625.0,7141.857142857143,209.0,354.0,3739.0
8065,2022-07-06,East South Central,6667.0,20601.0,6675.142857142857,3625.0,209.0,9934.0
8074,2022-07-07,East South Central,7771.0,6667.0,6593.714285714285,20601.0,3625.0,8341.0
8083,2022-07-08,East South Central,8777.0,7771.0,6857.714285714285,6667.0,20601.0,6929.0
8092,2022-07-09,East South Central,288.0,8777.0,6848.285714285715,7771.0,6667.0,354.0
8101,2022-07-10,East South Central,362.0,288.0,6870.142857142857,8777.0,7771.0,209.0
8110,2022-07-11,East South Central,22555.0,362.0,9574.42857142857,288.0,8777.0,3625.0
8119,2022-07-12,East South Central,12469.0,22555.0,8412.714285714286,362.0,288.0,20601.0
