,date,region,new_confirmed,1_day_shift,7_day_avg,7_day_shift
8,2020-01-22,West South Central,0.0,,,
17,2020-01-23,West South Central,0.0,0.0,,
26,2020-01-24,West South Central,0.0,0.0,,
35,2020-01-25,West South Central,0.0,0.0,,
44,2020-01-26,West South Central,0.0,0.0,,
53,2020-01-27,West South Central,0.0,0.0,,
62,2020-01-28,West South Central,0.0,0.0,0.0,
71,2020-01-29,West South Central,0.0,0.0,0.0,0.0
80,2020-01-30,West South Central,0.0,0.0,0.0,0.0
89,2020-01-31,West South Central,0.0,0.0,0.0,0.0
98,2020-02-01,West South Central,0.0,0.0,0.0,0.0
107,2020-02-02,West South Central,0.0,0.0,0.0,0.0
116,2020-02-03,West South Central,0.0,0.0,0.0,0.0
125,2020-02-04,West South Central,0.0,0.0,0.0,0.0
134,2020-02-05,West South Central,0.0,0.0,0.0,0.0
143,2020-02-06,West South Central,0.0,0.0,0.0,0.0
152,2020-02-07,West South Central,1.0,0.0,0.14285714285714285,0.0
161,2020-02-08,West South Central,0.0,1.0,0.14285714285714285,0.0
170,2020-02-09,West South Central,0.0,0.0,0.14285714285714285,0.0
179,2020-02-10,West South Central,0.0,0.0,0.14285714285714285,0.0
188,2020-02-11,West South Central,0.0,0.0,0.14285714285714285,0.0
197,2020-02-12,West South Central,0.0,0.0,0.14285714285714285,0.0
206,2020-02-13,West South Central,1.0,0.0,0.2857142857142857,0.0
215,2020-02-14,West South Central,0.0,1.0,0.14285714285714285,1.0
224,2020-02-15,West South Central,0.0,0.0,0.14285714285714285,0.0
233,2020-02-16,West South Central,0.0,0.0,0.14285714285714285,0.0
242,2020-02-17,West South Central,2.0,0.0,0.42857142857142855,0.0
251,2020-02-18,West South Central,0.0,2.0,0.42857142857142855,0.0
260,2020-02-19,West South Central,1.0,0.0,0.5714285714285714,0.0
269,2020-02-20,West South Central,1.0,1.0,0.5714285714285714,1.0
278,2020-02-21,West South Central,5.0,1.0,1.2857142857142858,0.0
287,2020-02-22,West South Central,2.0,5.0,1.5714285714285714,0.0
296,2020-02-23,West South Central,0.0,2.0,1.5714285714285714,0.0
305,2020-02-24,West South Central,6.0,0.0,2.142857142857143,2.0
314,2020-02-25,West South Central,4.0,6.0,2.7142857142857144,0.0
323,2020-02-26,West South Central,2.0,4.0,2.857142857142857,1.0
332,2020-02-27,West South Central,3.0,2.0,3.142857142857143,1.0
341,2020-02-28,West South Central,5.0,3.0,3.142857142857143,5.0
350,2020-02-29,West South Central,5.0,5.0,3.5714285714285716,2.0
359,2020-03-01,West South Central,3.0,5.0,4.0,0.0
368,2020-03-02,West South Central,8.0,3.0,4.285714285714286,6.0
377,2020-03-03,West South Central,4.0,8.0,4.285714285714286,4.0
386,2020-03-04,West South Central,6.0,4.0,4.857142857142857,2.0
395,2020-03-05,West South Central,10.0,6.0,5.857142857142857,3.0
404,2020-03-06,West South Central,7.0,10.0,6.142857142857143,5.0
413,2020-03-07,West South Central,0.0,7.0,5.428571428571429,5.0
422,2020-03-08,West South Central,0.0,0.0,5.0,3.0
431,2020-03-09,West South Central,8.0,0.0,5.0,8.0
440,2020-03-10,West South Central,4.0,8.0,5.0,4.0
449,2020-03-11,West South Central,8.0,4.0,5.285714285714286,6.0
458,2020-03-12,West South Central,19.0,8.0,6.571428571428571,10.0
467,2020-03-13,West South Central,25.0,19.0,9.142857142857142,7.0
476,2020-03-14,West South Central,19.0,25.0,11.857142857142858,0.0
485,2020-03-15,West South Central,82.0,19.0,23.571428571428573,0.0
494,2020-03-16,West South Central,32.0,82.0,27.0,8.0
503,2020-03-17,West South Central,36.0,32.0,31.571428571428573,4.0
512,2020-03-18,West South Central,145.0,36.0,51.142857142857146,8.0
521,2020-03-19,West South Central,161.0,145.0,71.42857142857143,19.0
530,2020-03-20,West South Central,248.0,161.0,103.28571428571429,25.0
539,2020-03-21,West South Central,193.0,248.0,128.14285714285714,19.0
548,2020-03-22,West South Central,346.0,193.0,165.85714285714286,82.0
557,2020-03-23,West South Central,382.0,346.0,215.85714285714286,32.0
566,2020-03-24,West South Central,710.0,382.0,312.14285714285717,36.0
575,2020-03-25,West South Central,790.0,710.0,404.2857142857143,145.0
584,2020-03-26,West South Central,1068.0,790.0,533.8571428571429,161.0
593,2020-03-27,West South Central,898.0,1068.0,626.7142857142857,248.0
602,2020-03-28,West South Central,964.0,898.0,736.8571428571429,193.0
611,2020-03-29,West South Central,803.0,964.0,802.1428571428571,346.0
620,2020-03-30,West South Central,906.0,803.0,877.0,382.0
629,2020-03-31,West South Central,1738.0,906.0,1023.8571428571429,710.0
638,2020-04-01,West South Central,2132.0,1738.0,1215.5714285714287,790.0
647,2020-04-02,West South Central,3614.0,2132.0,1579.2857142857142,1068.0
656,2020-04-03,West South Central,1976.0,3614.0,1733.2857142857142,898.0
665,2020-04-04,West South Central,3197.0,1976.0,2052.285714285714,964.0
674,2020-04-05,West South Central,1375.0,3197.0,2134.0,803.0
683,2020-04-06,West South Central,2457.0,1375.0,2355.5714285714284,906.0
692,2020-04-07,West South Central,2621.0,2457.0,2481.714285714286,1738.0
701,2020-04-08,West South Central,1944.0,2621.0,2454.8571428571427,2132.0
710,2020-04-09,West South Central,2409.0,1944.0,2282.714285714286,3614.0
719,2020-04-10,West South Central,2573.0,2409.0,2368.0,1976.0
728,2020-04-11,West South Central,1780.0,2573.0,2165.5714285714284,3197.0
737,2020-04-12,West South Central,1660.0,1780.0,2206.285714285714,1375.0
746,2020-04-13,West South Central,1072.0,1660.0,2008.4285714285713,2457.0
755,2020-04-14,West South Central,1405.0,1072.0,1834.7142857142858,2621.0
764,2020-04-15,West South Central,1469.0,1405.0,1766.857142857143,1944.0
773,2020-04-16,West South Central,1689.0,1469.0,1664.0,2409.0
782,2020-04-17,West South Central,1685.0,1689.0,1537.142857142857,2573.0
791,2020-04-18,West South Central,1500.0,1685.0,1497.142857142857,1780.0
800,2020-04-19,West South Central,1082.0,1500.0,1414.5714285714287,1660.0
809,2020-04-20,West South Central,1353.0,1082.0,1454.7142857142858,1072.0
818,2020-04-21,West South Central,1500.0,1353.0,1468.2857142857142,1405.0
827,2020-04-22,West South Central,1413.0,1500.0,1460.2857142857142,1469.0
836,2020-04-23,West South Central,1668.0,1413.0,1457.2857142857142,1689.0
845,2020-04-24,West South Central,1643.0,1668.0,1451.2857142857142,1685.0
854,2020-04-25,West South Central,1499.0,1643.0,1451.142857142857,1500.0
863,2020-04-26,West South Central,1291.0,1499.0,1481.0,1082.0
872,2020-04-27,West South Central,1064.0,1291.0,1439.7142857142858,1353.0
881,2020-04-28,West South Central,1316.0,1064.0,1413.4285714285713,1500.0
890,2020-04-29,West South Central,1401.0,1316.0,1411.7142857142858,1413.0
899,2020-04-30,West South Central,1582.0,1401.0,1399.4285714285713,1668.0
908,2020-05-01,West South Central,2048.0,1582.0,1457.2857142857142,1643.0
917,2020-05-02,West South Central,1876.0,2048.0,1511.142857142857,1499.0
926,2020-05-03,West South Central,1406.0,1876.0,1527.5714285714287,1291.0
935,2020-05-04,West South Central,1216.0,1406.0,1549.2857142857142,1064.0
944,2020-05-05,West South Central,1481.0,1216.0,1572.857142857143,1316.0
953,2020-05-06,West South Central,1602.0,1481.0,1601.5714285714287,1401.0
962,2020-05-07,West South Central,1393.0,1602.0,1574.5714285714287,1582.0
971,2020-05-08,West South Central,1599.0,1393.0,1510.4285714285713,2048.0
980,2020-05-09,West South Central,1932.0,1599.0,1518.4285714285713,1876.0
989,2020-05-10,West South Central,1291.0,1932.0,1502.0,1406.0
998,2020-05-11,West South Central,1526.0,1291.0,1546.2857142857142,1216.0
1007,2020-05-12,West South Central,1663.0,1526.0,1572.2857142857142,1481.0
1016,2020-05-13,West South Central,2087.0,1663.0,1641.5714285714287,1602.0
1025,2020-05-14,West South Central,2457.0,2087.0,1793.5714285714287,1393.0
1034,2020-05-15,West South Central,2046.0,2457.0,1857.4285714285713,1599.0
1043,2020-05-16,West South Central,2347.0,2046.0,1916.7142857142858,1932.0
1052,2020-05-17,West South Central,1354.0,2347.0,1925.7142857142858,1291.0
1061,2020-05-18,West South Central,1328.0,1354.0,1897.4285714285713,1526.0
1070,2020-05-19,West South Central,1749.0,1328.0,1909.7142857142858,1663.0
1079,2020-05-20,West South Central,1812.0,1749.0,1870.4285714285713,2087.0
1088,2020-05-21,West South Central,2736.0,1812.0,1910.2857142857142,2457.0
1097,2020-05-22,West South Central,1925.0,2736.0,1893.0,2046.0
1106,2020-05-23,West South Central,1286.0,1925.0,1741.4285714285713,2347.0
1115,2020-05-24,West South Central,1355.0,1286.0,1741.5714285714287,1354.0
1124,2020-05-25,West South Central,1423.0,1355.0,1755.142857142857,1328.0
1133,2020-05-26,West South Central,1032.0,1423.0,1652.7142857142858,1749.0
1142,2020-05-27,West South Central,1993.0,1032.0,1678.5714285714287,1812.0
1151,2020-05-28,West South Central,2462.0,1993.0,1639.4285714285713,2736.0
1160,2020-05-29,West South Central,1298.0,2462.0,1549.857142857143,1925.0
1169,2020-05-30,West South Central,2662.0,1298.0,1746.4285714285713,1286.0
1178,2020-05-31,West South Central,2616.0,2662.0,1926.5714285714287,1355.0
1187,2020-06-01,West South Central,1275.0,2616.0,1905.4285714285713,1423.0
1196,2020-06-02,West South Central,2212.0,1275.0,2074.0,1032.0
1205,2020-06-03,West South Central,2827.0,2212.0,2193.1428571428573,1993.0
1214,2020-06-04,West South Central,2180.0,2827.0,2152.8571428571427,2462.0
1223,2020-06-05,West South Central,2704.0,2180.0,2353.714285714286,1298.0
1232,2020-06-06,West South Central,2983.0,2704.0,2399.5714285714284,2662.0
1241,2020-06-07,West South Central,2227.0,2983.0,2344.0,2616.0
1250,2020-06-08,West South Central,1241.0,2227.0,2339.1428571428573,1275.0
1259,2020-06-09,West South Central,2697.0,1241.0,2408.4285714285716,2212.0
1268,2020-06-10,West South Central,3327.0,2697.0,2479.8571428571427,2827.0
1277,2020-06-11,West South Central,2862.0,3327.0,2577.285714285714,2180.0
1286,2020-06-12,West South Central,3573.0,2862.0,2701.4285714285716,2704.0
1295,2020-06-13,West South Central,3844.0,3573.0,2824.4285714285716,2983.0
1304,2020-06-14,West South Central,3291.0,3844.0,2976.4285714285716,2227.0
1313,2020-06-15,West South Central,2409.0,3291.0,3143.285714285714,1241.0
1322,2020-06-16,West South Central,5134.0,2409.0,3491.4285714285716,2697.0
1331,2020-06-17,West South Central,4731.0,5134.0,3692.0,3327.0
1340,2020-06-18,West South Central,4288.0,4731.0,3895.714285714286,2862.0
1349,2020-06-19,West South Central,4390.0,4288.0,4012.4285714285716,3573.0
1358,2020-06-20,West South Central,6142.0,4390.0,4340.714285714285,3844.0
1367,2020-06-21,West South Central,4737.0,6142.0,4547.285714285715,3291.0
1376,2020-06-22,West South Central,4900.0,4737.0,4903.142857142857,2409.0
1385,2020-06-23,West South Central,7735.0,4900.0,5274.714285714285,5134.0
1394,2020-06-24,West South Central,7612.0,7735.0,5686.285714285715,4731.0
1403,2020-06-25,West South Central,8059.0,7612.0,6225.0,4288.0
1412,2020-06-26,West South Central,7456.0,8059.0,6663.0,4390.0
1421,2020-06-27,West South Central,6719.0,7456.0,6745.428571428572,6142.0
1430,2020-06-28,West South Central,7696.0,6719.0,7168.142857142857,4737.0
1439,2020-06-29,West South Central,6308.0,7696.0,7369.285714285715,4900.0
1448,2020-06-30,West South Central,9094.0,6308.0,7563.428571428572,7735.0
1457,2020-07-01,West South Central,10934.0,9094.0,8038.0,7612.0
1466,2020-07-02,West South Central,10603.0,10934.0,8401.42857142857,8059.0
1475,2020-07-03,West South Central,10356.0,10603.0,8815.714285714286,7456.0
1484,2020-07-04,West South Central,9425.0,10356.0,9202.285714285714,6719.0
1493,2020-07-05,West South Central,5669.0,9425.0,8912.714285714286,7696.0
1502,2020-07-06,West South Central,7897.0,5669.0,9139.714285714286,6308.0
1511,2020-07-07,West South Central,13081.0,7897.0,9709.285714285714,9094.0
1520,2020-07-08,West South Central,12540.0,13081.0,9938.714285714286,10934.0
1529,2020-07-09,West South Central,13768.0,12540.0,10390.857142857143,10603.0
1538,2020-07-10,West South Central,13754.0,13768.0,10876.285714285714,10356.0
1547,2020-07-11,West South Central,13205.0,13754.0,11416.285714285714,9425.0
1556,2020-07-12,West South Central,11535.0,13205.0,12254.285714285714,5669.0
1565,2020-07-13,West South Central,8442.0,11535.0,12332.142857142857,7897.0
1574,2020-07-14,West South Central,11263.0,8442.0,12072.42857142857,13081.0
1583,2020-07-15,West South Central,14519.0,11263.0,12355.142857142857,12540.0
1592,2020-07-16,West South Central,14016.0,14519.0,12390.57142857143,13768.0
1601,2020-07-17,West South Central,18442.0,14016.0,13060.285714285714,13754.0
1610,2020-07-18,West South Central,11074.0,18442.0,12755.857142857143,13205.0
1619,2020-07-19,West South Central,11396.0,11074.0,12736.0,11535.0
1628,2020-07-20,West South Central,12152.0,11396.0,13266.0,8442.0
1637,2020-07-21,West South Central,12617.0,12152.0,13459.42857142857,11263.0
1646,2020-07-22,West South Central,14216.0,12617.0,13416.142857142857,14519.0
1655,2020-07-23,West South Central,13484.0,14216.0,13340.142857142857,14016.0
1664,2020-07-24,West South Central,12922.0,13484.0,12551.57142857143,18442.0
1673,2020-07-25,West South Central,6985.0,12922.0,11967.42857142857,11074.0
1682,2020-07-26,West South Central,12228.0,6985.0,12086.285714285714,11396.0
1691,2020-07-27,West South Central,8835.0,12228.0,11612.42857142857,12152.0
1700,2020-07-28,West South Central,11286.0,8835.0,11422.285714285714,12617.0
1709,2020-07-29,West South Central,12412.0,11286.0,11164.57142857143,14216.0
1718,2020-07-30,West South Central,12416.0,12412.0,11012.0,13484.0
1727,2020-07-31,West South Central,12137.0,12416.0,10899.857142857143,12922.0
1736,2020-08-01,West South Central,11445.0,12137.0,11537.0,6985.0
1745,2020-08-02,West South Central,10187.0,11445.0,11245.42857142857,12228.0
1754,2020-08-03,West South Central,8203.0,10187.0,11155.142857142857,8835.0
1763,2020-08-04,West South Central,14427.0,8203.0,11603.857142857143,11286.0
1772,2020-08-05,West South Central,12201.0,14427.0,11573.714285714286,12412.0
1781,2020-08-06,West South Central,10473.0,12201.0,11296.142857142857,12416.0
1790,2020-08-07,West South Central,10404.0,10473.0,11048.57142857143,12137.0
1799,2020-08-08,West South Central,7784.0,10404.0,10525.57142857143,11445.0
1808,2020-08-09,West South Central,9362.0,7784.0,10407.714285714286,10187.0
1817,2020-08-10,West South Central,6059.0,9362.0,10101.42857142857,8203.0
1826,2020-08-11,West South Central,12115.0,6059.0,9771.142857142857,14427.0
1835,2020-08-12,West South Central,8752.0,12115.0,9278.42857142857,12201.0
1844,2020-08-13,West South Central,9247.0,8752.0,9103.285714285714,10473.0
1853,2020-08-14,West South Central,9736.0,9247.0,9007.857142857143,10404.0
1862,2020-08-15,West South Central,8746.0,9736.0,9145.285714285714,7784.0
1871,2020-08-16,West South Central,8602.0,8746.0,9036.714285714286,9362.0
1880,2020-08-17,West South Central,9256.0,8602.0,9493.42857142857,6059.0
1889,2020-08-18,West South Central,8947.0,9256.0,9040.857142857143,12115.0
1898,2020-08-19,West South Central,9128.0,8947.0,9094.57142857143,8752.0
1907,2020-08-20,West South Central,7516.0,9128.0,8847.285714285714,9247.0
1916,2020-08-21,West South Central,7884.0,7516.0,8582.714285714286,9736.0
1925,2020-08-22,West South Central,6959.0,7884.0,8327.42857142857,8746.0
1934,2020-08-23,West South Central,6562.0,6959.0,8036.0,8602.0
1943,2020-08-24,West South Central,4147.0,6562.0,7306.142857142857,9256.0
1952,2020-08-25,West South Central,8026.0,4147.0,7174.571428571428,8947.0
1961,2020-08-26,West South Central,8267.0,8026.0,7051.571428571428,9128.0
1970,2020-08-27,West South Central,7711.0,8267.0,7079.428571428572,7516.0
1979,2020-08-28,West South Central,6185.0,7711.0,6836.714285714285,7884.0
1988,2020-08-29,West South Central,6650.0,6185.0,6792.571428571428,6959.0
1997,2020-08-30,West South Central,6593.0,6650.0,6797.0,6562.0
2006,2020-08-31,West South Central,4022.0,6593.0,6779.142857142857,4147.0
2015,2020-09-01,West South Central,5992.0,4022.0,6488.571428571428,8026.0
2024,2020-09-02,West South Central,6819.0,5992.0,6281.714285714285,8267.0
2033,2020-09-03,West South Central,6794.0,6819.0,6150.714285714285,7711.0
2042,2020-09-04,West South Central,8491.0,6794.0,6480.142857142857,6185.0
2051,2020-09-05,West South Central,6181.0,8491.0,6413.142857142857,6650.0
2060,2020-09-06,West South Central,4810.0,6181.0,6158.428571428572,6593.0
2069,2020-09-07,West South Central,4036.0,4810.0,6160.428571428572,4022.0
2078,2020-09-08,West South Central,2987.0,4036.0,5731.142857142857,5992.0
2087,2020-09-09,West South Central,6935.0,2987.0,5747.714285714285,6819.0
2096,2020-09-10,West South Central,5801.0,6935.0,5605.857142857143,6794.0
2105,2020-09-11,West South Central,6424.0,5801.0,5310.571428571428,8491.0
2114,2020-09-12,West South Central,5977.0,6424.0,5281.428571428572,6181.0
2123,2020-09-13,West South Central,4330.0,5977.0,5212.857142857143,4810.0
2132,2020-09-14,West South Central,5739.0,4330.0,5456.142857142857,4036.0
2141,2020-09-15,West South Central,7534.0,5739.0,6105.714285714285,2987.0
2150,2020-09-16,West South Central,8470.0,7534.0,6325.0,6935.0
2159,2020-09-17,West South Central,6551.0,8470.0,6432.142857142857,5801.0
2168,2020-09-18,West South Central,6521.0,6551.0,6446.0,6424.0
2177,2020-09-19,West South Central,6142.0,6521.0,6469.571428571428,5977.0
2186,2020-09-20,West South Central,4968.0,6142.0,6560.714285714285,4330.0
2195,2020-09-21,West South Central,11838.0,4968.0,7432.0,5739.0
2204,2020-09-22,West South Central,20353.0,11838.0,9263.285714285714,7534.0
2213,2020-09-23,West South Central,6079.0,20353.0,8921.714285714286,8470.0
2222,2020-09-24,West South Central,7066.0,6079.0,8995.285714285714,6551.0
2231,2020-09-25,West South Central,7512.0,7066.0,9136.857142857143,6521.0
2240,2020-09-26,West South Central,6685.0,7512.0,9214.42857142857,6142.0
2249,2020-09-27,West South Central,3104.0,6685.0,8948.142857142857,4968.0
2258,2020-09-28,West South Central,6821.0,3104.0,8231.42857142857,11838.0
2267,2020-09-29,West South Central,6326.0,6821.0,6227.571428571428,20353.0
2276,2020-09-30,West South Central,8215.0,6326.0,6532.714285714285,6079.0
2285,2020-10-01,West South Central,6379.0,8215.0,6434.571428571428,7066.0
2294,2020-10-02,West South Central,6468.0,6379.0,6285.428571428572,7512.0
2303,2020-10-03,West South Central,8941.0,6468.0,6607.714285714285,6685.0
2312,2020-10-04,West South Central,4834.0,8941.0,6854.857142857143,3104.0
2321,2020-10-05,West South Central,4709.0,4834.0,6553.142857142857,6821.0
2330,2020-10-06,West South Central,6669.0,4709.0,6602.142857142857,6326.0
2339,2020-10-07,West South Central,8092.0,6669.0,6584.571428571428,8215.0
2348,2020-10-08,West South Central,7239.0,8092.0,6707.428571428572,6379.0
2357,2020-10-09,West South Central,5817.0,7239.0,6614.428571428572,6468.0
2366,2020-10-10,West South Central,7838.0,5817.0,6456.857142857143,8941.0
2375,2020-10-11,West South Central,4978.0,7838.0,6477.428571428572,4834.0
2384,2020-10-12,West South Central,4159.0,4978.0,6398.857142857143,4709.0
2393,2020-10-13,West South Central,7801.0,4159.0,6560.571428571428,6669.0
2402,2020-10-14,West South Central,7907.0,7801.0,6534.142857142857,8092.0
2411,2020-10-15,West South Central,7968.0,7907.0,6638.285714285715,7239.0
2420,2020-10-16,West South Central,9131.0,7968.0,7111.714285714285,5817.0
2429,2020-10-17,West South Central,6963.0,9131.0,6986.714285714285,7838.0
2438,2020-10-18,West South Central,5799.0,6963.0,7104.0,4978.0
2447,2020-10-19,West South Central,3400.0,5799.0,6995.571428571428,4159.0
2456,2020-10-20,West South Central,10902.0,3400.0,7438.571428571428,7801.0
2465,2020-10-21,West South Central,9077.0,10902.0,7605.714285714285,7907.0
2474,2020-10-22,West South Central,9893.0,9077.0,7880.714285714285,7968.0
2483,2020-10-23,West South Central,9881.0,9893.0,7987.857142857143,9131.0
2492,2020-10-24,West South Central,9511.0,9881.0,8351.857142857143,6963.0
2501,2020-10-25,West South Central,7124.0,9511.0,8541.142857142857,5799.0
2510,2020-10-26,West South Central,6202.0,7124.0,8941.42857142857,3400.0
2519,2020-10-27,West South Central,10176.0,6202.0,8837.714285714286,10902.0
2528,2020-10-28,West South Central,8429.0,10176.0,8745.142857142857,9077.0
2537,2020-10-29,West South Central,9333.0,8429.0,8665.142857142857,9893.0
2546,2020-10-30,West South Central,9528.0,9333.0,8614.714285714286,9881.0
2555,2020-10-31,West South Central,9728.0,9528.0,8645.714285714286,9511.0
2564,2020-11-01,West South Central,74154.0,9728.0,18221.428571428572,7124.0
2573,2020-11-02,West South Central,8265.0,74154.0,18516.14285714286,6202.0
2582,2020-11-03,West South Central,14027.0,8265.0,19066.285714285714,10176.0
2591,2020-11-04,West South Central,13372.0,14027.0,19772.428571428572,8429.0
2600,2020-11-05,West South Central,14501.0,13372.0,20510.714285714286,9333.0
2609,2020-11-06,West South Central,13857.0,14501.0,21129.14285714286,9528.0
2618,2020-11-07,West South Central,11158.0,13857.0,21333.428571428572,9728.0
2627,2020-11-08,West South Central,13689.0,11158.0,12695.57142857143,74154.0
2636,2020-11-09,West South Central,8382.0,13689.0,12712.285714285714,8265.0
2645,2020-11-10,West South Central,17391.0,8382.0,13192.857142857143,14027.0
2654,2020-11-11,West South Central,17305.0,17391.0,13754.714285714286,13372.0
2663,2020-11-12,West South Central,18584.0,17305.0,14338.0,14501.0
2672,2020-11-13,West South Central,21853.0,18584.0,15480.285714285714,13857.0
2681,2020-11-14,West South Central,14248.0,21853.0,15921.714285714286,11158.0
2690,2020-11-15,West South Central,17100.0,14248.0,16409.0,13689.0
2699,2020-11-16,West South Central,12411.0,17100.0,16984.571428571428,8382.0
2708,2020-11-17,West South Central,19375.0,12411.0,17268.0,17391.0
2717,2020-11-18,West South Central,17948.0,19375.0,17359.85714285714,17305.0
2726,2020-11-19,West South Central,21474.0,17948.0,17772.714285714286,18584.0
2735,2020-11-20,West South Central,23520.0,21474.0,18010.85714285714,21853.0
2744,2020-11-21,West South Central,20490.0,23520.0,18902.571428571428,14248.0
2753,2020-11-22,West South Central,18010.0,20490.0,19032.571428571428,17100.0
2762,2020-11-23,West South Central,13170.0,18010.0,19141.0,12411.0
2771,2020-11-24,West South Central,24681.0,13170.0,19899.0,19375.0
2780,2020-11-25,West South Central,25743.0,24681.0,21012.571428571428,17948.0
2789,2020-11-26,West South Central,17045.0,25743.0,20379.85714285714,21474.0
2798,2020-11-27,West South Central,13228.0,17045.0,18909.571428571428,23520.0
2807,2020-11-28,West South Central,11931.0,13228.0,17686.85714285714,20490.0
2816,2020-11-29,West South Central,11635.0,11931.0,16776.14285714286,18010.0
2825,2020-11-30,West South Central,15206.0,11635.0,17067.0,13170.0
2834,2020-12-01,West South Central,27553.0,15206.0,17477.285714285714,24681.0
2843,2020-12-02,West South Central,27888.0,27553.0,17783.714285714286,25743.0
2852,2020-12-03,West South Central,24791.0,27888.0,18890.285714285714,17045.0
2861,2020-12-04,West South Central,27549.0,24791.0,20936.14285714286,13228.0
2870,2020-12-05,West South Central,21006.0,27549.0,22232.571428571428,11931.0
2879,2020-12-06,West South Central,19109.0,21006.0,23300.285714285714,11635.0
2888,2020-12-07,West South Central,13525.0,19109.0,23060.14285714286,15206.0
2897,2020-12-08,West South Central,26848.0,13525.0,22959.428571428572,27553.0
2906,2020-12-09,West South Central,22592.0,26848.0,22202.85714285714,27888.0
2915,2020-12-10,West South Central,22376.0,22592.0,21857.85714285714,24791.0
2924,2020-12-11,West South Central,23983.0,22376.0,21348.428571428572,27549.0
2933,2020-12-12,West South Central,22971.0,23983.0,21629.14285714286,21006.0
2942,2020-12-13,West South Central,18553.0,22971.0,21549.714285714286,19109.0
2951,2020-12-14,West South Central,13835.0,18553.0,21594.0,13525.0
2960,2020-12-15,West South Central,25474.0,13835.0,21397.714285714286,26848.0
2969,2020-12-16,West South Central,27615.0,25474.0,22115.285714285714,22592.0
2978,2020-12-17,West South Central,29639.0,27615.0,23152.85714285714,22376.0
2987,2020-12-18,West South Central,26339.0,29639.0,23489.428571428572,23983.0
2996,2020-12-19,West South Central,24708.0,26339.0,23737.571428571428,22971.0
3005,2020-12-20,West South Central,17997.0,24708.0,23658.14285714286,18553.0
3014,2020-12-21,West South Central,15449.0,17997.0,23888.714285714286,13835.0
3023,2020-12-22,West South Central,28973.0,15449.0,24388.571428571428,25474.0
3032,2020-12-23,West South Central,32886.0,28973.0,25141.571428571428,27615.0
3041,2020-12-24,West South Central,26110.0,32886.0,24637.428571428572,29639.0
3050,2020-12-25,West South Central,6457.0,26110.0,21797.14285714286,26339.0
3059,2020-12-26,West South Central,7351.0,6457.0,19317.571428571428,24708.0
3068,2020-12-27,West South Central,14808.0,7351.0,18862.0,17997.0
3077,2020-12-28,West South Central,20745.0,14808.0,19618.571428571428,15449.0
3086,2020-12-29,West South Central,40410.0,20745.0,21252.428571428572,28973.0
3095,2020-12-30,West South Central,34646.0,40410.0,21503.85714285714,32886.0
3104,2020-12-31,West South Central,29385.0,34646.0,21971.714285714286,26110.0
3113,2021-01-01,West South Central,20615.0,29385.0,23994.285714285714,6457.0
3122,2021-01-02,West South Central,11882.0,20615.0,24641.571428571428,7351.0
3131,2021-01-03,West South Central,31928.0,11882.0,27087.285714285714,14808.0
3140,2021-01-04,West South Central,23310.0,31928.0,27453.714285714286,20745.0
3149,2021-01-05,West South Central,41701.0,23310.0,27638.14285714286,40410.0
3158,2021-01-06,West South Central,37896.0,41701.0,28102.428571428572,34646.0
3167,2021-01-07,West South Central,36212.0,37896.0,29077.714285714286,29385.0
3176,2021-01-08,West South Central,35073.0,36212.0,31143.14285714286,20615.0
3185,2021-01-09,West South Central,30465.0,35073.0,33797.857142857145,11882.0
3194,2021-01-10,West South Central,31070.0,30465.0,33675.28571428572,31928.0
3203,2021-01-11,West South Central,21392.0,31070.0,33401.28571428572,23310.0
3212,2021-01-12,West South Central,36176.0,21392.0,32612.0,41701.0
3221,2021-01-13,West South Central,36613.0,36176.0,32428.714285714286,37896.0
3230,2021-01-14,West South Central,34010.0,36613.0,32114.14285714286,36212.0
3239,2021-01-15,West South Central,37571.0,34010.0,32471.0,35073.0
3248,2021-01-16,West South Central,30821.0,37571.0,32521.85714285714,30465.0
3257,2021-01-17,West South Central,24819.0,30821.0,31628.85714285714,31070.0
3266,2021-01-18,West South Central,15507.0,24819.0,30788.14285714286,21392.0
3275,2021-01-19,West South Central,14503.0,15507.0,27692.0,36176.0
3284,2021-01-20,West South Central,38254.0,14503.0,27926.428571428572,36613.0
3293,2021-01-21,West South Central,31888.0,38254.0,27623.285714285714,34010.0
3302,2021-01-22,West South Central,29691.0,31888.0,26497.571428571428,37571.0
3311,2021-01-23,West South Central,23442.0,29691.0,25443.428571428572,30821.0
3320,2021-01-24,West South Central,19184.0,23442.0,24638.428571428572,24819.0
3329,2021-01-25,West South Central,10798.0,19184.0,23965.714285714286,15507.0
3338,2021-01-26,West South Central,32950.0,10798.0,26601.0,14503.0
3347,2021-01-27,West South Central,27930.0,32950.0,25126.14285714286,38254.0
3356,2021-01-28,West South Central,24925.0,27930.0,24131.428571428572,31888.0
3365,2021-01-29,West South Central,25937.0,24925.0,23595.14285714286,29691.0
3374,2021-01-30,West South Central,23431.0,25937.0,23593.571428571428,23442.0
3383,2021-01-31,West South Central,18483.0,23431.0,23493.428571428572,19184.0
3392,2021-02-01,West South Central,35398.0,18483.0,27007.714285714286,10798.0
3401,2021-02-02,West South Central,28456.0,35398.0,26365.714285714286,32950.0
3410,2021-02-03,West South Central,24206.0,28456.0,25833.714285714286,27930.0
3419,2021-02-04,West South Central,23292.0,24206.0,25600.428571428572,24925.0
