,date,region,new_confirmed,1_day_shift,7_day_avg,6_day_shift,7_day_shift
8112,2022-07-11,Mountain,15675.0,4.0,10643.57142857143,8569.0,3224.0
8121,2022-07-12,Mountain,6377.0,15675.0,10330.42857142857,25681.0,8569.0
8130,2022-07-13,Mountain,23208.0,6377.0,9977.142857142857,15769.0,25681.0
8139,2022-07-14,Mountain,11462.0,23208.0,9361.857142857143,8807.0,15769.0
8148,2022-07-15,Mountain,9042.0,11462.0,9395.42857142857,0.0,8807.0
8157,2022-07-16,Mountain,0.0,9042.0,9395.42857142857,4.0,0.0
8166,2022-07-17,Mountain,0.0,0.0,9394.857142857143,15675.0,4.0
8175,2022-07-18,Mountain,8782.0,0.0,8410.142857142857,6377.0,15675.0
8184,2022-07-19,Mountain,4048.0,8782.0,8077.428571428572,23208.0,6377.0
8193,2022-07-20,Mountain,27304.0,4048.0,8662.57142857143,11462.0,23208.0
8202,2022-07-21,Mountain,14484.0,27304.0,9094.285714285714,9042.0,11462.0
8211,2022-07-22,Mountain,7474.0,14484.0,8870.285714285714,0.0,9042.0
8220,2022-07-23,Mountain,1972.0,7474.0,9152.0,0.0,0.0
8229,2022-07-24,Mountain,0.0,1972.0,9152.0,8782.0,0.0
8238,2022-07-25,Mountain,5060.0,0.0,8620.285714285714,4048.0,8782.0
8247,2022-07-26,Mountain,5211.0,5060.0,8786.42857142857,27304.0,4048.0
8256,2022-07-27,Mountain,49148.0,5211.0,11907.0,14484.0,27304.0
8265,2022-07-28,Mountain,9802.0,49148.0,11238.142857142857,7474.0,14484.0
8274,2022-07-29,Mountain,5770.0,9802.0,10994.714285714286,1972.0,7474.0
8283,2022-07-30,Mountain,0.0,5770.0,10713.0,0.0,1972.0
8292,2022-07-31,Mountain,362.0,0.0,10764.714285714286,5060.0,0.0
8301,2022-08-01,Mountain,4979.0,362.0,10753.142857142857,5211.0,5060.0
8310,2022-08-02,Mountain,4204.0,4979.0,10609.285714285714,49148.0,5211.0
8319,2022-08-03,Mountain,22493.0,4204.0,6801.428571428572,9802.0,49148.0
8328,2022-08-04,Mountain,8634.0,22493.0,6634.571428571428,5770.0,9802.0
8337,2022-08-05,Mountain,6080.0,8634.0,6678.857142857143,0.0,5770.0
8346,2022-08-06,Mountain,0.0,6080.0,6678.857142857143,362.0,0.0
8355,2022-08-07,Mountain,375.0,0.0,6680.714285714285,4979.0,362.0
8364,2022-08-08,Mountain,5032.0,375.0,6688.285714285715,4204.0,4979.0
8373,2022-08-09,Mountain,2733.0,5032.0,6478.142857142857,22493.0,4204.0
8382,2022-08-10,Mountain,18822.0,2733.0,5953.714285714285,8634.0,22493.0
8391,2022-08-11,Mountain,7288.0,18822.0,5761.428571428572,6080.0,8634.0
8400,2022-08-12,Mountain,5330.0,7288.0,5654.285714285715,0.0,6080.0
8409,2022-08-13,Mountain,0.0,5330.0,5654.285714285715,375.0,0.0
8418,2022-08-14,Mountain,335.0,0.0,5648.571428571428,5032.0,375.0
8427,2022-08-15,Mountain,4342.0,335.0,5550.0,2733.0,5032.0
8436,2022-08-16,Mountain,3400.0,4342.0,5645.285714285715,18822.0,2733.0
8445,2022-08-17,Mountain,15728.0,3400.0,5203.285714285715,7288.0,18822.0
8454,2022-08-18,Mountain,5565.0,15728.0,4957.142857142857,5330.0,7288.0
8463,2022-08-19,Mountain,4596.0,5565.0,4852.285714285715,0.0,5330.0
8472,2022-08-20,Mountain,0.0,4596.0,4852.285714285715,335.0,0.0
8481,2022-08-21,Mountain,0.0,0.0,4804.428571428572,4342.0,335.0
8490,2022-08-22,Mountain,3697.0,0.0,4712.285714285715,3400.0,4342.0
8499,2022-08-23,Mountain,2391.0,3697.0,4568.142857142857,15728.0,3400.0
8508,2022-08-24,Mountain,11887.0,2391.0,4019.4285714285716,5565.0,15728.0
8517,2022-08-25,Mountain,4820.0,11887.0,3913.0,4596.0,5565.0
8526,2022-08-26,Mountain,6311.0,4820.0,4158.0,0.0,4596.0
8535,2022-08-27,Mountain,0.0,6311.0,4158.0,0.0,0.0
8544,2022-08-28,Mountain,0.0,0.0,4158.0,3697.0,0.0
8553,2022-08-29,Mountain,3327.0,0.0,4105.142857142857,2391.0,3697.0
8562,2022-08-30,Mountain,3230.0,3327.0,4225.0,11887.0,2391.0
8571,2022-08-31,Mountain,11887.0,3230.0,4225.0,4820.0,11887.0
8580,2022-09-01,Mountain,5717.0,11887.0,4353.142857142857,6311.0,4820.0
8589,2022-09-02,Mountain,3724.0,5717.0,3983.5714285714284,0.0,6311.0
8598,2022-09-03,Mountain,0.0,3724.0,3983.5714285714284,0.0,0.0
8607,2022-09-04,Mountain,0.0,0.0,3983.5714285714284,3327.0,0.0
8616,2022-09-05,Mountain,1955.0,0.0,3787.5714285714284,3230.0,3327.0
8625,2022-09-06,Mountain,2095.0,1955.0,3625.4285714285716,11887.0,3230.0
8634,2022-09-07,Mountain,5950.0,2095.0,2777.285714285714,5717.0,11887.0
8643,2022-09-08,Mountain,4296.0,5950.0,2574.285714285714,3724.0,5717.0
8652,2022-09-09,Mountain,3160.0,4296.0,2493.714285714286,0.0,3724.0
8661,2022-09-10,Mountain,0.0,3160.0,2493.714285714286,0.0,0.0
8670,2022-09-11,Mountain,0.0,0.0,2493.714285714286,1955.0,0.0
8679,2022-09-12,Mountain,2956.0,0.0,2636.714285714286,2095.0,1955.0
8688,2022-09-13,Mountain,1895.0,2956.0,2608.1428571428573,5950.0,2095.0
8697,2022-09-14,Mountain,7570.0,1895.0,2839.5714285714284,4296.0,5950.0
8706,2022-09-15,Mountain,4868.0,7570.0,2921.285714285714,3160.0,4296.0
