,date,region,new_confirmed,1_day_shift,7_day_avg,2_day_shift,8_day_shift,9_day_shift
7733,2022-05-30,Mid-Atlantic,2413.0,4514.0,13302.857142857143,4071.0,13241.0,10610.0
7742,2022-05-31,Mid-Atlantic,38777.0,2413.0,15394.57142857143,4514.0,19621.0,13241.0
7751,2022-06-01,Mid-Atlantic,15703.0,38777.0,14598.42857142857,2413.0,24135.0,19621.0
7760,2022-06-02,Mid-Atlantic,10760.0,15703.0,13881.857142857143,38777.0,21276.0,24135.0
7769,2022-06-03,Mid-Atlantic,17244.0,10760.0,13354.57142857143,15703.0,15776.0,21276.0
7778,2022-06-04,Mid-Atlantic,12867.0,17244.0,14611.142857142857,10760.0,20935.0,15776.0
7787,2022-06-05,Mid-Atlantic,5616.0,12867.0,14768.57142857143,17244.0,4071.0,20935.0
7796,2022-06-06,Mid-Atlantic,14778.0,5616.0,16535.0,12867.0,4514.0,4071.0
7805,2022-06-07,Mid-Atlantic,14498.0,14778.0,13066.57142857143,5616.0,2413.0,4514.0
7814,2022-06-08,Mid-Atlantic,18087.0,14498.0,13407.142857142857,14778.0,38777.0,2413.0
7823,2022-06-09,Mid-Atlantic,10449.0,18087.0,13362.714285714286,14498.0,15703.0,38777.0
7832,2022-06-10,Mid-Atlantic,8785.0,10449.0,12154.285714285714,18087.0,10760.0,15703.0
7841,2022-06-11,Mid-Atlantic,9116.0,8785.0,11618.42857142857,10449.0,17244.0,10760.0
7850,2022-06-12,Mid-Atlantic,4182.0,9116.0,11413.57142857143,8785.0,12867.0,17244.0
7859,2022-06-13,Mid-Atlantic,15485.0,4182.0,11514.57142857143,9116.0,5616.0,12867.0
7868,2022-06-14,Mid-Atlantic,13433.0,15485.0,11362.42857142857,4182.0,14778.0,5616.0
7877,2022-06-15,Mid-Atlantic,15554.0,13433.0,11000.57142857143,15485.0,14498.0,14778.0
7886,2022-06-16,Mid-Atlantic,9394.0,15554.0,10849.857142857143,13433.0,18087.0,14498.0
7895,2022-06-17,Mid-Atlantic,9127.0,9394.0,10898.714285714286,15554.0,10449.0,18087.0
7904,2022-06-18,Mid-Atlantic,4997.0,9127.0,10310.285714285714,9394.0,8785.0,10449.0
7913,2022-06-19,Mid-Atlantic,4210.0,4997.0,10314.285714285714,9127.0,9116.0,8785.0
7922,2022-06-20,Mid-Atlantic,2885.0,4210.0,8514.285714285714,4997.0,4182.0,9116.0
7931,2022-06-21,Mid-Atlantic,18563.0,2885.0,9247.142857142857,4210.0,15485.0,4182.0
7940,2022-06-22,Mid-Atlantic,17306.0,18563.0,9497.42857142857,2885.0,13433.0,15485.0
7949,2022-06-23,Mid-Atlantic,9033.0,17306.0,9445.857142857143,18563.0,15554.0,13433.0
7958,2022-06-24,Mid-Atlantic,13136.0,9033.0,10018.57142857143,17306.0,9394.0,15554.0
7967,2022-06-25,Mid-Atlantic,8815.0,13136.0,10564.0,9033.0,9127.0,9394.0
7976,2022-06-26,Mid-Atlantic,4677.0,8815.0,10630.714285714286,13136.0,4997.0,9127.0
7985,2022-06-27,Mid-Atlantic,13835.0,4677.0,12195.0,8815.0,4210.0,4997.0
7994,2022-06-28,Mid-Atlantic,7964.0,13835.0,10680.857142857143,4677.0,2885.0,4210.0
8003,2022-06-29,Mid-Atlantic,16357.0,7964.0,10545.285714285714,13835.0,18563.0,2885.0
8012,2022-06-30,Mid-Atlantic,16500.0,16357.0,11612.0,7964.0,17306.0,18563.0
8021,2022-07-01,Mid-Atlantic,11147.0,16500.0,11327.857142857143,16357.0,9033.0,17306.0
8030,2022-07-02,Mid-Atlantic,6476.0,11147.0,10993.714285714286,16500.0,13136.0,9033.0
8039,2022-07-03,Mid-Atlantic,4851.0,6476.0,11018.57142857143,11147.0,8815.0,13136.0
8048,2022-07-04,Mid-Atlantic,3688.0,4851.0,9569.0,6476.0,4677.0,8815.0
8057,2022-07-05,Mid-Atlantic,21215.0,3688.0,11462.0,4851.0,13835.0,4677.0
8066,2022-07-06,Mid-Atlantic,16850.0,21215.0,11532.42857142857,3688.0,7964.0,13835.0
8075,2022-07-07,Mid-Atlantic,9798.0,16850.0,10575.0,21215.0,16357.0,7964.0
8084,2022-07-08,Mid-Atlantic,16793.0,9798.0,11381.57142857143,16850.0,16500.0,16357.0
8093,2022-07-09,Mid-Atlantic,6847.0,16793.0,11434.57142857143,9798.0,11147.0,16500.0
8102,2022-07-10,Mid-Atlantic,5411.0,6847.0,11514.57142857143,16793.0,6476.0,11147.0
8111,2022-07-11,Mid-Atlantic,21065.0,5411.0,13997.0,6847.0,4851.0,6476.0
8120,2022-07-12,Mid-Atlantic,18739.0,21065.0,13643.285714285714,5411.0,3688.0,4851.0
8129,2022-07-13,Mid-Atlantic,16245.0,18739.0,13556.857142857143,21065.0,21215.0,3688.0
8138,2022-07-14,Mid-Atlantic,14032.0,16245.0,14161.714285714286,18739.0,16850.0,21215.0
8147,2022-07-15,Mid-Atlantic,15310.0,14032.0,13949.857142857143,16245.0,9798.0,16850.0
8156,2022-07-16,Mid-Atlantic,6977.0,15310.0,13968.42857142857,14032.0,16793.0,9798.0
8165,2022-07-17,Mid-Atlantic,5776.0,6977.0,14020.57142857143,15310.0,6847.0,16793.0
8174,2022-07-18,Mid-Atlantic,22157.0,5776.0,14176.57142857143,6977.0,5411.0,6847.0
8183,2022-07-19,Mid-Atlantic,16080.0,22157.0,13796.714285714286,5776.0,21065.0,5411.0
8192,2022-07-20,Mid-Atlantic,18892.0,16080.0,14174.857142857143,22157.0,18739.0,21065.0
8201,2022-07-21,Mid-Atlantic,13510.0,18892.0,14100.285714285714,16080.0,16245.0,18739.0
8210,2022-07-22,Mid-Atlantic,15691.0,13510.0,14154.714285714286,18892.0,14032.0,16245.0
8219,2022-07-23,Mid-Atlantic,7185.0,15691.0,14184.42857142857,13510.0,15310.0,14032.0
8228,2022-07-24,Mid-Atlantic,6101.0,7185.0,14230.857142857143,15691.0,6977.0,15310.0
8237,2022-07-25,Mid-Atlantic,20665.0,6101.0,14017.714285714286,7185.0,5776.0,6977.0
8246,2022-07-26,Mid-Atlantic,15729.0,20665.0,13967.57142857143,6101.0,22157.0,5776.0
8255,2022-07-27,Mid-Atlantic,19402.0,15729.0,14040.42857142857,20665.0,16080.0,22157.0
8264,2022-07-28,Mid-Atlantic,12879.0,19402.0,13950.285714285714,15729.0,18892.0,16080.0
8273,2022-07-29,Mid-Atlantic,10293.0,12879.0,13179.142857142857,19402.0,13510.0,18892.0
8282,2022-07-30,Mid-Atlantic,7046.0,10293.0,13159.285714285714,12879.0,15691.0,13510.0
8291,2022-07-31,Mid-Atlantic,5122.0,7046.0,13019.42857142857,10293.0,7185.0,15691.0
8300,2022-08-01,Mid-Atlantic,26547.0,5122.0,13859.714285714286,7046.0,6101.0,7185.0
8309,2022-08-02,Mid-Atlantic,7999.0,26547.0,12755.42857142857,5122.0,20665.0,6101.0
8318,2022-08-03,Mid-Atlantic,21850.0,7999.0,13105.142857142857,26547.0,15729.0,20665.0
8327,2022-08-04,Mid-Atlantic,15625.0,21850.0,13497.42857142857,7999.0,19402.0,15729.0
8336,2022-08-05,Mid-Atlantic,14724.0,15625.0,14130.42857142857,21850.0,12879.0,19402.0
8345,2022-08-06,Mid-Atlantic,6123.0,14724.0,13998.57142857143,15625.0,10293.0,12879.0
8354,2022-08-07,Mid-Atlantic,4760.0,6123.0,13946.857142857143,14724.0,7046.0,10293.0
8363,2022-08-08,Mid-Atlantic,16189.0,4760.0,12467.142857142857,6123.0,5122.0,7046.0
8372,2022-08-09,Mid-Atlantic,14660.0,16189.0,13418.714285714286,4760.0,26547.0,5122.0
8381,2022-08-10,Mid-Atlantic,16302.0,14660.0,12626.142857142857,16189.0,7999.0,26547.0
8390,2022-08-11,Mid-Atlantic,11008.0,16302.0,11966.57142857143,14660.0,21850.0,7999.0
8399,2022-08-12,Mid-Atlantic,14491.0,11008.0,11933.285714285714,16302.0,15625.0,21850.0
8408,2022-08-13,Mid-Atlantic,2573.0,14491.0,11426.142857142857,11008.0,14724.0,15625.0
8417,2022-08-14,Mid-Atlantic,7156.0,2573.0,11768.42857142857,14491.0,6123.0,14724.0
8426,2022-08-15,Mid-Atlantic,11759.0,7156.0,11135.57142857143,2573.0,4760.0,6123.0
8435,2022-08-16,Mid-Atlantic,11092.0,11759.0,10625.857142857143,7156.0,16189.0,4760.0
8444,2022-08-17,Mid-Atlantic,18312.0,11092.0,10913.0,11759.0,14660.0,16189.0
8453,2022-08-18,Mid-Atlantic,9064.0,18312.0,10635.285714285714,11092.0,16302.0,14660.0
8462,2022-08-19,Mid-Atlantic,8424.0,9064.0,9768.57142857143,18312.0,11008.0,16302.0
8471,2022-08-20,Mid-Atlantic,5134.0,8424.0,10134.42857142857,9064.0,14491.0,11008.0
8480,2022-08-21,Mid-Atlantic,3989.0,5134.0,9682.0,8424.0,2573.0,14491.0
8489,2022-08-22,Mid-Atlantic,12618.0,3989.0,9804.714285714286,5134.0,7156.0,2573.0
8498,2022-08-23,Mid-Atlantic,6820.0,12618.0,9194.42857142857,3989.0,11759.0,7156.0
8507,2022-08-24,Mid-Atlantic,23785.0,6820.0,9976.285714285714,12618.0,11092.0,11759.0
8516,2022-08-25,Mid-Atlantic,8475.0,23785.0,9892.142857142857,6820.0,18312.0,11092.0
8525,2022-08-26,Mid-Atlantic,7445.0,8475.0,9752.285714285714,23785.0,9064.0,18312.0
8534,2022-08-27,Mid-Atlantic,4996.0,7445.0,9732.57142857143,8475.0,8424.0,9064.0
8543,2022-08-28,Mid-Atlantic,3804.0,4996.0,9706.142857142857,7445.0,5134.0,8424.0
8552,2022-08-29,Mid-Atlantic,10701.0,3804.0,9432.285714285714,4996.0,3989.0,5134.0
8561,2022-08-30,Mid-Atlantic,4018.0,10701.0,9032.0,3804.0,12618.0,3989.0
8570,2022-08-31,Mid-Atlantic,24482.0,4018.0,9131.57142857143,10701.0,6820.0,12618.0
8579,2022-09-01,Mid-Atlantic,7889.0,24482.0,9047.857142857143,4018.0,23785.0,6820.0
8588,2022-09-02,Mid-Atlantic,6349.0,7889.0,8891.285714285714,24482.0,8475.0,23785.0
8597,2022-09-03,Mid-Atlantic,4325.0,6349.0,8795.42857142857,7889.0,7445.0,8475.0
8606,2022-09-04,Mid-Atlantic,3478.0,4325.0,8748.857142857143,6349.0,4996.0,7445.0
8615,2022-09-05,Mid-Atlantic,2889.0,3478.0,7632.857142857143,4325.0,3804.0,4996.0
8624,2022-09-06,Mid-Atlantic,11117.0,2889.0,8647.0,3478.0,10701.0,3804.0
8633,2022-09-07,Mid-Atlantic,20690.0,11117.0,8105.285714285715,2889.0,4018.0,10701.0
8642,2022-09-08,Mid-Atlantic,5870.0,20690.0,7816.857142857143,11117.0,24482.0,4018.0
8651,2022-09-09,Mid-Atlantic,4947.0,5870.0,7616.571428571428,20690.0,7889.0,24482.0
8660,2022-09-10,Mid-Atlantic,2195.0,4947.0,7312.285714285715,5870.0,6349.0,7889.0
8669,2022-09-11,Mid-Atlantic,6472.0,2195.0,7740.0,4947.0,4325.0,6349.0
8678,2022-09-12,Mid-Atlantic,10649.0,6472.0,8848.57142857143,2195.0,3478.0,4325.0
8687,2022-09-13,Mid-Atlantic,5656.0,10649.0,8068.428571428572,6472.0,2889.0,3478.0
8696,2022-09-14,Mid-Atlantic,24632.0,5656.0,8631.57142857143,10649.0,11117.0,2889.0
8705,2022-09-15,Mid-Atlantic,5067.0,24632.0,8516.857142857143,5656.0,20690.0,11117.0
