date,location_key,region,new_confirmed
2020-01-28,US_MI,East North Central,0.0
2020-01-29,US_MI,East North Central,0.0
2020-01-30,US_MI,East North Central,0.0
2020-01-31,US_MI,East North Central,0.0
2020-02-01,US_MI,East North Central,0.0
2020-02-02,US_MI,East North Central,0.0
2020-02-03,US_MI,East North Central,0.0
2020-02-04,US_MI,East North Central,0.0
2020-02-05,US_MI,East North Central,0.0
2020-02-06,US_MI,East North Central,0.0
2020-02-07,US_MI,East North Central,0.0
2020-02-08,US_MI,East North Central,0.0
2020-02-09,US_MI,East North Central,0.0
2020-02-10,US_MI,East North Central,0.0
2020-02-11,US_MI,East North Central,0.0
2020-02-12,US_MI,East North Central,0.0
2020-02-13,US_MI,East North Central,0.0
2020-02-14,US_MI,East North Central,0.0
2020-02-15,US_MI,East North Central,0.0
2020-02-16,US_MI,East North Central,0.0
2020-02-17,US_MI,East North Central,0.0
2020-02-18,US_MI,East North Central,0.0
2020-02-19,US_MI,East North Central,0.0
2020-02-20,US_MI,East North Central,0.0
2020-02-21,US_MI,East North Central,0.0
2020-02-22,US_MI,East North Central,0.0
2020-02-23,US_MI,East North Central,0.0
2020-02-24,US_MI,East North Central,0.0
2020-02-25,US_MI,East North Central,0.0
2020-02-26,US_MI,East North Central,0.0
2020-02-27,US_MI,East North Central,0.0
2020-02-28,US_MI,East North Central,0.0
2020-02-29,US_MI,East North Central,0.0
2020-03-01,US_MI,East North Central,0.0
2020-03-02,US_MI,East North Central,13.0
2020-03-03,US_MI,East North Central,23.0
2020-03-04,US_MI,East North Central,24.0
2020-03-05,US_MI,East North Central,26.0
2020-03-06,US_MI,East North Central,40.0
2020-03-07,US_MI,East North Central,48.0
2020-03-08,US_MI,East North Central,63.0
2020-03-09,US_MI,East North Central,121.0
2020-03-10,US_MI,East North Central,156.0
2020-03-11,US_MI,East North Central,199.0
2020-03-12,US_MI,East North Central,270.0
2020-03-13,US_MI,East North Central,364.0
2020-03-14,US_MI,East North Central,367.0
2020-03-15,US_MI,East North Central,460.0
2020-03-16,US_MI,East North Central,707.0
2020-03-17,US_MI,East North Central,764.0
2020-03-18,US_MI,East North Central,872.0
2020-03-19,US_MI,East North Central,745.0
2020-03-20,US_MI,East North Central,943.0
2020-03-21,US_MI,East North Central,804.0
2020-03-22,US_MI,East North Central,799.0
2020-03-23,US_MI,East North Central,1240.0
2020-03-24,US_MI,East North Central,1093.0
2020-03-25,US_MI,East North Central,1180.0
2020-03-26,US_MI,East North Central,1140.0
2020-03-27,US_MI,East North Central,1324.0
2020-03-28,US_MI,East North Central,1066.0
2020-03-29,US_MI,East North Central,919.0
2020-03-30,US_MI,East North Central,1579.0
2020-03-31,US_MI,East North Central,1291.0
2020-04-01,US_MI,East North Central,1592.0
2020-04-02,US_MI,East North Central,1130.0
2020-04-03,US_MI,East North Central,1203.0
2020-04-04,US_MI,East North Central,1002.0
2020-04-05,US_MI,East North Central,877.0
2020-04-06,US_MI,East North Central,1327.0
2020-04-07,US_MI,East North Central,1179.0
2020-04-08,US_MI,East North Central,1100.0
2020-04-09,US_MI,East North Central,1032.0
2020-04-10,US_MI,East North Central,1076.0
2020-04-11,US_MI,East North Central,808.0
2020-04-12,US_MI,East North Central,686.0
2020-04-13,US_MI,East North Central,1036.0
2020-04-14,US_MI,East North Central,911.0
2020-04-15,US_MI,East North Central,920.0
2020-04-16,US_MI,East North Central,922.0
2020-04-17,US_MI,East North Central,865.0
2020-04-18,US_MI,East North Central,709.0
2020-04-19,US_MI,East North Central,528.0
2020-04-20,US_MI,East North Central,937.0
2020-04-21,US_MI,East North Central,1095.0
2020-04-22,US_MI,East North Central,1116.0
2020-04-23,US_MI,East North Central,989.0
2020-04-24,US_MI,East North Central,1036.0
2020-04-25,US_MI,East North Central,533.0
2020-04-26,US_MI,East North Central,526.0
2020-04-27,US_MI,East North Central,920.0
2020-04-28,US_MI,East North Central,829.0
2020-04-29,US_MI,East North Central,950.0
2020-04-30,US_MI,East North Central,1017.0
2020-05-01,US_MI,East North Central,735.0
2020-05-02,US_MI,East North Central,432.0
2020-05-03,US_MI,East North Central,357.0
2020-05-04,US_MI,East North Central,780.0
2020-05-05,US_MI,East North Central,688.0
2020-05-06,US_MI,East North Central,634.0
2020-05-07,US_MI,East North Central,600.0
2020-05-08,US_MI,East North Central,618.0
2020-05-09,US_MI,East North Central,383.0
2020-05-10,US_MI,East North Central,301.0
2020-05-11,US_MI,East North Central,971.0
2020-05-12,US_MI,East North Central,1637.0
2020-05-13,US_MI,East North Central,817.0
2020-05-14,US_MI,East North Central,578.0
2020-05-15,US_MI,East North Central,651.0
2020-05-16,US_MI,East North Central,336.0
2020-05-17,US_MI,East North Central,255.0
2020-05-18,US_MI,East North Central,534.0
2020-05-19,US_MI,East North Central,764.0
2020-05-20,US_MI,East North Central,575.0
2020-05-21,US_MI,East North Central,459.0
2020-05-22,US_MI,East North Central,465.0
2020-05-23,US_MI,East North Central,218.0
2020-05-24,US_MI,East North Central,164.0
2020-05-25,US_MI,East North Central,175.0
2020-05-26,US_MI,East North Central,443.0
2020-05-27,US_MI,East North Central,386.0
2020-05-28,US_MI,East North Central,336.0
2020-05-29,US_MI,East North Central,319.0
2020-05-30,US_MI,East North Central,205.0
2020-05-31,US_MI,East North Central,247.0
2020-06-01,US_MI,East North Central,245.0
2020-06-02,US_MI,East North Central,290.0
2020-06-03,US_MI,East North Central,279.0
2020-06-04,US_MI,East North Central,234.0
2020-06-05,US_MI,East North Central,205.0
2020-06-06,US_MI,East North Central,93.0
2020-06-07,US_MI,East North Central,55.0
2020-06-08,US_MI,East North Central,135.0
2020-06-09,US_MI,East North Central,63.0
2020-06-10,US_MI,East North Central,15.0
2020-06-11,US_MI,East North Central,267.0
2020-06-12,US_MI,East North Central,223.0
2020-06-13,US_MI,East North Central,164.0
2020-06-14,US_MI,East North Central,218.0
2020-06-15,US_MI,East North Central,31.0
2020-06-16,US_MI,East North Central,184.0
2020-06-17,US_MI,East North Central,228.0
2020-06-18,US_MI,East North Central,301.0
2020-06-19,US_MI,East North Central,299.0
2020-06-20,US_MI,East North Central,448.0
2020-06-21,US_MI,East North Central,166.0
2020-06-22,US_MI,East North Central,246.0
2020-06-23,US_MI,East North Central,240.0
2020-06-24,US_MI,East North Central,358.0
2020-06-25,US_MI,East North Central,434.0
2020-06-26,US_MI,East North Central,340.0
2020-06-27,US_MI,East North Central,350.0
2020-06-28,US_MI,East North Central,267.0
2020-06-29,US_MI,East North Central,277.0
2020-06-30,US_MI,East North Central,505.0
2020-07-01,US_MI,East North Central,361.0
2020-07-02,US_MI,East North Central,589.0
2020-07-03,US_MI,East North Central,497.0
2020-07-04,US_MI,East North Central,406.0
2020-07-05,US_MI,East North Central,360.0
2020-07-06,US_MI,East North Central,328.0
2020-07-07,US_MI,East North Central,631.0
2020-07-08,US_MI,East North Central,651.0
2020-07-09,US_MI,East North Central,512.0
2020-07-10,US_MI,East North Central,622.0
2020-07-11,US_MI,East North Central,685.0
2020-07-12,US_MI,East North Central,406.0
2020-07-13,US_MI,East North Central,422.0
2020-07-14,US_MI,East North Central,666.0
2020-07-15,US_MI,East North Central,1049.0
2020-07-16,US_MI,East North Central,926.0
2020-07-17,US_MI,East North Central,754.0
2020-07-18,US_MI,East North Central,745.0
2020-07-19,US_MI,East North Central,530.0
2020-07-20,US_MI,East North Central,527.0
2020-07-21,US_MI,East North Central,664.0
2020-07-22,US_MI,East North Central,671.0
2020-07-23,US_MI,East North Central,701.0
2020-07-24,US_MI,East North Central,641.0
2020-07-25,US_MI,East North Central,0.0
2020-07-26,US_MI,East North Central,1589.0
2020-07-27,US_MI,East North Central,512.0
2020-07-28,US_MI,East North Central,785.0
2020-07-29,US_MI,East North Central,1016.0
2020-07-30,US_MI,East North Central,807.0
2020-07-31,US_MI,East North Central,793.0
2020-08-01,US_MI,East North Central,758.0
2020-08-02,US_MI,East North Central,429.0
2020-08-03,US_MI,East North Central,613.0
2020-08-04,US_MI,East North Central,801.0
2020-08-05,US_MI,East North Central,718.0
2020-08-06,US_MI,East North Central,763.0
2020-08-07,US_MI,East North Central,814.0
2020-08-08,US_MI,East North Central,721.0
2020-08-09,US_MI,East North Central,535.0
2020-08-10,US_MI,East North Central,580.0
2020-08-11,US_MI,East North Central,907.0
2020-08-12,US_MI,East North Central,476.0
2020-08-13,US_MI,East North Central,1167.0
2020-08-14,US_MI,East North Central,868.0
2020-08-15,US_MI,East North Central,1058.0
2020-08-16,US_MI,East North Central,477.0
2020-08-17,US_MI,East North Central,490.0
2020-08-18,US_MI,East North Central,654.0
2020-08-19,US_MI,East North Central,688.0
2020-08-20,US_MI,East North Central,527.0
2020-08-21,US_MI,East North Central,0.0
2020-08-22,US_MI,East North Central,1426.0
2020-08-23,US_MI,East North Central,764.0
2020-08-24,US_MI,East North Central,878.0
2020-08-25,US_MI,East North Central,951.0
2020-08-26,US_MI,East North Central,843.0
2020-08-27,US_MI,East North Central,863.0
2020-08-28,US_MI,East North Central,793.0
2020-08-29,US_MI,East North Central,0.0
2020-08-30,US_MI,East North Central,1390.0
2020-08-31,US_MI,East North Central,499.0
2020-09-01,US_MI,East North Central,795.0
2020-09-02,US_MI,East North Central,648.0
2020-09-03,US_MI,East North Central,774.0
2020-09-04,US_MI,East North Central,1053.0
2020-09-05,US_MI,East North Central,896.0
2020-09-06,US_MI,East North Central,0.0
2020-09-07,US_MI,East North Central,1212.0
2020-09-08,US_MI,East North Central,499.0
2020-09-09,US_MI,East North Central,961.0
2020-09-10,US_MI,East North Central,983.0
2020-09-11,US_MI,East North Central,1405.0
2020-09-12,US_MI,East North Central,807.0
2020-09-13,US_MI,East North Central,0.0
2020-09-14,US_MI,East North Central,1229.0
2020-09-15,US_MI,East North Central,682.0
2020-09-16,US_MI,East North Central,773.0
2020-09-17,US_MI,East North Central,980.0
2020-09-18,US_MI,East North Central,778.0
2020-09-19,US_MI,East North Central,587.0
2020-09-20,US_MI,East North Central,0.0
2020-09-21,US_MI,East North Central,1575.0
2020-09-22,US_MI,East North Central,695.0
2020-09-23,US_MI,East North Central,902.0
2020-09-24,US_MI,East North Central,1078.0
2020-09-25,US_MI,East North Central,1040.0
2020-09-26,US_MI,East North Central,996.0
2020-09-27,US_MI,East North Central,0.0
2020-09-28,US_MI,East North Central,1329.0
2020-09-29,US_MI,East North Central,1118.0
2020-09-30,US_MI,East North Central,1194.0
2020-10-01,US_MI,East North Central,998.0
2020-10-02,US_MI,East North Central,984.0
2020-10-03,US_MI,East North Central,1275.0
2020-10-04,US_MI,East North Central,0.0
2020-10-05,US_MI,East North Central,1455.0
2020-10-06,US_MI,East North Central,1152.0
2020-10-07,US_MI,East North Central,1214.0
2020-10-08,US_MI,East North Central,1401.0
2020-10-09,US_MI,East North Central,1323.0
2020-10-10,US_MI,East North Central,1648.0
2020-10-11,US_MI,East North Central,0.0
2020-10-12,US_MI,East North Central,1932.0
2020-10-13,US_MI,East North Central,1466.0
2020-10-14,US_MI,East North Central,1593.0
2020-10-15,US_MI,East North Central,2458.0
2020-10-16,US_MI,East North Central,2206.0
2020-10-17,US_MI,East North Central,0.0
2020-10-18,US_MI,East North Central,0.0
2020-10-19,US_MI,East North Central,5004.0
2020-10-20,US_MI,East North Central,1871.0
2020-10-21,US_MI,East North Central,1878.0
2020-10-22,US_MI,East North Central,2204.0
2020-10-23,US_MI,East North Central,2046.0
2020-10-24,US_MI,East North Central,3490.0
2020-10-25,US_MI,East North Central,0.0
2020-10-26,US_MI,East North Central,4057.0
2020-10-27,US_MI,East North Central,2675.0
2020-10-28,US_MI,East North Central,3590.0
2020-10-29,US_MI,East North Central,4109.0
2020-10-30,US_MI,East North Central,3345.0
2020-10-31,US_MI,East North Central,4018.0
2020-11-01,US_MI,East North Central,0.0
2020-11-02,US_MI,East North Central,6920.0
2020-11-03,US_MI,East North Central,3437.0
2020-11-04,US_MI,East North Central,4397.0
2020-11-05,US_MI,East North Central,6103.0
2020-11-06,US_MI,East North Central,4246.0
2020-11-07,US_MI,East North Central,6494.0
2020-11-08,US_MI,East North Central,0.0
2020-11-09,US_MI,East North Central,9305.0
2020-11-10,US_MI,East North Central,6944.0
2020-11-11,US_MI,East North Central,6620.0
2020-11-12,US_MI,East North Central,7311.0
2020-11-13,US_MI,East North Central,9179.0
2020-11-14,US_MI,East North Central,7430.0
2020-11-15,US_MI,East North Central,0.0
2020-11-16,US_MI,East North Central,13162.0
2020-11-17,US_MI,East North Central,7886.0
2020-11-18,US_MI,East North Central,6218.0
2020-11-19,US_MI,East North Central,7983.0
2020-11-20,US_MI,East North Central,10140.0
2020-11-21,US_MI,East North Central,7840.0
2020-11-22,US_MI,East North Central,0.0
2020-11-23,US_MI,East North Central,11943.0
2020-11-24,US_MI,East North Central,6782.0
2020-11-25,US_MI,East North Central,4687.0
2020-11-26,US_MI,East North Central,0.0
2020-11-27,US_MI,East North Central,17368.0
2020-11-28,US_MI,East North Central,8351.0
2020-11-29,US_MI,East North Central,0.0
2020-11-30,US_MI,East North Central,10790.0
2020-12-01,US_MI,East North Central,6511.0
2020-12-02,US_MI,East North Central,7433.0
2020-12-03,US_MI,East North Central,7957.0
2020-12-04,US_MI,East North Central,9425.0
2020-12-05,US_MI,East North Central,6308.0
2020-12-06,US_MI,East North Central,0.0
2020-12-07,US_MI,East North Central,9824.0
2020-12-08,US_MI,East North Central,6676.0
2020-12-09,US_MI,East North Central,5342.0
2020-12-10,US_MI,East North Central,6302.0
2020-12-11,US_MI,East North Central,5626.0
2020-12-12,US_MI,East North Central,4813.0
2020-12-13,US_MI,East North Central,0.0
2020-12-14,US_MI,East North Central,7621.0
2020-12-15,US_MI,East North Central,5391.0
2020-12-16,US_MI,East North Central,4644.0
2020-12-17,US_MI,East North Central,4541.0
2020-12-18,US_MI,East North Central,4519.0
2020-12-19,US_MI,East North Central,4181.0
2020-12-20,US_MI,East North Central,0.0
2020-12-21,US_MI,East North Central,5059.0
2020-12-22,US_MI,East North Central,3514.0
2020-12-23,US_MI,East North Central,3820.0
2020-12-24,US_MI,East North Central,0.0
2020-12-25,US_MI,East North Central,0.0
2020-12-26,US_MI,East North Central,7877.0
2020-12-27,US_MI,East North Central,0.0
2020-12-28,US_MI,East North Central,3550.0
2020-12-29,US_MI,East North Central,3963.0
2020-12-30,US_MI,East North Central,4782.0
2020-12-31,US_MI,East North Central,0.0
2021-01-01,US_MI,East North Central,0.0
2021-01-02,US_MI,East North Central,9500.0
2021-01-03,US_MI,East North Central,0.0
2021-01-04,US_MI,East North Central,5490.0
2021-01-05,US_MI,East North Central,3031.0
2021-01-06,US_MI,East North Central,4856.0
2021-01-07,US_MI,East North Central,4249.0
2021-01-08,US_MI,East North Central,3908.0
2021-01-09,US_MI,East North Central,2898.0
2021-01-10,US_MI,East North Central,0.0
2021-01-11,US_MI,East North Central,5129.0
2021-01-12,US_MI,East North Central,2468.0
2021-01-13,US_MI,East North Central,3128.0
2021-01-14,US_MI,East North Central,3295.0
2021-01-15,US_MI,East North Central,3001.0
2021-01-16,US_MI,East North Central,2211.0
2021-01-17,US_MI,East North Central,0.0
2021-01-18,US_MI,East North Central,3343.0
2021-01-19,US_MI,East North Central,2320.0
2021-01-20,US_MI,East North Central,2421.0
2021-01-21,US_MI,East North Central,2513.0
2021-01-22,US_MI,East North Central,2538.0
2021-01-23,US_MI,East North Central,1826.0
2021-01-24,US_MI,East North Central,0.0
2021-01-25,US_MI,East North Central,3347.0
2021-01-26,US_MI,East North Central,2075.0
2021-01-27,US_MI,East North Central,2065.0
2021-01-28,US_MI,East North Central,2255.0
2021-01-29,US_MI,East North Central,2139.0
2021-01-30,US_MI,East North Central,1511.0
2021-01-31,US_MI,East North Central,0.0
2021-02-01,US_MI,East North Central,2572.0
2021-02-02,US_MI,East North Central,1433.0
2021-02-03,US_MI,East North Central,1717.0
2021-02-04,US_MI,East North Central,1885.0
2021-02-05,US_MI,East North Central,1754.0
2021-02-06,US_MI,East North Central,1186.0
2021-02-07,US_MI,East North Central,0.0
2021-02-08,US_MI,East North Central,2128.0
2021-02-09,US_MI,East North Central,918.0
2021-02-10,US_MI,East North Central,1239.0
2021-02-11,US_MI,East North Central,1507.0
2021-02-12,US_MI,East North Central,1535.0
2021-02-13,US_MI,East North Central,944.0
2021-02-14,US_MI,East North Central,0.0
2021-02-15,US_MI,East North Central,1452.0
2021-02-16,US_MI,East North Central,1124.0
2021-02-17,US_MI,East North Central,1240.0
2021-02-18,US_MI,East North Central,1201.0
2021-02-19,US_MI,East North Central,1473.0
2021-02-20,US_MI,East North Central,823.0
2021-02-21,US_MI,East North Central,0.0
2021-02-22,US_MI,East North Central,1659.0
2021-02-23,US_MI,East North Central,1784.0
2021-02-24,US_MI,East North Central,1558.0
2021-02-25,US_MI,East North Central,1598.0
2021-02-26,US_MI,East North Central,1257.0
2021-02-27,US_MI,East North Central,1425.0
2021-02-28,US_MI,East North Central,0.0
2021-03-01,US_MI,East North Central,1865.0
2021-03-02,US_MI,East North Central,1642.0
2021-03-03,US_MI,East North Central,1705.0
2021-03-04,US_MI,East North Central,1827.0
2021-03-05,US_MI,East North Central,1791.0
2021-03-06,US_MI,East North Central,1692.0
2021-03-07,US_MI,East North Central,0.0
2021-03-08,US_MI,East North Central,2290.0
2021-03-09,US_MI,East North Central,1602.0
2021-03-10,US_MI,East North Central,2640.0
2021-03-11,US_MI,East North Central,2472.0
2021-03-12,US_MI,East North Central,2765.0
2021-03-13,US_MI,East North Central,1927.0
2021-03-14,US_MI,East North Central,88.0
2021-03-15,US_MI,East North Central,3828.0
2021-03-16,US_MI,East North Central,2796.0
2021-03-17,US_MI,East North Central,3791.0
2021-03-18,US_MI,East North Central,3048.0
2021-03-19,US_MI,East North Central,4262.0
2021-03-20,US_MI,East North Central,3349.0
2021-03-21,US_MI,East North Central,157.0
2021-03-22,US_MI,East North Central,5673.0
2021-03-23,US_MI,East North Central,4529.0
2021-03-24,US_MI,East North Central,5043.0
2021-03-25,US_MI,East North Central,5791.0
2021-03-26,US_MI,East North Central,5978.0
2021-03-27,US_MI,East North Central,5056.0
2021-03-28,US_MI,East North Central,116.0
2021-03-29,US_MI,East North Central,9243.0
2021-03-30,US_MI,East North Central,6245.0
2021-03-31,US_MI,East North Central,7059.0
2021-04-01,US_MI,East North Central,7176.0
2021-04-02,US_MI,East North Central,6102.0
2021-04-03,US_MI,East North Central,9172.0
2021-04-04,US_MI,East North Central,38.0
2021-04-05,US_MI,East North Central,11206.0
2021-04-06,US_MI,East North Central,6025.0
2021-04-07,US_MI,East North Central,9356.0
2021-04-08,US_MI,East North Central,8682.0
2021-04-09,US_MI,East North Central,8724.0
2021-04-10,US_MI,East North Central,7363.0
2021-04-11,US_MI,East North Central,169.0
2021-04-12,US_MI,East North Central,10588.0
2021-04-13,US_MI,East North Central,10062.0
2021-04-14,US_MI,East North Central,9338.0
2021-04-15,US_MI,East North Central,7262.0
2021-04-16,US_MI,East North Central,9790.0
2021-04-17,US_MI,East North Central,6031.0
2021-04-18,US_MI,East North Central,5.0
2021-04-19,US_MI,East North Central,9209.0
2021-04-20,US_MI,East North Central,6521.0
2021-04-21,US_MI,East North Central,5968.0
2021-04-22,US_MI,East North Central,5498.0
2021-04-23,US_MI,East North Central,5643.0
2021-04-24,US_MI,East North Central,5201.0
2021-04-25,US_MI,East North Central,0.0
2021-04-26,US_MI,East North Central,7064.0
2021-04-27,US_MI,East North Central,4580.0
2021-04-28,US_MI,East North Central,4936.0
2021-04-29,US_MI,East North Central,4185.0
2021-04-30,US_MI,East North Central,3859.0
2021-05-01,US_MI,East North Central,3701.0
2021-05-02,US_MI,East North Central,0.0
2021-05-03,US_MI,East North Central,5550.0
2021-05-04,US_MI,East North Central,3125.0
2021-05-05,US_MI,East North Central,3071.0
2021-05-06,US_MI,East North Central,4112.0
2021-05-07,US_MI,East North Central,3362.0
2021-05-08,US_MI,East North Central,2571.0
2021-05-09,US_MI,East North Central,0.0
2021-05-10,US_MI,East North Central,2988.0
2021-05-11,US_MI,East North Central,2668.0
2021-05-12,US_MI,East North Central,2756.0
2021-05-13,US_MI,East North Central,2367.0
2021-05-14,US_MI,East North Central,2098.0
2021-05-15,US_MI,East North Central,1491.0
2021-05-16,US_MI,East North Central,0.0
2021-05-17,US_MI,East North Central,2566.0
2021-05-18,US_MI,East North Central,1535.0
2021-05-19,US_MI,East North Central,1953.0
2021-05-20,US_MI,East North Central,1575.0
2021-05-21,US_MI,East North Central,1197.0
2021-05-22,US_MI,East North Central,1208.0
2021-05-23,US_MI,East North Central,0.0
2021-05-24,US_MI,East North Central,1442.0
2021-05-25,US_MI,East North Central,975.0
2021-05-26,US_MI,East North Central,1121.0
2021-05-27,US_MI,East North Central,884.0
2021-05-28,US_MI,East North Central,743.0
2021-05-29,US_MI,East North Central,542.0
2021-05-30,US_MI,East North Central,20.0
2021-05-31,US_MI,East North Central,2.0
2021-06-01,US_MI,East North Central,975.0
2021-06-02,US_MI,East North Central,520.0
2021-06-03,US_MI,East North Central,527.0
2021-06-04,US_MI,East North Central,560.0
2021-06-05,US_MI,East North Central,397.0
2021-06-06,US_MI,East North Central,13.0
2021-06-07,US_MI,East North Central,449.0
2021-06-08,US_MI,East North Central,366.0
2021-06-09,US_MI,East North Central,295.0
2021-06-10,US_MI,East North Central,367.0
2021-06-11,US_MI,East North Central,334.0
2021-06-12,US_MI,East North Central,215.0
2021-06-13,US_MI,East North Central,6.0
2021-06-14,US_MI,East North Central,614.0
2021-06-15,US_MI,East North Central,218.0
2021-06-16,US_MI,East North Central,220.0
2021-06-17,US_MI,East North Central,179.0
2021-06-18,US_MI,East North Central,170.0
2021-06-19,US_MI,East North Central,0.0
2021-06-20,US_MI,East North Central,0.0
2021-06-21,US_MI,East North Central,348.0
2021-06-22,US_MI,East North Central,161.0
2021-06-23,US_MI,East North Central,228.0
2021-06-24,US_MI,East North Central,200.0
2021-06-25,US_MI,East North Central,131.0
2021-06-26,US_MI,East North Central,0.0
2021-06-27,US_MI,East North Central,0.0
2021-06-28,US_MI,East North Central,376.0
2021-06-29,US_MI,East North Central,237.0
2021-06-30,US_MI,East North Central,301.0
2021-07-01,US_MI,East North Central,241.0
2021-07-02,US_MI,East North Central,126.0
2021-07-03,US_MI,East North Central,0.0
2021-07-04,US_MI,East North Central,0.0
2021-07-05,US_MI,East North Central,2.0
2021-07-06,US_MI,East North Central,523.0
2021-07-07,US_MI,East North Central,4.0
2021-07-08,US_MI,East North Central,24.0
2021-07-09,US_MI,East North Central,801.0
2021-07-10,US_MI,East North Central,9.0
2021-07-11,US_MI,East North Central,1.0
2021-07-12,US_MI,East North Central,26.0
2021-07-13,US_MI,East North Central,698.0
2021-07-14,US_MI,East North Central,6.0
2021-07-15,US_MI,East North Central,53.0
2021-07-16,US_MI,East North Central,886.0
2021-07-17,US_MI,East North Central,1.0
2021-07-18,US_MI,East North Central,0.0
2021-07-19,US_MI,East North Central,52.0
2021-07-20,US_MI,East North Central,1113.0
2021-07-21,US_MI,East North Central,7.0
2021-07-22,US_MI,East North Central,85.0
2021-07-23,US_MI,East North Central,1642.0
2021-07-24,US_MI,East North Central,3.0
2021-07-25,US_MI,East North Central,5.0
2021-07-26,US_MI,East North Central,81.0
2021-07-27,US_MI,East North Central,1946.0
2021-07-28,US_MI,East North Central,18.0
2021-07-29,US_MI,East North Central,113.0
2021-07-30,US_MI,East North Central,2525.0
2021-07-31,US_MI,East North Central,14.0
2021-08-01,US_MI,East North Central,7.0
2021-08-02,US_MI,East North Central,161.0
2021-08-03,US_MI,East North Central,2775.0
2021-08-04,US_MI,East North Central,13.0
2021-08-05,US_MI,East North Central,167.0
2021-08-06,US_MI,East North Central,4262.0
2021-08-07,US_MI,East North Central,0.0
2021-08-08,US_MI,East North Central,52.0
2021-08-09,US_MI,East North Central,3092.0
2021-08-10,US_MI,East North Central,29.0
2021-08-11,US_MI,East North Central,3178.0
2021-08-12,US_MI,East North Central,254.0
2021-08-13,US_MI,East North Central,3474.0
2021-08-14,US_MI,East North Central,0.0
2021-08-15,US_MI,East North Central,32.0
2021-08-16,US_MI,East North Central,3777.0
2021-08-17,US_MI,East North Central,139.0
2021-08-18,US_MI,East North Central,3178.0
2021-08-19,US_MI,East North Central,174.0
2021-08-20,US_MI,East North Central,4605.0
2021-08-21,US_MI,East North Central,0.0
2021-08-22,US_MI,East North Central,37.0
2021-08-23,US_MI,East North Central,4277.0
2021-08-24,US_MI,East North Central,101.0
2021-08-25,US_MI,East North Central,5002.0
2021-08-26,US_MI,East North Central,270.0
2021-08-27,US_MI,East North Central,4342.0
2021-08-28,US_MI,East North Central,0.0
2021-08-29,US_MI,East North Central,64.0
2021-08-30,US_MI,East North Central,5512.0
2021-08-31,US_MI,East North Central,180.0
2021-09-01,US_MI,East North Central,5236.0
2021-09-02,US_MI,East North Central,114.0
2021-09-03,US_MI,East North Central,5105.0
2021-09-04,US_MI,East North Central,0.0
2021-09-05,US_MI,East North Central,38.0
2021-09-06,US_MI,East North Central,0.0
2021-09-07,US_MI,East North Central,6781.0
2021-09-08,US_MI,East North Central,3255.0
2021-09-09,US_MI,East North Central,326.0
2021-09-10,US_MI,East North Central,6761.0
2021-09-11,US_MI,East North Central,0.0
2021-09-12,US_MI,East North Central,0.0
2021-09-13,US_MI,East North Central,6822.0
2021-09-14,US_MI,East North Central,216.0
2021-09-15,US_MI,East North Central,7532.0
2021-09-16,US_MI,East North Central,258.0
2021-09-17,US_MI,East North Central,6478.0
2021-09-18,US_MI,East North Central,0.0
2021-09-19,US_MI,East North Central,78.0
2021-09-20,US_MI,East North Central,8068.0
2021-09-21,US_MI,East North Central,164.0
2021-09-22,US_MI,East North Central,7484.0
2021-09-23,US_MI,East North Central,302.0
2021-09-24,US_MI,East North Central,6876.0
2021-09-25,US_MI,East North Central,0.0
2021-09-26,US_MI,East North Central,72.0
2021-09-27,US_MI,East North Central,8564.0
2021-09-28,US_MI,East North Central,275.0
2021-09-29,US_MI,East North Central,8410.0
2021-09-30,US_MI,East North Central,323.0
2021-10-01,US_MI,East North Central,8923.0
2021-10-02,US_MI,East North Central,0.0
2021-10-03,US_MI,East North Central,154.0
2021-10-04,US_MI,East North Central,9717.0
2021-10-05,US_MI,East North Central,181.0
2021-10-06,US_MI,East North Central,9411.0
2021-10-07,US_MI,East North Central,0.0
2021-10-08,US_MI,East North Central,10111.0
2021-10-09,US_MI,East North Central,0.0
2021-10-10,US_MI,East North Central,0.0
2021-10-11,US_MI,East North Central,9793.0
2021-10-12,US_MI,East North Central,0.0
2021-10-13,US_MI,East North Central,10849.0
2021-10-14,US_MI,East North Central,0.0
2021-10-15,US_MI,East North Central,9970.0
2021-10-16,US_MI,East North Central,0.0
2021-10-17,US_MI,East North Central,0.0
2021-10-18,US_MI,East North Central,9328.0
2021-10-19,US_MI,East North Central,0.0
2021-10-20,US_MI,East North Central,8766.0
2021-10-21,US_MI,East North Central,0.0
2021-10-22,US_MI,East North Central,9164.0
2021-10-23,US_MI,East North Central,0.0
2021-10-24,US_MI,East North Central,0.0
2021-10-25,US_MI,East North Central,8557.0
2021-10-26,US_MI,East North Central,0.0
2021-10-27,US_MI,East North Central,9773.0
2021-10-28,US_MI,East North Central,0.0
2021-10-29,US_MI,East North Central,9713.0
2021-10-30,US_MI,East North Central,0.0
2021-10-31,US_MI,East North Central,0.0
2021-11-01,US_MI,East North Central,10374.0
2021-11-02,US_MI,East North Central,0.0
2021-11-03,US_MI,East North Central,11962.0
2021-11-04,US_MI,East North Central,0.0
2021-11-05,US_MI,East North Central,12138.0
2021-11-06,US_MI,East North Central,0.0
2021-11-07,US_MI,East North Central,0.0
2021-11-08,US_MI,East North Central,10065.0
2021-11-09,US_MI,East North Central,0.0
