date,region,new_confirmed
2020-04-23,Mid-Atlantic,11737.0
2020-04-23,Mountain,1202.0
2020-04-23,New England,4244.0
2020-04-23,Pacific,2306.0
2020-04-23,South Atlantic,4044.0
2020-04-23,West North Central,1364.0
2020-04-23,West South Central,1668.0
2020-04-24,East North Central,5229.0
2020-04-24,East South Central,903.0
2020-04-24,Mid-Atlantic,11936.0
2020-04-24,Mountain,1827.0
2020-04-24,New England,1317.0
2020-04-24,Pacific,2241.0
2020-04-24,South Atlantic,4096.0
2020-04-24,West North Central,2071.0
2020-04-24,West South Central,1643.0
2020-04-25,East North Central,4136.0
2020-04-25,East South Central,1350.0
2020-04-25,Mid-Atlantic,15277.0
2020-04-25,Mountain,1447.0
2020-04-25,New England,8392.0
2020-04-25,Pacific,2215.0
2020-04-25,South Atlantic,4741.0
2020-04-25,West North Central,1926.0
2020-04-25,West South Central,1499.0
2020-04-26,East North Central,3893.0
2020-04-26,East South Central,930.0
2020-04-26,Mid-Atlantic,10533.0
2020-04-26,Mountain,1054.0
2020-04-26,New England,2664.0
2020-04-26,Pacific,1460.0
2020-04-26,South Atlantic,3569.0
2020-04-26,West North Central,1498.0
2020-04-26,West South Central,1291.0
2020-04-27,East North Central,4409.0
2020-04-27,East South Central,832.0
2020-04-27,Mid-Atlantic,6986.0
2020-04-27,Mountain,952.0
2020-04-27,New England,1812.0
2020-04-27,Pacific,1533.0
2020-04-27,South Atlantic,3338.0
2020-04-27,West North Central,1799.0
2020-04-27,West South Central,1064.0
2020-04-28,East North Central,4349.0
2020-04-28,East South Central,642.0
2020-04-28,Mid-Atlantic,6992.0
2020-04-28,Mountain,1083.0
2020-04-28,New England,3303.0
2020-04-28,Pacific,1729.0
2020-04-28,South Atlantic,3667.0
2020-04-28,West North Central,1851.0
2020-04-28,West South Central,1316.0
2020-04-29,East North Central,4600.0
2020-04-29,East South Central,925.0
2020-04-29,Mid-Atlantic,8095.0
2020-04-29,Mountain,1223.0
2020-04-29,New England,2850.0
2020-04-29,Pacific,1872.0
2020-04-29,South Atlantic,3628.0
2020-04-29,West North Central,1634.0
2020-04-29,West South Central,1401.0
2020-04-30,East North Central,5349.0
2020-04-30,East South Central,956.0
2020-04-30,Mid-Atlantic,8466.0
2020-04-30,Mountain,1496.0
2020-04-30,New England,3356.0
2020-04-30,Pacific,2786.0
2020-04-30,South Atlantic,4153.0
2020-04-30,West North Central,2107.0
2020-04-30,West South Central,1582.0
2020-05-01,East North Central,5881.0
2020-05-01,East South Central,1861.0
2020-05-01,Mid-Atlantic,7688.0
2020-05-01,Mountain,1323.0
2020-05-01,New England,3692.0
2020-05-01,Pacific,1923.0
2020-05-01,South Atlantic,5742.0
2020-05-01,West North Central,2456.0
2020-05-01,West South Central,2048.0
2020-05-02,East North Central,4509.0
2020-05-02,East South Central,1446.0
2020-05-02,Mid-Atlantic,8538.0
2020-05-02,Mountain,1350.0
2020-05-02,New England,2295.0
2020-05-02,Pacific,2075.0
2020-05-02,South Atlantic,4789.0
2020-05-02,West North Central,2374.0
2020-05-02,West South Central,1876.0
2020-05-03,East North Central,4875.0
2020-05-03,East South Central,916.0
2020-05-03,Mid-Atlantic,7431.0
2020-05-03,Mountain,1143.0
2020-05-03,New England,2661.0
2020-05-03,Pacific,1796.0
2020-05-03,South Atlantic,3630.0
2020-05-03,West North Central,1953.0
2020-05-03,West South Central,1406.0
2020-05-04,East North Central,4566.0
2020-05-04,East South Central,1272.0
2020-05-04,Mid-Atlantic,4889.0
2020-05-04,Mountain,954.0
2020-05-04,New England,1386.0
2020-05-04,Pacific,1480.0
2020-05-04,South Atlantic,3869.0
2020-05-04,West North Central,2596.0
2020-05-04,West South Central,1216.0
2020-05-05,East North Central,4189.0
2020-05-05,East South Central,824.0
2020-05-05,Mid-Atlantic,5436.0
2020-05-05,Mountain,1237.0
2020-05-05,New England,2895.0
2020-05-05,Pacific,1441.0
2020-05-05,South Atlantic,3264.0
2020-05-05,West North Central,1689.0
2020-05-05,West South Central,1481.0
2020-05-06,East North Central,4714.0
2020-05-06,East South Central,1338.0
2020-05-06,Mid-Atlantic,4982.0
2020-05-06,Mountain,1284.0
2020-05-06,New England,2605.0
2020-05-06,Pacific,3077.0
2020-05-06,South Atlantic,3685.0
2020-05-06,West North Central,1858.0
2020-05-06,West South Central,1602.0
2020-05-07,East North Central,4788.0
2020-05-07,East South Central,849.0
2020-05-07,Mid-Atlantic,6310.0
2020-05-07,Mountain,1248.0
2020-05-07,New England,2940.0
2020-05-07,Pacific,2139.0
2020-05-07,South Atlantic,4989.0
2020-05-07,West North Central,2630.0
2020-05-07,West South Central,1393.0
2020-05-08,East North Central,5442.0
2020-05-08,East South Central,1267.0
2020-05-08,Mid-Atlantic,6088.0
2020-05-08,Mountain,1561.0
2020-05-08,New England,2620.0
2020-05-08,Pacific,2264.0
2020-05-08,South Atlantic,3964.0
2020-05-08,West North Central,2326.0
2020-05-08,West South Central,1599.0
2020-05-09,East North Central,4347.0
2020-05-09,East South Central,1120.0
2020-05-09,Mid-Atlantic,5439.0
2020-05-09,Mountain,1451.0
2020-05-09,New England,2369.0
2020-05-09,Pacific,2395.0
2020-05-09,South Atlantic,4295.0
2020-05-09,West North Central,1852.0
2020-05-09,West South Central,1932.0
2020-05-10,East North Central,3027.0
2020-05-10,East South Central,702.0
2020-05-10,Mid-Atlantic,5025.0
2020-05-10,Mountain,824.0
2020-05-10,New England,1902.0
2020-05-10,Pacific,2469.0
2020-05-10,South Atlantic,4681.0
2020-05-10,West North Central,1447.0
2020-05-10,West South Central,1291.0
2020-05-11,East North Central,3660.0
2020-05-11,East South Central,964.0
2020-05-11,Mid-Atlantic,3618.0
2020-05-11,Mountain,816.0
2020-05-11,New England,1170.0
2020-05-11,Pacific,1456.0
2020-05-11,South Atlantic,3143.0
2020-05-11,West North Central,1687.0
2020-05-11,West South Central,1526.0
2020-05-12,East North Central,6835.0
2020-05-12,East South Central,1339.0
2020-05-12,Mid-Atlantic,3080.0
2020-05-12,Mountain,1044.0
2020-05-12,New England,1752.0
2020-05-12,Pacific,1565.0
2020-05-12,South Atlantic,3477.0
2020-05-12,West North Central,1649.0
2020-05-12,West South Central,1663.0
2020-05-13,East North Central,3629.0
2020-05-13,East South Central,924.0
2020-05-13,Mid-Atlantic,3716.0
2020-05-13,Mountain,1228.0
2020-05-13,New England,1983.0
2020-05-13,Pacific,2059.0
2020-05-13,South Atlantic,3904.0
2020-05-13,West North Central,1857.0
2020-05-13,West South Central,2087.0
2020-05-14,East North Central,5453.0
2020-05-14,East South Central,1300.0
2020-05-14,Mid-Atlantic,4485.0
2020-05-14,Mountain,1278.0
2020-05-14,New England,2656.0
2020-05-14,Pacific,2408.0
2020-05-14,South Atlantic,4712.0
2020-05-14,West North Central,1864.0
2020-05-14,West South Central,2457.0
2020-05-15,East North Central,4757.0
2020-05-15,East South Central,982.0
2020-05-15,Mid-Atlantic,4967.0
2020-05-15,Mountain,1373.0
2020-05-15,New England,2213.0
2020-05-15,Pacific,2150.0
2020-05-15,South Atlantic,5012.0
2020-05-15,West North Central,2216.0
2020-05-15,West South Central,2046.0
2020-05-16,East North Central,4103.0
2020-05-16,East South Central,1166.0
2020-05-16,Mid-Atlantic,4605.0
2020-05-16,Mountain,1363.0
2020-05-16,New England,2520.0
2020-05-16,Pacific,2195.0
2020-05-16,South Atlantic,4028.0
2020-05-16,West North Central,1355.0
2020-05-16,West South Central,2347.0
2020-05-17,East North Central,3315.0
2020-05-17,East South Central,765.0
2020-05-17,Mid-Atlantic,3763.0
2020-05-17,Mountain,1063.0
2020-05-17,New England,2005.0
2020-05-17,Pacific,2403.0
2020-05-17,South Atlantic,4541.0
2020-05-17,West North Central,1275.0
2020-05-17,West South Central,1354.0
2020-05-18,East North Central,4021.0
2020-05-18,East South Central,1074.0
2020-05-18,Mid-Atlantic,3784.0
2020-05-18,Mountain,864.0
2020-05-18,New England,1958.0
2020-05-18,Pacific,1721.0
2020-05-18,South Atlantic,3656.0
2020-05-18,West North Central,2084.0
2020-05-18,West South Central,1328.0
2020-05-19,East North Central,3507.0
2020-05-19,East South Central,1310.0
2020-05-19,Mid-Atlantic,3072.0
2020-05-19,Mountain,1093.0
2020-05-19,New England,1503.0
2020-05-19,Pacific,1496.0
2020-05-19,South Atlantic,5043.0
2020-05-19,West North Central,1779.0
2020-05-19,West South Central,1749.0
2020-05-20,East North Central,4593.0
2020-05-20,East South Central,785.0
2020-05-20,Mid-Atlantic,2930.0
2020-05-20,Mountain,1122.0
2020-05-20,New England,2045.0
2020-05-20,Pacific,2621.0
2020-05-20,South Atlantic,3737.0
2020-05-20,West North Central,1777.0
2020-05-20,West South Central,1812.0
2020-05-21,East North Central,4643.0
2020-05-21,East South Central,1265.0
2020-05-21,Mid-Atlantic,4914.0
2020-05-21,Mountain,1265.0
2020-05-21,New England,1604.0
2020-05-21,Pacific,2518.0
2020-05-21,South Atlantic,5527.0
2020-05-21,West North Central,2081.0
2020-05-21,West South Central,2736.0
2020-05-22,East North Central,4871.0
2020-05-22,East South Central,1290.0
2020-05-22,Mid-Atlantic,3827.0
2020-05-22,Mountain,1101.0
2020-05-22,New England,1590.0
2020-05-22,Pacific,2539.0
2020-05-22,South Atlantic,4671.0
2020-05-22,West North Central,2242.0
2020-05-22,West South Central,1925.0
2020-05-23,East North Central,4179.0
2020-05-23,East South Central,1291.0
2020-05-23,Mid-Atlantic,2907.0
2020-05-23,Mountain,1647.0
2020-05-23,New England,1405.0
2020-05-23,Pacific,2526.0
2020-05-23,South Atlantic,5263.0
2020-05-23,West North Central,1372.0
2020-05-23,West South Central,1286.0
2020-05-24,East North Central,4060.0
2020-05-24,East South Central,1137.0
2020-05-24,Mid-Atlantic,3374.0
2020-05-24,Mountain,920.0
2020-05-24,New England,1648.0
2020-05-24,Pacific,2418.0
2020-05-24,South Atlantic,3576.0
2020-05-24,West North Central,1427.0
2020-05-24,West South Central,1355.0
2020-05-25,East North Central,3111.0
2020-05-25,East South Central,1071.0
2020-05-25,Mid-Atlantic,2665.0
2020-05-25,Mountain,643.0
2020-05-25,New England,1144.0
2020-05-25,Pacific,2040.0
2020-05-25,South Atlantic,4851.0
2020-05-25,West North Central,1375.0
2020-05-25,West South Central,1423.0
2020-05-26,East North Central,2809.0
2020-05-26,East South Central,1297.0
2020-05-26,Mid-Atlantic,2199.0
2020-05-26,Mountain,846.0
2020-05-26,New England,1080.0
2020-05-26,Pacific,2300.0
2020-05-26,South Atlantic,3640.0
2020-05-26,West North Central,1365.0
2020-05-26,West South Central,1032.0
2020-05-27,East North Central,2935.0
2020-05-27,East South Central,1607.0
2020-05-27,Mid-Atlantic,2789.0
2020-05-27,Mountain,1090.0
2020-05-27,New England,730.0
2020-05-27,Pacific,2427.0
2020-05-27,South Atlantic,3679.0
2020-05-27,West North Central,1995.0
2020-05-27,West South Central,1993.0
2020-05-28,East North Central,3534.0
2020-05-28,East South Central,1168.0
2020-05-28,Mid-Atlantic,3597.0
2020-05-28,Mountain,1329.0
2020-05-28,New England,1234.0
2020-05-28,Pacific,3194.0
2020-05-28,South Atlantic,4817.0
2020-05-28,West North Central,1446.0
2020-05-28,West South Central,2462.0
2020-05-29,East North Central,3848.0
2020-05-29,East South Central,1444.0
2020-05-29,Mid-Atlantic,3898.0
2020-05-29,Mountain,1869.0
2020-05-29,New England,1142.0
2020-05-29,Pacific,2594.0
2020-05-29,South Atlantic,6033.0
2020-05-29,West North Central,1709.0
2020-05-29,West South Central,1298.0
2020-05-30,East North Central,3327.0
2020-05-30,East South Central,1736.0
2020-05-30,Mid-Atlantic,2846.0
2020-05-30,Mountain,1873.0
2020-05-30,New England,1264.0
2020-05-30,Pacific,3369.0
2020-05-30,South Atlantic,5099.0
2020-05-30,West North Central,1174.0
2020-05-30,West South Central,2662.0
2020-05-31,East North Central,2614.0
2020-05-31,East South Central,1496.0
2020-05-31,Mid-Atlantic,2471.0
2020-05-31,Mountain,1439.0
2020-05-31,New England,1072.0
2020-05-31,Pacific,4112.0
2020-05-31,South Atlantic,4931.0
2020-05-31,West North Central,941.0
2020-05-31,West South Central,2616.0
2020-06-01,East North Central,2118.0
2020-06-01,East South Central,1601.0
2020-06-01,Mid-Atlantic,1767.0
2020-06-01,Mountain,805.0
2020-06-01,New England,4543.0
2020-06-01,Pacific,2651.0
2020-06-01,South Atlantic,3727.0
2020-06-01,West North Central,1476.0
2020-06-01,West South Central,1275.0
2020-06-02,East North Central,3096.0
2020-06-02,East South Central,1507.0
2020-06-02,Mid-Atlantic,2581.0
2020-06-02,Mountain,1980.0
2020-06-02,New England,795.0
2020-06-02,Pacific,2481.0
2020-06-02,South Atlantic,3963.0
2020-06-02,West North Central,1345.0
2020-06-02,West South Central,2212.0
2020-06-03,East North Central,2684.0
2020-06-03,East South Central,1183.0
2020-06-03,Mid-Atlantic,2111.0
2020-06-03,Mountain,1799.0
2020-06-03,New England,735.0
2020-06-03,Pacific,2831.0
2020-06-03,South Atlantic,4670.0
2020-06-03,West North Central,1297.0
2020-06-03,West South Central,2827.0
2020-06-04,East North Central,2569.0
2020-06-04,East South Central,1052.0
2020-06-04,Mid-Atlantic,2066.0
2020-06-04,Mountain,1585.0
2020-06-04,New England,881.0
2020-06-04,Pacific,2612.0
2020-06-04,South Atlantic,5746.0
2020-06-04,West North Central,1807.0
2020-06-04,West South Central,2180.0
2020-06-05,East North Central,2725.0
2020-06-05,East South Central,1186.0
2020-06-05,Mid-Atlantic,2342.0
2020-06-05,Mountain,2846.0
2020-06-05,New England,935.0
2020-06-05,Pacific,3565.0
2020-06-05,South Atlantic,5291.0
2020-06-05,West North Central,1485.0
2020-06-05,West South Central,2704.0
2020-06-06,East North Central,2178.0
2020-06-06,East South Central,1527.0
2020-06-06,Mid-Atlantic,2385.0
2020-06-06,Mountain,2282.0
2020-06-06,New England,1126.0
2020-06-06,Pacific,3555.0
2020-06-06,South Atlantic,5497.0
2020-06-06,West North Central,1103.0
2020-06-06,West South Central,2983.0
2020-06-07,East North Central,1962.0
2020-06-07,East South Central,1268.0
2020-06-07,Mid-Atlantic,1567.0
2020-06-07,Mountain,2229.0
2020-06-07,New England,590.0
2020-06-07,Pacific,3308.0
2020-06-07,South Atlantic,5163.0
2020-06-07,West North Central,714.0
2020-06-07,West South Central,2227.0
2020-06-08,East North Central,2326.0
2020-06-08,East South Central,1675.0
2020-06-08,Mid-Atlantic,1394.0
2020-06-08,Mountain,1502.0
2020-06-08,New England,425.0
2020-06-08,Pacific,2829.0
2020-06-08,South Atlantic,4228.0
2020-06-08,West North Central,1349.0
2020-06-08,West South Central,1241.0
2020-06-09,East North Central,1895.0
2020-06-09,East South Central,1360.0
2020-06-09,Mid-Atlantic,1490.0
2020-06-09,Mountain,1372.0
2020-06-09,New England,497.0
2020-06-09,Pacific,2415.0
2020-06-09,South Atlantic,4116.0
2020-06-09,West North Central,1050.0
2020-06-09,West South Central,2697.0
2020-06-10,East North Central,1693.0
2020-06-10,East South Central,1943.0
2020-06-10,Mid-Atlantic,1651.0
2020-06-10,Mountain,2340.0
2020-06-10,New England,627.0
2020-06-10,Pacific,3302.0
2020-06-10,South Atlantic,4654.0
2020-06-10,West North Central,1336.0
2020-06-10,West South Central,3327.0
2020-06-11,East North Central,2244.0
2020-06-11,East South Central,1395.0
2020-06-11,Mid-Atlantic,1689.0
2020-06-11,Mountain,2371.0
2020-06-11,New England,789.0
2020-06-11,Pacific,3588.0
2020-06-11,South Atlantic,6002.0
2020-06-11,West North Central,1050.0
2020-06-11,West South Central,2862.0
2020-06-12,East North Central,2127.0
2020-06-12,East South Central,2061.0
2020-06-12,Mid-Atlantic,1261.0
2020-06-12,Mountain,2660.0
2020-06-12,New England,807.0
2020-06-12,Pacific,3283.0
2020-06-12,South Atlantic,6057.0
2020-06-12,West North Central,1277.0
2020-06-12,West South Central,3573.0
2020-06-13,East North Central,1952.0
2020-06-13,East South Central,2063.0
2020-06-13,Mid-Atlantic,1839.0
2020-06-13,Mountain,2593.0
2020-06-13,New England,779.0
2020-06-13,Pacific,4223.0
2020-06-13,South Atlantic,7182.0
2020-06-13,West North Central,938.0
2020-06-13,West South Central,3844.0
2020-06-14,East North Central,1807.0
2020-06-14,East South Central,2073.0
2020-06-14,Mid-Atlantic,1320.0
2020-06-14,Mountain,2076.0
2020-06-14,New England,391.0
2020-06-14,Pacific,3780.0
2020-06-14,South Atlantic,6467.0
2020-06-14,West North Central,422.0
2020-06-14,West South Central,3291.0
2020-06-15,East North Central,1659.0
2020-06-15,East South Central,1870.0
2020-06-15,Mid-Atlantic,1173.0
2020-06-15,Mountain,1733.0
2020-06-15,New England,355.0
2020-06-15,Pacific,2909.0
2020-06-15,South Atlantic,4856.0
2020-06-15,West North Central,1244.0
2020-06-15,West South Central,2409.0
2020-06-16,East North Central,1895.0
2020-06-16,East South Central,1845.0
2020-06-16,Mid-Atlantic,1338.0
2020-06-16,Mountain,3409.0
2020-06-16,New England,392.0
2020-06-16,Pacific,2456.0
2020-06-16,South Atlantic,5659.0
2020-06-16,West North Central,727.0
2020-06-16,West South Central,5134.0
2020-06-17,East North Central,1698.0
2020-06-17,East South Central,1368.0
2020-06-17,Mid-Atlantic,1209.0
2020-06-17,Mountain,2900.0
2020-06-17,New England,486.0
2020-06-17,Pacific,4269.0
2020-06-17,South Atlantic,6105.0
2020-06-17,West North Central,1472.0
2020-06-17,West South Central,4731.0
2020-06-18,East North Central,2480.0
2020-06-18,East South Central,1782.0
2020-06-18,Mid-Atlantic,1464.0
2020-06-18,Mountain,3711.0
2020-06-18,New England,415.0
2020-06-18,Pacific,4718.0
2020-06-18,South Atlantic,6755.0
2020-06-18,West North Central,1338.0
2020-06-18,West South Central,4288.0
2020-06-19,East North Central,2370.0
2020-06-19,East South Central,2241.0
2020-06-19,Mid-Atlantic,1732.0
2020-06-19,Mountain,4786.0
2020-06-19,New England,483.0
2020-06-19,Pacific,4964.0
2020-06-19,South Atlantic,8117.0
2020-06-19,West North Central,1718.0
2020-06-19,West South Central,4390.0
2020-06-20,East North Central,2341.0
2020-06-20,East South Central,1152.0
2020-06-20,Mid-Atlantic,1587.0
2020-06-20,Mountain,4695.0
2020-06-20,New England,541.0
2020-06-20,Pacific,4679.0
2020-06-20,South Atlantic,9740.0
2020-06-20,West North Central,1314.0
2020-06-20,West South Central,6142.0
2020-06-21,East North Central,2021.0
2020-06-21,East South Central,1248.0
2020-06-21,Mid-Atlantic,1453.0
2020-06-21,Mountain,3757.0
2020-06-21,New England,249.0
2020-06-21,Pacific,5234.0
2020-06-21,South Atlantic,8870.0
2020-06-21,West North Central,1558.0
2020-06-21,West South Central,4737.0
2020-06-22,East North Central,1910.0
2020-06-22,East South Central,2619.0
2020-06-22,Mid-Atlantic,1294.0
2020-06-22,Mountain,3321.0
2020-06-22,New England,267.0
2020-06-22,Pacific,4759.0
2020-06-22,South Atlantic,6650.0
2020-06-22,West North Central,1098.0
2020-06-22,West South Central,4900.0
2020-06-23,East North Central,1966.0
2020-06-23,East South Central,2306.0
2020-06-23,Mid-Atlantic,1458.0
2020-06-23,Mountain,5056.0
2020-06-23,New England,461.0
2020-06-23,Pacific,5372.0
2020-06-23,South Atlantic,8349.0
2020-06-23,West North Central,745.0
2020-06-23,West South Central,7735.0
2020-06-24,East North Central,2440.0
2020-06-24,East South Central,2647.0
2020-06-24,Mid-Atlantic,1272.0
2020-06-24,Mountain,3487.0
2020-06-24,New England,307.0
2020-06-24,Pacific,8091.0
2020-06-24,South Atlantic,11205.0
2020-06-24,West North Central,2098.0
2020-06-24,West South Central,7612.0
2020-06-25,East North Central,3199.0
2020-06-25,East South Central,3287.0
2020-06-25,Mid-Atlantic,1652.0
2020-06-25,Mountain,5383.0
2020-06-25,New England,452.0
2020-06-25,Pacific,6173.0
2020-06-25,South Atlantic,9851.0
2020-06-25,West North Central,1626.0
2020-06-25,West South Central,8059.0
2020-06-26,East North Central,3285.0
2020-06-26,East South Central,3179.0
2020-06-26,Mid-Atlantic,1824.0
2020-06-26,Mountain,5396.0
2020-06-26,New England,439.0
2020-06-26,Pacific,5724.0
2020-06-26,South Atlantic,14818.0
2020-06-26,West North Central,2252.0
2020-06-26,West South Central,7456.0
2020-06-27,East North Central,2947.0
2020-06-27,East South Central,2093.0
2020-06-27,Mid-Atlantic,1016.0
2020-06-27,Mountain,5327.0
2020-06-27,New England,656.0
2020-06-27,Pacific,6928.0
2020-06-27,South Atlantic,16074.0
