,region,date,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,rainfall_mm,average_temperature_celsius,dew_point,relative_humidity,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,stringency_index,minimum_temperature_celsius,maximum_temperature_celsius,1_day_shift,7_day_avg,6_day_shift,7_day_shift
6160,West North Central,2020-09-07,4072.0,11.0,356117.00000000023,5961.0,231.0,11493.0,1948.0,660.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,1.5494,18.238800714285716,10.637896857142858,61.581704,2.142857142857143,1.1428571428571428,1.4285714285714286,1.4285714285714286,0.2857142857142857,1.0,1.0,3.0,1.1428571428571428,1.1428571428571428,2.0,2.2857142857142856,1.2857142857142858,2.2857142857142856,0.0,49.07428571428572,6.820988,35.950617,3250.0,4324.428571428572,2813.0,4483.0
6161,West North Central,2020-09-08,1877.0,16.0,357993.9999999999,5977.0,202.0,11694.999999999993,1978.0,653.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,32.565622000000005,11.06763657142857,6.634149,74.108757,2.0,1.1428571428571428,1.4285714285714286,1.4285714285714286,0.2857142857142857,1.0,1.0,3.0,1.1428571428571428,1.1428571428571428,2.0,2.2857142857142856,1.2857142857142858,2.2857142857142856,0.0,48.28,-1.2592589999999992,30.8125,4072.0,4190.714285714285,5048.0,2813.0
6162,West North Central,2020-09-09,3388.0,45.0,361381.9999999999,6022.0,286.0,11980.999999999993,1960.0,657.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,45.594613,8.386986857142857,4.943027285714286,79.80776428571428,2.0,1.1428571428571428,1.4285714285714286,1.4285714285714286,0.2857142857142857,1.0,1.0,3.0,1.1428571428571428,1.1428571428571428,2.0,2.4285714285714284,1.2857142857142858,2.2857142857142856,0.0,48.28,-1.9682540000000008,24.950617,1877.0,3953.5714285714284,4427.0,5048.0
6163,West North Central,2020-09-10,3437.0,68.0,364819.0,6090.0,239.0,12220.0,1911.0,652.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,40.422689000000005,10.803401285714283,6.253732,75.189042,2.0,1.1428571428571428,1.4285714285714286,1.4285714285714286,0.2857142857142857,1.0,1.0,3.0,1.1428571428571428,1.1428571428571428,2.0,2.4285714285714284,1.2857142857142858,2.2857142857142856,0.0,48.28,-0.1358019999999991,24.166667,3388.0,3812.1428571428573,5892.0,4427.0
6164,West North Central,2020-09-11,4720.0,52.0,369538.9999999999,6142.0,312.0,12532.000000000007,1900.0,637.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,13.284603,12.692416285714286,9.48291442857143,81.10690385714285,2.0,1.1428571428571428,1.4285714285714286,1.4285714285714286,0.2857142857142857,1.0,1.0,3.0,0.5714285714285714,1.1428571428571428,2.0,2.4285714285714284,1.2857142857142858,2.2857142857142856,0.0,48.28,0.6666670000000003,24.037037,3437.0,3644.714285714286,4769.0,5892.0
6165,West North Central,2020-09-12,4673.0,35.0,374211.9999999999,6177.0,305.0,12837.000000000007,1913.0,617.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,46.829537,15.661098571428573,12.107237285714286,79.55293328571429,2.0,1.1428571428571428,1.4285714285714286,1.4285714285714286,0.2857142857142857,1.0,1.0,3.0,0.5714285714285714,1.1428571428571428,2.0,2.4285714285714284,1.2857142857142858,2.2857142857142856,0.0,48.28,5.833333,26.938272,4720.0,3631.0,3250.0,4769.0
6166,West North Central,2020-09-13,4017.0,17.0,378229.0,6194.0,251.0,13087.999999999993,1890.0,626.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,3.630587,16.677702142857143,10.668367285714286,68.47856371428571,2.0,1.1428571428571428,1.4285714285714286,1.4285714285714286,0.2857142857142857,1.0,1.0,3.0,0.5714285714285714,1.1428571428571428,2.0,2.4285714285714284,1.2857142857142858,2.2857142857142856,0.0,48.28,7.261905,30.683333,4673.0,3740.5714285714284,4072.0,3250.0
6167,West North Central,2020-09-14,4511.0,43.0,382740.0,6237.0,268.0,13356.0,1929.0,627.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,0.0,16.724414142857142,10.908147428571429,68.90313685714285,1.8571428571428568,1.1428571428571428,1.4285714285714286,1.4285714285714286,0.2857142857142857,1.0,1.0,3.0,0.5714285714285714,1.1428571428571428,2.0,2.4285714285714284,1.2857142857142858,2.2857142857142856,0.0,47.75142857142857,4.952381,29.962963,4017.0,3803.285714285714,1877.0,4072.0
6168,West North Central,2020-09-15,2852.0,36.0,385592.0,6273.0,351.0,13706.999999999993,2054.0,655.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,0.0254000000000003,19.09797185714286,12.824845714285717,67.95798728571428,1.8571428571428568,1.1428571428571428,1.4285714285714286,1.4285714285714286,0.2857142857142857,1.0,1.0,3.0,0.5714285714285714,1.1428571428571428,2.0,2.4285714285714284,1.2857142857142858,2.2857142857142856,0.0,47.75142857142857,6.864198,31.183333,4511.0,3942.5714285714284,3388.0,1877.0
6169,West North Central,2020-09-16,4317.0,77.0,389909.0,6350.0,312.0,14019.000000000007,2023.0,658.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,0.0,17.146913714285713,11.731812142857144,70.38439914285713,1.7142857142857142,1.1428571428571428,1.4285714285714286,1.4285714285714286,0.2857142857142857,1.0,1.0,3.0,0.5714285714285714,1.1428571428571428,2.0,2.4285714285714284,1.2857142857142858,2.2857142857142856,0.0,47.48714285714285,4.814815,29.067901,2852.0,4075.285714285714,3437.0,3388.0
6170,West North Central,2020-09-17,4840.0,55.0,394749.0,6405.0,307.0,14325.999999999993,2046.0,680.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,0.0762,14.415520285714283,8.492284142857143,67.65903514285715,1.7142857142857142,1.1428571428571428,1.4285714285714286,1.4285714285714286,0.2857142857142857,1.0,1.0,3.0,0.5714285714285714,1.1428571428571428,2.0,2.4285714285714284,1.2857142857142858,2.2857142857142856,0.0,47.48714285714285,0.6722219999999988,26.604938,4317.0,4275.714285714285,4720.0,3437.0
6171,West North Central,2020-09-18,6874.0,60.0,401622.9999999999,6465.0,302.0,14628.0,2071.0,675.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,0.0,14.077865857142855,7.669863428571429,65.19125928571428,1.7142857142857142,1.1428571428571428,1.4285714285714286,1.4285714285714286,0.2857142857142857,1.0,1.0,3.0,0.5714285714285714,1.1428571428571428,2.0,2.4285714285714284,1.2857142857142858,2.2857142857142856,0.0,47.48714285714285,0.7833329999999998,25.425926,4840.0,4583.428571428572,4673.0,4720.0
6172,West North Central,2020-09-19,4361.0,40.0,405984.0,6505.0,293.0,14921.0,2041.0,665.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,0.0,15.404078428571427,9.046627,65.71381857142858,1.7142857142857142,1.1428571428571428,1.4285714285714286,1.4285714285714286,0.2857142857142857,1.0,1.0,3.0,0.5714285714285714,1.1428571428571428,2.0,2.4285714285714284,1.2857142857142858,2.2857142857142856,0.0,47.48714285714285,3.988889,27.844444,6874.0,4538.857142857143,4017.0,4673.0
6173,West North Central,2020-09-20,4259.0,7.0,410243.0,6512.0,257.0,15178.0,2046.0,675.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,0.0,18.121781428571428,9.901455,59.27528528571428,1.7142857142857142,1.1428571428571428,1.4285714285714286,1.4285714285714286,0.2857142857142857,1.0,1.0,3.0,0.5714285714285714,1.1428571428571428,2.0,2.4285714285714284,1.2857142857142858,2.2857142857142856,0.0,47.48714285714285,7.938272,29.627778,4361.0,4573.428571428572,4511.0,4017.0
6174,West North Central,2020-09-21,5465.0,30.0,415707.9999999999,6542.0,305.0,15483.0,2160.0,684.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,0.0254000000000003,18.339770571428573,9.995701,58.80251571428572,1.7142857142857142,1.1428571428571428,1.1428571428571428,1.4285714285714286,0.2857142857142857,1.0,1.0,3.0,0.5714285714285714,1.1428571428571428,2.0,2.4285714285714284,1.2857142857142858,2.2857142857142856,0.0,46.75857142857143,8.694444,29.555556,4259.0,4709.714285714285,2852.0,4511.0
6175,West North Central,2020-09-22,2976.0,92.0,418684.0,6634.0,358.0,15841.0,2271.0,703.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,0.572911,18.53580257142857,11.211309571428572,63.50164142857143,1.7142857142857142,1.1428571428571428,1.1428571428571428,1.4285714285714286,0.2857142857142857,1.0,1.0,3.0,0.5714285714285714,1.1428571428571428,2.0,2.4285714285714284,1.2857142857142858,2.2857142857142856,0.0,46.75857142857143,7.255556,31.211111,5465.0,4727.428571428572,4317.0,2852.0
6176,West North Central,2020-09-23,5875.0,134.0,424559.0000000001,6768.0,352.0,16193.0,2287.0,706.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,1.1429999999999998,18.91843042857143,12.663029142857145,68.04395128571429,1.7142857142857142,1.1428571428571428,1.1428571428571428,1.4285714285714286,0.2857142857142857,1.0,1.0,3.0,0.5714285714285714,1.1428571428571428,2.0,2.2857142857142856,1.2857142857142858,2.2857142857142856,0.0,46.75857142857143,9.895062,31.838889,2976.0,4950.0,4840.0,4317.0
6177,West North Central,2020-09-24,4848.0,35.0,429406.9999999999,6803.0,398.0,16590.999999999993,2386.0,740.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,15.215608,18.175132428571427,12.59545842857143,70.53723985714285,1.7142857142857142,1.1428571428571428,1.1428571428571428,1.4285714285714286,0.2857142857142857,1.0,1.0,3.0,0.5714285714285714,1.1428571428571428,2.0,2.2857142857142856,1.2857142857142858,2.2857142857142856,0.0,46.75857142857143,5.765432,31.617284,5875.0,4951.142857142857,6874.0,4840.0
6178,West North Central,2020-09-25,6845.0,76.0,436252.0,6879.0,357.0,16948.000000000007,2442.0,772.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,1.5494,20.036287571428574,11.545194,60.138450142857145,1.7142857142857142,1.1428571428571428,1.1428571428571428,1.4285714285714286,0.2857142857142857,1.0,1.0,3.0,0.5714285714285714,1.1428571428571428,2.0,2.2857142857142856,1.2857142857142858,2.2857142857142856,0.0,46.75857142857143,11.166667,34.512346,4848.0,4947.0,4361.0,6874.0
6179,West North Central,2020-09-26,5592.0,99.0,441844.0,6978.0,393.0,17341.0,2499.0,809.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,0.0,19.90890657142857,11.284281285714286,59.48594542857143,1.7142857142857142,1.1428571428571428,1.1428571428571428,1.4285714285714286,0.2857142857142857,1.0,1.0,3.0,0.5714285714285714,1.1428571428571428,2.0,2.2857142857142856,1.2857142857142858,2.2857142857142856,0.0,46.75857142857143,10.333333,34.771605,6845.0,5122.857142857143,4259.0,4361.0
6180,West North Central,2020-09-27,4342.0,12.0,446186.0,6990.0,352.0,17692.999999999993,2570.0,831.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,4.705047,16.04347442857143,8.804783857142857,63.298989,1.7142857142857142,1.1428571428571428,1.1428571428571428,1.4285714285714286,0.2857142857142857,1.0,1.0,3.0,0.5714285714285714,1.1428571428571428,2.0,2.2857142857142856,1.2857142857142858,2.2857142857142856,0.0,46.75857142857143,8.54321,31.141975,5592.0,5134.714285714285,5465.0,4259.0
6181,West North Central,2020-09-28,5510.0,23.0,451696.0,7013.0,363.0,18056.0,2637.0,809.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,27.841121,12.054850142857145,4.676697428571429,62.35898542857142,1.7142857142857142,1.1428571428571428,1.1428571428571428,1.4285714285714286,0.2857142857142857,1.0,1.0,3.0,0.5714285714285714,1.1428571428571428,2.0,2.2857142857142856,1.2857142857142858,2.2857142857142856,0.0,46.75857142857143,5.660494,21.91358,4342.0,5141.142857142857,2976.0,5465.0
6182,West North Central,2020-09-29,2552.0,47.0,454248.0,7060.0,446.0,18501.999999999996,2709.0,837.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,2.101145,13.020105857142855,3.367504428571429,53.77010485714286,1.7142857142857142,1.1428571428571428,1.1428571428571428,1.4285714285714286,0.2857142857142857,1.0,1.0,3.0,0.5714285714285714,1.1428571428571428,2.0,2.2857142857142856,1.2857142857142858,2.2857142857142856,0.0,46.75857142857143,1.733333,27.680556,5510.0,5080.571428571428,5875.0,2976.0
6183,West North Central,2020-09-30,5580.0,119.0,459828.0,7179.0,417.0,18918.999999999996,2709.0,830.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,1.27,14.642239857142858,3.113315714285714,47.148411714285714,1.7142857142857142,1.1428571428571428,1.1428571428571428,1.7142857142857142,0.2857142857142857,1.0,1.0,3.0,0.5714285714285714,1.1428571428571428,2.0,2.2857142857142856,1.2857142857142858,2.2857142857142856,0.0,47.35428571428572,5.427778,27.117284,2552.0,5038.428571428572,4848.0,5875.0
6184,West North Central,2020-10-01,5537.0,62.0,465364.9999999999,7240.999999999999,396.0,19315.0,2680.0,810.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,2.8448,10.204761857142858,0.6464285714285712,52.69576971428571,1.7142857142857142,1.1428571428571428,1.1428571428571428,1.7142857142857142,0.2857142857142857,1.0,1.0,3.0,0.5714285714285714,1.1428571428571428,2.0,2.2857142857142856,1.2857142857142858,2.2857142857142856,0.0,47.35428571428572,0.4833330000000009,22.62963,5580.0,5136.857142857143,6845.0,4848.0
6185,West North Central,2020-10-02,6416.0,82.0,471780.9999999999,7323.000000000001,373.0,19687.999999999996,2668.0,821.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,0.3302000000000002,7.973368571428572,0.2541887142857144,59.01162871428571,1.7142857142857142,1.1428571428571428,1.1428571428571428,1.7142857142857142,0.2857142857142857,1.0,1.0,3.0,0.7142857142857143,1.1428571428571428,2.0,2.142857142857143,1.2857142857142858,2.2857142857142856,0.0,47.35428571428572,-1.8666670000000003,23.32716,5537.0,5075.571428571428,5592.0,6845.0
6186,West North Central,2020-10-03,5739.0,62.0,477520.0,7385.000000000002,413.0,20101.0,2613.0,808.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,2.380343,9.597971714285714,3.318143714285714,65.46607228571429,1.7142857142857142,1.1428571428571428,1.1428571428571428,1.7142857142857142,0.2857142857142857,1.0,1.0,3.0,0.7142857142857143,1.1428571428571428,2.0,2.2857142857142856,1.2857142857142858,2.2857142857142856,0.0,47.35428571428572,1.0740740000000004,22.074074,6416.0,5096.571428571428,4342.0,5592.0
6187,West North Central,2020-10-04,4260.0,23.0,481780.0,7408.0,340.0,20441.0,2635.0,817.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,1.183821,9.331217,2.546869428571429,62.91303942857143,1.7142857142857142,1.1428571428571428,1.1428571428571428,1.7142857142857142,0.2857142857142857,1.0,1.0,3.0,0.7142857142857143,1.1428571428571428,2.0,2.2857142857142856,1.2857142857142858,2.2857142857142856,0.0,47.35428571428572,-4.179011999999999,25.177778,5739.0,5084.857142857143,5510.0,4342.0
6188,West North Central,2020-10-05,4816.0,26.0,486596.0,7433.999999999999,439.0,20880.0,2766.0,880.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,0.0254000000000003,14.078395142857143,3.898985857142857,50.77752828571429,1.7142857142857142,1.0,1.1428571428571428,1.7142857142857142,0.2857142857142857,1.0,1.0,3.0,0.7142857142857143,1.1428571428571428,2.0,2.2857142857142856,1.2857142857142858,2.2857142857142856,0.0,47.09,2.944444,29.877778,4260.0,4985.714285714285,2552.0,5510.0
6189,West North Central,2020-10-06,3812.0,47.0,490408.0,7481.000000000002,534.0,21414.0,2940.0,936.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,0.0,16.170105714285715,6.09903,51.67568571428571,1.7142857142857142,1.0,1.1428571428571428,1.7142857142857142,0.2857142857142857,1.0,1.0,3.0,0.7142857142857143,1.1428571428571428,2.0,2.2857142857142856,1.2857142857142858,2.2857142857142856,0.0,46.69285714285714,5.516667,30.933333,4816.0,5165.714285714285,5580.0,2552.0
6190,West North Central,2020-10-07,6191.0,120.0,496599.0,7600.999999999999,508.0,21922.000000000007,3127.0,970.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,0.0507999999999999,17.440035285714284,5.941490285714286,47.648649142857145,1.7142857142857142,1.0,1.1428571428571428,1.7142857142857142,0.2857142857142857,1.0,1.0,3.0,0.7142857142857143,1.1428571428571428,2.0,2.2857142857142856,1.2857142857142858,2.2857142857142856,0.0,46.69285714285714,5.627778,34.135802,3812.0,5253.0,5537.0,5580.0
6191,West North Central,2020-10-08,5704.0,55.0,502303.0000000001,7656.0,496.0,22418.0,3117.0,957.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,0.0,15.485890857142858,5.715873,52.84440971428571,1.7142857142857142,1.0,1.1428571428571428,1.7142857142857142,0.2857142857142857,1.0,1.0,3.0,0.7142857142857143,1.1428571428571428,2.0,2.2857142857142856,1.2857142857142858,2.2857142857142856,0.0,46.69285714285714,-0.7962959999999999,31.759259,6191.0,5276.857142857143,6416.0,5537.0
6192,West North Central,2020-10-09,8406.0,229.0,510709.0,7884.999999999999,496.0,22914.0,3174.0,971.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,0.0,18.852116285714285,8.718165714285714,52.72096271428571,1.7142857142857142,1.0,1.2857142857142858,1.7142857142857142,0.2857142857142857,1.0,1.0,3.0,0.7142857142857143,1.1428571428571428,2.0,2.2857142857142856,1.2857142857142858,2.2857142857142856,0.0,47.48571428571428,6.316667,31.372222,5704.0,5561.142857142857,5739.0,6416.0
6193,West North Central,2020-10-10,10081.0,84.0,520790.0000000001,7968.999999999999,492.0,23406.0,3129.0,970.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,0.0,16.186508,7.979982285714286,59.00122542857143,1.7142857142857142,1.0,1.2857142857142858,1.7142857142857142,0.2857142857142857,1.0,1.0,3.0,0.7142857142857143,1.1428571428571428,2.0,2.2857142857142856,1.2857142857142858,2.2857142857142856,0.0,47.48571428571428,0.8444440000000002,28.333333,8406.0,6181.428571428572,4260.0,5739.0
6194,West North Central,2020-10-11,4512.0,18.0,525302.0,7986.999999999998,439.0,23845.0,3183.0,963.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,0.254,17.624867857142856,9.594620857142855,59.62880642857143,1.7142857142857142,1.0,1.2857142857142858,1.7142857142857142,0.2857142857142857,1.0,1.0,3.0,0.7142857142857143,1.1428571428571428,2.0,2.2857142857142856,1.2857142857142858,2.2857142857142856,0.0,47.48571428571428,5.716049,32.234568,10081.0,6217.428571428572,4816.0,4260.0
6195,West North Central,2020-10-12,5018.0,32.0,530320.0,8019.0,504.0,24349.0,3296.0,986.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,23.866929,14.091358,3.6895944285714286,50.115221857142856,1.7142857142857142,1.0,1.2857142857142858,1.7142857142857142,0.2857142857142857,1.0,1.0,3.0,0.7142857142857143,1.1428571428571428,2.0,2.2857142857142856,1.2857142857142858,2.2857142857142856,0.0,47.48571428571428,-0.0055560000000003,28.833333,4512.0,6246.285714285715,3812.0,4816.0
6196,West North Central,2020-10-13,3025.0,35.0,533345.0000000002,8053.999999999999,540.0,24889.0,3337.0,992.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,5.032022,12.634215142857142,0.8921074285714283,45.649530285714285,1.7142857142857142,1.0,1.2857142857142858,1.7142857142857142,0.2857142857142857,1.0,1.0,3.0,0.7142857142857143,1.1428571428571428,2.0,2.2857142857142856,1.2857142857142858,2.2857142857142856,0.0,47.48571428571428,2.2777780000000005,26.759259,5018.0,6133.857142857143,6191.0,3812.0
6197,West North Central,2020-10-14,10400.0,69.0,543745.0,8123.000000000001,560.0,25449.0,3369.0,981.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,1.1500560000000004,13.567548571428572,2.6603615714285715,48.42328942857143,1.7142857142857142,1.0,1.2857142857142858,1.7142857142857142,0.2857142857142857,1.0,1.0,3.0,0.7142857142857143,1.1428571428571428,2.0,2.2857142857142856,1.2857142857142858,2.2857142857142856,0.0,47.48571428571428,3.183333,30.366667,3025.0,6735.142857142857,5704.0,6191.0
6198,West North Central,2020-10-15,6788.0,71.0,550533.0000000001,8194.0,529.0,25977.999999999996,3388.0,987.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,1.773767,8.156172999999999,-1.7380292857142858,50.555991285714285,1.7142857142857142,1.0,1.2857142857142858,1.7142857142857142,0.2857142857142857,1.0,1.0,3.0,0.7142857142857143,1.1428571428571428,2.0,2.2857142857142856,1.2857142857142858,2.2857142857142856,0.0,47.48571428571428,-2.961111,26.438889,10400.0,6890.0,8406.0,5704.0
6199,West North Central,2020-10-16,9870.0,94.0,560403.0,8288.0,498.0,26476.00000000001,3378.0,983.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,0.254,5.529365,-3.820987714285714,51.54869728571428,1.7142857142857142,1.0,1.2857142857142858,1.7142857142857142,0.2857142857142857,1.0,1.0,3.0,0.7142857142857143,1.1428571428571428,2.0,2.2857142857142856,1.2857142857142858,2.2857142857142856,0.0,47.48571428571428,-4.372221999999998,18.580247,6788.0,7099.142857142857,10081.0,8406.0
6200,West North Central,2020-10-17,8071.0,161.0,568474.0000000001,8449.0,557.0,27032.999999999996,3394.0,974.0,0.0,0.0,0.0,-1.6298145055770872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0372681319713595e-10,0.0,0.0,2.536472,8.145678857142856,-1.696627,52.99265457142857,1.7142857142857142,1.0,1.2857142857142858,1.7142857142857142,0.2857142857142857,1.0,1.0,3.0,0.7142857142857143,1.1428571428571428,2.0,2.2857142857142856,1.2857142857142858,2.2857142857142856,0.0,47.48571428571428,-3.4388890000000005,22.895062,9870.0,6812.0,4512.0,10081.0
