,region,date,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,rainfall_mm,average_temperature_celsius,dew_point,relative_humidity,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,stringency_index,minimum_temperature_celsius,maximum_temperature_celsius,1_day_shift,7_day_avg,7_day_shift
7184,West South Central,2021-03-22,5748.0,156.0,3959843.0,67975.0,461.0,335265.0,4436.0,1308.0,104903.0,9222518.0,70904.0,4755254.0,177792.0,14106229.0,51988.0,2340248.0,120018.0,7217309.0,12063.0,2109989.0,50686.0,6577535.0,6853.0,304413.0,7086.0,310024.0,9.525,14.3117285,7.842283999999999,65.52026599999999,1.75,1.25,1.0,1.75,0.75,1.0,1.0,3.0,1.0,1.0,2.0,2.75,1.25,3.0,3.25,47.915,5.512346,23.805556,2415.0,4803.714285714285,5255.0
7185,West South Central,2021-03-23,5481.0,95.0,3965324.0,68070.0,572.0,335837.0,4399.0,1316.0,88658.0,9311176.0,45096.00000000001,4800350.0,129872.0,14236101.0,34355.0,2374603.0,75656.0,7292965.0,5924.0,2115913.0,49361.0,6626896.0,4816.0,309229.0,4853.0,314877.0,47.032333,15.1319445,8.86743825,67.2280305,1.75,1.25,1.0,1.75,0.75,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.25,3.0,3.25,47.915,3.205556,24.272222,5748.0,4523.428571428572,7443.0
7186,West South Central,2021-03-24,4971.0,257.0,3970295.0,68327.0,603.0,336440.0,4347.0,1259.0,42802.0,9353978.0,35942.0,4836292.0,80608.0,14316709.0,41851.0,2416454.0,71679.0,7364644.0,-10827.0,2105086.0,3780.999999999997,6630677.0,4863.0,314092.0,5085.0,319962.0,35.567056,14.91990725,7.77222225,63.75577975,1.75,1.25,1.0,1.75,0.75,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.25,3.0,3.25,47.915,4.138889,25.179012,5481.0,4404.714285714285,5802.0
7187,West South Central,2021-03-25,6460.0,157.0,3976755.0,68484.0,544.0,336984.0,4321.0,1235.0,243917.0,9597895.0,146825.0,4983117.0,383367.0,14700076.0,73905.0,2490359.0,190260.0,7554904.0,59037.0,2164123.0,178927.0,6809604.000000001,13863.0,327955.0,14155.0,334117.0,35.277778000000005,15.504938500000002,10.917284,74.57861875,1.75,1.25,1.0,1.75,0.75,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.25,3.0,3.25,47.915,5.694444,27.45,4971.0,4647.571428571428,4760.0
7188,West South Central,2021-03-26,4999.0,159.0,3981754.0,68643.0,546.0,337530.0,4222.0,1211.0,238317.0,9836212.0,147615.0,5130732.0,390370.0,15090446.0,83382.0,2573741.0,217907.0,7772811.0,53938.0,2218061.0,161557.0,6971161.0,10274.0,338229.0,10875.0,344992.0,11.921067,15.95447525,7.95910475,60.512285000000006,1.75,1.25,1.0,1.75,0.75,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.25,3.0,3.25,47.915,5.705556,28.233333,6460.0,4685.857142857143,4731.0
7189,West South Central,2021-03-27,3238.0,93.0,3984992.0,68736.0,468.0,337998.0,3988.0,1186.0,209958.0,10046170.0,184393.0,5315125.0,390337.0,15480783.0,88074.0,2661815.0,194560.0,7967371.0,82254.0,2300315.0,181435.0,7152596.0,14053.0,352282.0,14320.0,359312.0,0.4515549999999999,19.5166665,12.41188275,64.90288175,1.75,1.25,1.0,1.75,0.75,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.25,3.0,3.25,47.915,7.694444,28.222222,4999.0,4758.857142857143,2727.0
7190,West South Central,2021-03-28,3039.0,56.0,3988031.0,68792.0,448.0,338446.0,4014.0,1195.0,186786.0,10232956.0,168096.0,5483221.0,356878.0,15837661.0,86032.0,2747847.0,196789.0,8164160.0,71534.0,2371849.0,149171.0,7301767.0,10455.0,362737.0,10838.0,370150.0,10.036528,16.809027999999998,6.345409,52.086517,1.75,1.25,1.0,1.75,0.75,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.25,3.0,3.25,47.915,3.1166670000000005,26.55,3238.0,4848.0,2415.0
7191,West South Central,2021-03-29,6290.0,87.0,3994321.0,68879.0,432.0,338878.0,3984.0,1167.0,140244.0,10373200.0,101192.0,5584413.0,245431.0,16083092.0,49028.0,2796875.0,134563.0,8298723.0,48707.00000000001,2420556.0,106814.0,7408581.0,3455.0,366192.0,4052.0,374202.0,3.072694,14.00486125,2.339969,46.3397425,1.75,1.25,1.0,1.75,0.75,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.25,3.0,4.5,47.915,3.3125,25.505556,3039.0,4925.428571428572,5748.0
7192,West South Central,2021-03-30,4214.0,136.0,3998535.0,69015.0,524.0,339402.0,3893.0,1165.0,137917.0,10511117.0,116498.0,5700911.0,249128.00000000003,16332220.0,67842.0,2864717.0,148438.0,8447161.0,42224.0,2462780.0,94234.0,7502815.000000001,6430.0,372622.0,6454.0,380656.0,0.0317499999999999,16.53333325,8.0836805,59.7044045,1.75,1.25,1.0,1.75,0.75,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.25,3.0,5.0,47.915,7.583333,26.977778,6290.0,4744.428571428572,5481.0
7193,West South Central,2021-03-31,5190.0,242.0,4003725.0,69257.0,522.0,339924.0,3741.0,1127.0,198361.0,10709478.0,155162.0,5856073.0,348957.0,16681177.0,77639.0,2942356.0,167993.0,8615154.0,63224.0,2526004.0,166326.0,7669141.0,14235.000000000002,386857.0,14558.0,395214.0,8.946444,15.632639,4.431134249999999,50.67824075,1.75,1.25,1.0,1.75,0.75,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.25,3.0,5.0,47.915,6.311111,25.766667,4214.0,4775.714285714285,4971.0
7194,West South Central,2021-04-01,4815.0,144.0,4008540.0,69401.0,522.0,340446.0,3696.0,1111.0,223909.0,10933387.0,241356.0,6097429.0,458012.00000000006,17139189.0,123556.00000000004,3065912.0,231015.0,8846169.0,98374.0,2624378.0,207046.0,7876187.000000001,19401.0,406258.0,19923.0,415137.0,6.9342,10.70625025,-3.19710625,38.046478,1.75,1.25,1.0,1.75,0.75,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,47.915,0.7777780000000005,20.394444,5190.0,4540.714285714285,6460.0
7195,West South Central,2021-04-02,2522.0,104.0,4011062.0,69505.0,521.0,340967.0,3664.0,1108.0,251351.0,11184738.0,250704.0,6348133.0,491877.0,17631066.0,112967.0,3178879.0,242256.0,9088425.0,117568.0,2741946.0,228846.0,8105033.000000001,20160.0,426418.0,20764.0,435901.0,0.0,11.010764,-1.97314825,41.0991835,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,46.2975,-0.1527779999999996,21.0,4815.0,4186.857142857143,4999.0
7196,West South Central,2021-04-03,1892.0,78.0,4012954.0,69583.0,473.0,341440.0,3594.0,1137.0,206741.0,11391479.0,201580.0,6549713.0,402812.0,18033878.0,84765.0,3263644.0,173571.0,9261996.0,98987.0,2840933.0,210920.0,8315953.0,17827.0,444245.0,18303.0,454204.0,0.0282219999999999,12.80902775,3.46458325,53.6696515,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,46.2975,2.423611,23.605556,2522.0,3994.5714285714284,3238.0
7197,West South Central,2021-04-04,1084.0,22.0,4014038.0,69605.0,434.0,341874.0,3539.0,1123.0,160986.0,11552465.0,144960.0,6694673.0,305489.0,18339367.0,78136.0,3341780.0,166277.0,9428273.0,56047.0,2896980.0,128090.0,8444043.0,10647.0,454892.0,10971.0,465175.0,0.4698999999999997,15.31388875,9.057909,67.151029,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,46.2975,4.8125,24.638889,1892.0,3715.285714285714,3039.0
7198,West South Central,2021-04-05,7125.0,39.0,4021163.0,69644.0,421.0,342295.0,3633.0,1120.0,169603.0,11722068.0,129171.0,6823844.0,296184.0,18635551.0,80627.0,3422407.0,160465.0,9588738.0,40106.0,2937086.0,126710.0,8570753.0,8433.0,463325.0,9005.0,474180.0,0.5842,17.64479175,11.03449075,65.15604775,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,46.2975,9.438889,26.083333,1084.0,3834.5714285714284,6290.0
7199,West South Central,2021-04-06,4699.0,101.0,4025862.0,69745.0,522.0,342817.0,3673.0,1133.0,128655.0,11850723.0,130147.0,6953991.0,250499.0,18886050.0,65313.0,3487720.0,132856.0,9721594.0,49909.0,2986995.0,102283.0,8673036.0,14923.0,478248.0,15355.0,489535.0,0.1015999999999999,20.00937525,13.41678225,66.17398375,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,46.2975,11.118056,30.616667,7125.0,3903.8571428571427,4214.0
7200,West South Central,2021-04-07,6619.0,1842.0,4032481.0,71587.0,535.0,343352.0,3594.0,1140.0,173916.0,12024639.0,167567.0,7121558.000000001,323405.0,19209455.0,77579.0,3565299.0,165218.0,9886812.0,63882.0,3050877.0,131670.0,8804706.0,26087.0,504335.0,26495.0,516030.0,0.0254000000000003,20.232986,12.88121125,64.3889075,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,46.2975,8.483333,29.172222,4699.0,4108.0,5190.0
7201,West South Central,2021-04-08,5615.0,115.0,4038096.0,71702.0,512.0,343864.0,3556.0,1133.0,208821.0,12233460.0,215180.0,7336738.0,393964.0,19603419.0,100986.0,3666285.0,194723.0,10081535.0,78803.0,3129680.0,163432.0,8968138.0,35375.0,539710.0,35779.0,551809.0,31.884056,17.871142,6.615432,49.73673475,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,46.2975,6.061111,33.027778,6619.0,4222.285714285715,4815.0
7202,West South Central,2021-04-09,4566.0,121.0,4042662.0,71823.0,505.0,344369.0,3519.0,1099.0,276463.0,12509923.0,256587.0,7593325.0,496911.0,20100330.0,112556.00000000004,3778841.0,253627.0,10335162.0,99137.0,3228817.0,197354.0,9165492.0,44887.0,584597.0,45907.0,597716.0,9.15035,20.57901225,10.9521605,57.8156775,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,46.2975,9.493827,34.238889,5615.0,4514.285714285715,2522.0
7203,West South Central,2021-04-10,2604.0,65.0,4045266.0,71888.0,561.0,344930.0,3557.0,1079.0,0.0,12509923.0,0.0,7593325.0,0.0,20100330.0,0.0,3778841.0,0.0,10335162.0,9.094947017729282e-13,3228817.0,0.0,9165492.0,-2.273736754432321e-13,584597.0,0.0,597716.0,35.199461,17.43549375,7.43240775,55.7248585,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,46.2975,4.45,32.583333,4566.0,4616.0,1892.0
7204,West South Central,2021-04-11,1548.0,24.0,4046814.0,71912.0,464.0,345394.0,3550.0,1099.0,312869.0,12822792.0,306632.0,7899957.0,579101.0,20679431.0,141631.0,3920472.0,305255.0,10640417.0,112785.0,3341602.0,219872.0,9385364.0,52200.0,636797.0,53954.0,651670.0,7.837311,17.04629625,4.389969,44.79024275,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,46.2975,4.627778,32.511111,2604.0,4682.285714285715,1084.0
7205,West South Central,2021-04-12,7576.0,53.0,4054390.0,71965.0,521.0,345915.0,3749.0,1104.0,327048.0,13149840.0,348327.0,8248284.0,615770.0,21295201.0,163643.00000000003,4084115.000000001,339307.0,10979724.0,107083.0,3448685.0,197183.00000000003,9582547.0,77584.0,714381.0,79263.0,730933.0,0.0762,18.833642,8.03009225,49.9723155,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,46.2975,8.85,32.138889,1548.0,4746.714285714285,7125.0
7206,West South Central,2021-04-13,5598.0,85.0,4059988.0,72050.0,577.0,346492.0,3737.0,1088.0,131722.0,13281562.0,132876.0,8381160.0,225549.0,21520750.0,53964.0,4138079.0,109650.0,11089374.0,38488.0,3487173.0,75240.0,9657787.0,40424.99999999999,754806.0,40658.0,771591.0,14.268348,17.123457000000002,8.65077175,58.92534375,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,46.2975,6.338889,27.405556,7576.0,4875.142857142857,4699.0
7207,West South Central,2021-04-14,4613.0,112.0,4064601.0,72162.0,541.0,347033.0,3724.0,1074.0,170080.0,13451642.0,157370.0,8538530.0,309813.0,21830563.0,70119.0,4208198.0,159355.0,11248729.0,61462.0,3548635.0,124040.0,9781827.0,25783.0,780589.0,26401.0,797992.0,55.174445,15.06018525,10.02515425,72.49854925,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,46.2975,7.455556,24.805556,5598.0,4588.571428571428,6619.0
7208,West South Central,2021-04-15,4711.0,98.0,4069312.0,72260.0,534.0,347567.0,3656.0,1061.0,178678.0,13630320.0,219256.0,8757786.0,382381.0,22212944.0,102840.0,4311038.0,194790.0,11443519.0,91254.0,3639889.0,162184.0,9944011.0,25157.0,805746.0,25389.0,823381.0,39.563524,14.93225325,10.666821,75.581254,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,46.2975,8.805556,23.505556,4613.0,4459.428571428572,5615.0
7209,West South Central,2021-04-16,4000.0,84.0,4073312.0,72344.0,568.0,348135.0,3701.0,1064.0,160156.0,13790476.0,197524.0,8955310.0,360297.0,22573241.0,97049.0,4408087.0,193724.0,11637243.0,94644.0,3734533.0,160396.0,10104407.0,5824.0,811570.0,6163.0,829544.0,25.855083,14.03163575,11.159722250000002,83.1152395,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,46.2975,8.083333,21.405556,4711.0,4378.571428571428,4566.0
7210,West South Central,2021-04-17,2026.0,51.0,4075338.0,72395.0,572.0,348707.0,3671.0,1086.0,167116.0,13957592.0,165914.0,9121224.0,336584.0,22909825.0,73054.0,4481141.0,172429.0,11809672.0,88492.0,3823025.0,159605.0,10264012.0,4366.0,815936.0,4541.0,834085.0,29.943777,11.653858,7.846605,77.71141475,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,46.2975,2.35,17.305556,4000.0,4296.0,2604.0
7211,West South Central,2021-04-18,1484.0,34.0,4076822.0,72429.0,447.0,349154.0,3622.0,1076.0,95761.0,14053353.0,104186.0,9225410.0,205670.0,23115495.0,45593.0,4526734.0,104062.0,11913734.0,56497.0,3879522.0,99520.0,10363532.0,2088.0,818024.0,2080.0,836165.0,1.778,12.00046275,5.3891975,64.35625875,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,46.2975,2.716667,20.161111,2026.0,4286.857142857143,1548.0
7212,West South Central,2021-04-19,6937.0,37.0,4083759.0,72466.0,446.0,349600.0,3734.0,1106.0,118080.0,14171433.0,135268.0,9360678.0,255301.0,23370796.0,77030.0,4603764.0,159577.0,12073311.0,53816.0,3933338.0,91259.0,10454791.0,4425.0,822449.0,4464.0,840629.0,0.592667,13.5441355,4.2046297500000005,53.681414,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,46.2975,3.512346,23.661111,1484.0,4195.571428571428,7576.0
7213,West South Central,2021-04-20,5332.0,69.0,4089091.0,72535.0,534.0,350134.0,3690.0,1078.0,0.0,14171433.0,0.0,9360678.0,0.0,23370796.0,0.0,4603764.0,0.0,12073311.0,9.094947017729282e-13,3933338.0,0.0,10454791.0,-2.273736754432321e-13,822449.0,0.0,840629.0,0.084667,12.9685185,5.11867275,58.9456565,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,46.2975,2.1166670000000005,25.472222,6937.0,4157.571428571428,5598.0
7214,West South Central,2021-04-21,5311.0,118.0,4094402.0,72653.0,542.0,350676.0,3739.0,1088.0,171777.0,14343210.0,228629.0,9589307.0,406223.0,23777019.0,114407.0,4718171.0,217090.0,12290401.0,110003.0,4043341.0,184809.0,10639600.0,4217.0,826666.0,4314.0,844943.0,0.0,8.974074250000001,-0.7257714999999998,50.78787975,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,46.2975,-1.5,23.161111,5332.0,4257.285714285715,4613.0
7215,West South Central,2021-04-22,4742.0,79.0,4099144.0,72732.0,474.0,351150.0,3662.0,1079.0,109422.0,14452632.0,195127.0,9784434.0,311286.0,24088305.0,100362.0,4818533.0,169167.0,12459568.0,92262.0,4135603.0,139389.0,10778989.0,2489.0,829155.0,2704.0,847647.0,0.0,10.95092575,1.4675925,52.205423,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,46.2975,2.864198,22.338889,5311.0,4261.714285714285,4711.0
7216,West South Central,2021-04-23,3695.0,81.0,4102839.0,72813.0,499.0,351649.0,3559.0,1046.0,110151.0,14562783.0,190303.0,9974737.0,306398.0,24394703.0,102235.0,4920768.0,166186.0,12625754.0,86571.0,4222174.0,138629.0,10917618.0,1485.0,830640.0,1562.0,849209.0,5.796139,15.47962975,10.8445215,74.21020275000001,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,46.2975,8.765432,29.993827,4742.0,4218.142857142857,4000.0
7217,West South Central,2021-04-24,2169.0,43.0,4105008.0,72856.0,519.0,352168.0,3478.0,1046.0,121757.0,14684540.0,183120.0,10157857.0,311684.0,24706387.0,90493.0,5011261.0,163272.0,12789026.0,90796.0,4312970.0,146487.0,11064105.0,1824.0,832464.0,1916.0,851125.0,94.431555,18.03873425,10.6181715,67.99599549999999,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,46.2975,10.716049,29.358025,3695.0,4238.571428571428,2026.0
7218,West South Central,2021-04-25,1544.0,14.0,4106552.0,72870.0,474.0,352642.0,3499.0,1041.0,97602.0,14782142.0,158061.0,10315918.0,262303.0,24968690.0,86163.0,5097424.0,153853.0,12942879.0,69116.0,4382086.0,105573.0,11169678.0,2784.0,835248.0,2875.0,854000.0,15.101711,17.90586425,9.52623425,59.76352675,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,46.2975,6.888889,32.172222,2169.0,4247.142857142857,1484.0
7219,West South Central,2021-04-26,6077.0,41.0,4112629.0,72911.0,419.0,353061.0,3564.0,1121.0,58859.0,14841001.0,86659.0,10402577.0,147365.0,25116055.0,47520.0,5144944.0,86824.0,13029703.0,38085.0,4420171.0,59475.0,11229153.0,1051.0,836299.0,1066.0,855066.0,0.5418670000000001,20.70185175,12.57484575,60.764668,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,46.2975,10.271605,30.683333000000005,1544.0,4124.285714285715,6937.0
7220,West South Central,2021-04-27,4536.0,75.0,4117165.0,72986.0,515.0,353576.0,3542.0,1097.0,58830.0,14899831.0,81026.0,10483603.0,139727.0,25255782.0,41168.0,5186112.0,74480.0,13104183.0,38877.0,4459048.0,64130.0,11293283.0,983.0,837282.0,1116.0,856182.0,0.366889,22.098148,17.094599,73.770307,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,46.2975,15.197531,29.45,6077.0,4010.5714285714284,5332.0
7221,West South Central,2021-04-28,5110.0,166.0,4122275.0,73152.0,508.0,354084.0,3497.0,1086.0,81962.99999999999,14981794.0,143245.0,10626848.0,229473.0,25485255.0,69377.0,5255489.0,120772.0,13224955.0,71529.0,4530577.0,106315.0,11399598.0,2330.0,839612.0,2379.0,858561.0,7.676443999999999,23.2310185,19.7694445,81.18280250000001,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,46.2975,17.722222,30.666667,4536.0,3981.8571428571427,5311.0
7222,West South Central,2021-04-29,4650.0,83.0,4126925.0,73235.0,509.0,354593.0,3464.0,1084.0,101072.0,15082866.0,182006.0,10808854.0,283999.0,25769254.0,87925.0,5343414.0,148413.0,13373368.0,88979.0,4619556.0,130336.0,11529934.0,5100.0,844712.0,5236.0,863797.0,41.159592,21.00555575,17.168210000000002,78.77819174999999,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.75,5.0,46.2975,13.866667,30.433333,5110.0,3968.714285714286,4742.0
7223,West South Central,2021-04-30,4938.0,77.0,4131863.0,73312.0,515.0,355108.0,3426.0,1072.0,102793.0,15185659.0,192559.0,11001413.0,293860.99999999994,26063115.0,101644.0,5445058.0,161471.0,13534839.0,83241.0,4702797.0,124545.0,11654479.0,7629.0,852341.0,7794.0,871591.0,46.935571,19.602315,14.09367275,72.46144525,1.75,1.25,1.0,1.5,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.25,5.0,46.2975,10.494444,26.794444,4650.0,4146.285714285715,3695.0
7224,West South Central,2021-05-01,2255.0,54.0,4134118.0,73366.0,459.0,355567.0,3349.0,1081.0,84717.0,15270376.0,158710.0,11160123.0,240122.0,26303237.0,82862.0,5527920.0,130976.0,13665815.0,68588.0,4771385.0,101724.0,11756203.0,7255.0,859596.0,7420.0,879011.0,14.338401,18.65956775,14.529784,77.77254925,1.75,1.25,1.0,1.75,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.25,5.0,46.645,10.895062,26.802469,4938.0,4158.571428571428,2169.0
7225,West South Central,2021-05-02,1377.0,17.0,4135495.0,73383.0,412.0,355979.0,3318.0,1072.0,0.0,15270376.0,0.0,11160123.0,0.0,26303237.0,0.0,5527920.0,0.0,13665815.0,9.094947017729282e-13,4771385.0,0.0,11756203.0,-2.273736754432321e-13,859596.0,0.0,879011.0,38.565666,20.1271605,16.186728249999998,78.48164075,1.75,1.25,1.0,1.75,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.25,5.0,46.645,12.566667,31.691358,2255.0,4134.714285714285,1544.0
7226,West South Central,2021-05-03,5492.0,29.0,4140987.0,73412.0,389.0,356368.0,3373.0,1087.0,83112.0,15353488.0,163093.0,11323216.0,254922.0,26558159.0,91111.0,5619031.0,143251.0,13809066.0,65840.0,4837225.0,105315.0,11861518.0,6142.0,865738.0,6350.0,885361.0,16.222134,23.108642,17.1578705,71.9173735,1.75,1.25,1.0,1.75,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.25,5.0,46.645,15.322222,33.777778,1377.0,4051.1428571428573,6077.0
7227,West South Central,2021-05-04,4182.0,100.0,4145169.0,73512.0,499.0,356867.0,3385.0,1072.0,30736.0,15384224.0,54892.0,11378108.0,83355.0,26641514.0,30058.0,5649089.0,45229.0,13854295.0,21603.0,4858828.0,34842.0,11896360.0,3229.0,868967.0,3272.0,888633.0,13.490222,21.02438275,15.7618825,72.626785,1.75,1.25,1.0,1.75,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.25,5.0,46.18,10.577778,31.116667,5492.0,4000.5714285714284,4536.0
7228,West South Central,2021-05-05,3263.0,118.0,4148432.0,73630.0,455.0,357322.0,3316.0,1022.0,62249.0,15446473.0,134554.0,11512662.0,194463.0,26835977.0,74284.0,5723373.0,108639.0,13962934.0,53284.0,4912112.0,78626.0,11974986.0,6987.0,875954.0,7188.0,895821.0,15.9766,17.29548625,9.5226465,61.1343885,1.75,1.25,1.0,1.75,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.25,5.0,46.18,6.427778,27.166667,4182.0,3736.714285714286,5110.0
7229,West South Central,2021-05-06,3341.0,74.0,4151773.0,73704.0,441.0,357763.0,3352.0,1049.0,89383.0,15535856.0,187874.0,11700536.0,277796.0,27113773.0,87130.0,5810503.0,138417.0,14101351.0,92679.0,5004791.0,130959.0,12105945.0,8036.0,883990.0,8379.0,904200.0,1.061156,18.8402775,10.06778575,57.168896,1.75,1.25,1.0,1.75,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.25,5.0,46.18,9.944444,29.061111,3263.0,3549.714285714286,4650.0
7230,West South Central,2021-05-07,3902.0,68.0,4155675.0,73772.0,460.0,358223.0,3283.0,1025.0,69466.0,15605322.0,169512.0,11870048.0,236303.0,27350076.0,83808.0,5894311.0,121255.0,14222606.0,77708.0,5082499.0,106766.0,12212711.0,7991.0,891981.0,8266.0,912466.0,0.0,19.50520825,9.276813,52.194311,1.75,1.25,1.0,1.75,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.25,5.0,46.18,8.5,29.333333,3341.0,3401.714285714286,4938.0
7231,West South Central,2021-05-08,1660.0,39.0,4157335.0,73811.0,486.0,358709.0,3181.0,992.0,62105.0,15667427.0,139781.0,12009829.000000002,201146.0,27551222.0,75356.0,5969667.0,109306.0,14331912.0,58514.0,5141013.0,85572.0,12298283.0,5901.0,897882.0,6256.999999999999,918723.0,3.088318,21.88134925,13.78622125,60.4375785,1.75,1.25,1.0,1.75,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.25,5.0,46.18,12.404762,31.533333,3902.0,3316.714285714286,2255.0
7232,West South Central,2021-05-09,1346.0,18.0,4158681.0,73829.0,417.0,359126.0,3096.0,948.0,63630.0,15731057.0,148704.0,12158533.0,212335.0,27763557.0,90039.0,6059706.0,126737.0,14458649.0,51890.0,5192903.0,78605.0,12376888.0,6767.0,904649.0,6986.0,925709.0,0.363361,22.936111,16.098997,66.14351325,1.75,1.25,1.0,1.75,0.75,0.75,1.0,3.0,1.0,1.0,2.0,3.0,1.25,2.25,5.0,46.18,11.422222,33.411111,1660.0,3312.285714285714,1377.0
